0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083
0.131,0.054,0.086,0.078,0.129,0.026,0.086,0.090,0.100,0.072,0.107,0.077
0.140,0.046,0.078,0.063,0.139,0.024,0.099,0.086,0.129,0.097,0.100,0.059
0.172,0.025,0.078,0.064,0.157,0.003,0.113,0.084,0.133,0.095,0.114,0.067
0.180,0.022,0.069,0.060,0.162,-0.005,0.114,0.090,0.136,0.085,0.132,0.065
0.187,0.034,0.055,0.052,0.167,-0.015,0.118,0.096,0.126,0.109,0.129,0.041
0.190,0.038,0.047,0.039,0.189,-0.030,0.129,0.088,0.143,0.114,0.139,0.023
0.203,0.038,0.031,0.042,0.196,-0.057,0.146,0.088,0.144,0.107,0.161,0.005
0.226,0.023,0.029,0.036,0.208,-0.078,0.151,0.098,0.150,0.121,0.168,-0.024
0.250,0.009,0.018,0.035,0.211,-0.097,0.158,0.104,0.146,0.131,0.170,-0.061
0.263,0.008,0.008,0.027,0.210,-0.102,0.181,0.099,0.162,0.138,0.188,-0.086
0.272,0.007,0.009,0.021,0.232,-0.126,0.189,0.111,0.162,0.150,0.185,-0.101
0.294,-0.006,0.006,0.023,0.240,-0.143,0.182,0.124,0.171,0.155,0.185,-0.119
0.311,-0.013,0.002,0.025,0.246,-0.173,0.193,0.137,0.163,0.166,0.190,-0.145
0.325,-0.021,-0.005,0.009,0.246,-0.175,0.208,0.127,0.167,0.172,0.193,-0.164
0.331,-0.021,-0.006,-0.001,0.257,-0.190,0.202,0.142,0.169,0.169,0.207,-0.180
0.355,-0.034,-0.008,-0.020,0.276,-0.202,0.217,0.134,0.181,0.162,0.212,-0.189
0.360,-0.041,-0.017,-0.027,0.295,-0.205,0.215,0.127,0.195,0.165,0.230,-0.197
0.365,-0.041,-0.023,-0.037,0.296,-0.215,0.206,0.135,0.208,0.165,0.248,-0.212
0.375,-0.045,-0.026,-0.041,0.300,-0.234,0.233,0.135,0.202,0.167,0.267,-0.235
0.396,-0.054,-0.038,-0.045,0.317,-0.250,0.253,0.122,0.203,0.186,0.275,-0.258
0.411,-0.050,-0.045,-0.044,0.314,-0.266,0.260,0.129,0.190,0.194,0.266,-0.277
0.421,-0.054,-0.051,-0.063,0.328,-0.281,0.277,0.111,0.196,0.203,0.282,-0.299
0.426,-0.050,-0.065,-0.063,0.341,-0.300,0.277,0.109,0.201,0.195,0.298,-0.301
0.441,-0.049,-0.077,-0.070,0.344,-0.306,0.263,0.130,0.201,0.202,0.312,-0.327
0.445,-0.045,-0.089,-0.080,0.368,-0.340,0.249,0.157,0.195,0.186,0.335,-0.331
0.446,-0.049,-0.085,-0.080,0.371,-0.347,0.270,0.132,0.207,0.191,0.360,-0.346
0.451,-0.053,-0.089,-0.084,0.378,-0.353,0.272,0.128,0.220,0.175,0.378,-0.340
0.475,-0.060,-0.100,-0.090,0.386,-0.376,0.273,0.130,0.224,0.190,0.382,-0.370
0.490,-0.073,-0.100,-0.101,0.411,-0.406,0.274,0.125,0.238,0.182,0.400,-0.392
0.496,-0.063,-0.110,-0.116,0.429,-0.439,0.289,0.114,0.232,0.202,0.387,-0.405
0.523,-0.067,-0.126,-0.118,0.435,-0.457,0.283,0.122,0.244,0.196,0.401,-0.410
0.535,-0.081,-0.122,-0.123,0.455,-0.491,0.293,0.114,0.252,0.190,0.422,-0.427
0.555,-0.084,-0.131,-0.143,0.468,-0.498,0.304,0.106,0.250,0.190,0.432,-0.433
0.572,-0.095,-0.137,-0.175,0.493,-0.508,0.321,0.109,0.255,0.180,0.437,-0.426
0.579,-0.099,-0.147,-0.186,0.503,-0.533,0.324,0.111,0.273,0.193,0.434,-0.441
0.574,-0.094,-0.150,-0.184,0.507,-0.550,0.349,0.104,0.254,0.185,0.452,-0.450
0.590,-0.096,-0.167,-0.194,0.515,-0.580,0.366,0.087,0.264,0.172,0.459,-0.458
0.596,-0.099,-0.173,-0.196,0.536,-0.608,0.393,0.070,0.269,0.175,0.464,-0.477
0.602,-0.106,-0.175,-0.206,0.549,-0.627,0.403,0.063,0.260,0.181,0.454,-0.477
0.613,-0.111,-0.185,-0.213,0.555,-0.643,0.410,0.071,0.254,0.175,0.459,-0.474
0.623,-0.118,-0.188,-0.223,0.581,-0.671,0.418,0.058,0.256,0.173,0.473,-0.494
0.640,-0.125,-0.196,-0.224,0.591,-0.681,0.419,0.054,0.258,0.178,0.473,-0.521
0.653,-0.132,-0.221,-0.239,0.608,-0.695,0.417,0.054,0.262,0.182,0.480,-0.528
0.665,-0.139,-0.242,-0.255,0.624,-0.710,0.419,0.054,0.269,0.180,0.492,-0.526
0.679,-0.139,-0.254,-0.258,0.631,-0.719,0.418,0.049,0.269,0.177,0.512,-0.534
0.700,-0.143,-0.273,-0.270,0.629,-0.718,0.421,0.044,0.262,0.186,0.506,-0.543
0.698,-0.141,-0.285,-0.271,0.628,-0.737,0.435,0.047,0.251,0.185,0.518,-0.538
0.722,-0.154,-0.309,-0.283,0.647,-0.760,0.439,0.044,0.261,0.183,0.525,-0.537
0.729,-0.161,-0.312,-0.283,0.647,-0.781,0.462,0.032,0.264,0.188,0.525,-0.544
0.747,-0.179,-0.312,-0.294,0.661,-0.795,0.463,0.045,0.255,0.173,0.558,-0.560
0.751,-0.182,-0.311,-0.304,0.678,-0.815,0.456,0.055,0.247,0.173,0.561,-0.564
0.779,-0.198,-0.330,-0.308,0.691,-0.826,0.465,0.054,0.256,0.167,0.575,-0.572
0.786,-0.200,-0.336,-0.321,0.681,-0.814,0.477,0.054,0.259,0.170,0.578,-0.583
0.782,-0.198,-0.332,-0.325,0.696,-0.834,0.486,0.052,0.261,0.182,0.571,-0.605
0.788,-0.205,-0.329,-0.333,0.695,-0.837,0.493,0.048,0.253,0.173,0.599,-0.610
0.790,-0.208,-0.334,-0.338,0.706,-0.856,0.498,0.049,0.249,0.162,0.607,-0.611
0.792,-0.205,-0.324,-0.350,0.717,-0.874,0.491,0.057,0.268,0.152,0.631,-0.621
0.810,-0.217,-0.332,-0.357,0.720,-0.876,0.520,0.055,0.252,0.140,0.637,-0.637
0.822,-0.220,-0.337,-0.367,0.732,-0.882,0.526,0.041,0.256,0.166,0.618,-0.658
0.829,-0.222,-0.339,-0.380,0.742,-0.904,0.538,0.029,0.260,0.151,0.640,-0.661
0.836,-0.217,-0.351,-0.407,0.760,-0.927,0.520,0.051,0.262,0.145,0.646,-0.668
0.845,-0.226,-0.344,-0.417,0.769,-0.954,0.531,0.043,0.256,0.138,0.655,-0.668
0.841,-0.222,-0.346,-0.415,0.765,-0.980,0.548,0.031,0.263,0.139,0.654,-0.667
0.846,-0.223,-0.343,-0.419,0.756,-0.978,0.552,0.033,0.269,0.131,0.662,-0.679
0.855,-0.235,-0.337,-0.435,0.766,-0.989,0.569,0.034,0.253,0.148,0.642,-0.669
0.848,-0.225,-0.339,-0.446,0.766,-0.996,0.559,0.043,0.254,0.145,0.658,-0.672
0.858,-0.234,-0.341,-0.463,0.783,-1.008,0.571,0.029,0.246,0.151,0.652,-0.675
0.874,-0.244,-0.334,-0.472,0.789,-1.026,0.596,0.002,0.244,0.161,0.641,-0.677
0.866,-0.240,-0.323,-0.493,0.808,-1.036,0.595,0.000,0.250,0.151,0.655,-0.675
0.866,-0.239,-0.331,-0.492,0.827,-1.060,0.602,0.002,0.253,0.150,0.682,-0.704
0.864,-0.237,-0.326,-0.496,0.822,-1.060,0.598,0.008,0.261,0.160,0.684,-0.719
0.874,-0.243,-0.325,-0.491,0.807,-1.067,0.608,0.006,0.265,0.156,0.696,-0.734
0.883,-0.255,-0.326,-0.481,0.803,-1.081,0.602,0.009,0.269,0.151,0.698,-0.725
0.893,-0.248,-0.339,-0.494,0.814,-1.106,0.608,0.004,0.262,0.162,0.697,-0.734
0.905,-0.256,-0.338,-0.512,0.829,-1.123,0.613,-0.000,0.267,0.179,0.695,-0.760
0.910,-0.252,-0.348,-0.519,0.834,-1.134,0.631,-0.014,0.261,0.160,0.707,-0.748
0.914,-0.252,-0.346,-0.533,0.847,-1.140,0.646,-0.029,0.258,0.167,0.703,-0.761
0.911,-0.247,-0.350,-0.526,0.837,-1.149,0.651,-0.028,0.256,0.168,0.700,-0.781
0.914,-0.245,-0.340,-0.511,0.821,-1.172,0.667,-0.034,0.245,0.179,0.690,-0.791
0.918,-0.246,-0.346,-0.497,0.811,-1.188,0.675,-0.045,0.252,0.180,0.692,-0.800
0.917,-0.240,-0.356,-0.484,0.805,-1.204,0.686,-0.041,0.257,0.178,0.702,-0.805
0.920,-0.241,-0.357,-0.486,0.815,-1.212,0.696,-0.054,0.268,0.183,0.704,-0.809
0.934,-0.244,-0.366,-0.490,0.811,-1.214,0.661,-0.038,0.287,0.182,0.710,-0.822
0.939,-0.241,-0.362,-0.510,0.832,-1.230,0.685,-0.067,0.291,0.179,0.706,-0.823
0.936,-0.222,-0.368,-0.522,0.839,-1.231,0.683,-0.056,0.292,0.174,0.712,-0.837
0.940,-0.227,-0.366,-0.531,0.849,-1.244,0.685,-0.053,0.295,0.177,0.702,-0.846
0.947,-0.225,-0.383,-0.534,0.862,-1.259,0.676,-0.049,0.314,0.171,0.704,-0.843
0.948,-0.231,-0.372,-0.542,0.868,-1.260,0.679,-0.050,0.312,0.171,0.705,-0.849
0.966,-0.248,-0.377,-0.566,0.880,-1.251,0.694,-0.070,0.320,0.181,0.700,-0.874
0.966,-0.245,-0.373,-0.553,0.868,-1.243,0.684,-0.064,0.336,0.180,0.707,-0.880
0.964,-0.248,-0.370,-0.547,0.859,-1.251,0.682,-0.059,0.336,0.188,0.708,-0.897
0.962,-0.250,-0.368,-0.552,0.860,-1.279,0.681,-0.054,0.339,0.205,0.708,-0.916
0.978,-0.261,-0.377,-0.565,0.861,-1.274,0.687,-0.076,0.353,0.209,0.705,-0.931
0.977,-0.258,-0.379,-0.588,0.880,-1.303,0.716,-0.090,0.337,0.214,0.706,-0.933
0.985,-0.260,-0.380,-0.601,0.905,-1.335,0.722,-0.092,0.338,0.221,0.714,-0.943
1.002,-0.270,-0.387,-0.603,0.901,-1.343,0.727,-0.114,0.372,0.225,0.713,-0.945
1.009,-0.275,-0.385,-0.593,0.898,-1.359,0.729,-0.114,0.379,0.231,0.713,-0.931
1.008,-0.276,-0.387,-0.595,0.914,-1.374,0.731,-0.114,0.375,0.230,0.705,-0.944
1.006,-0.262,-0.400,-0.580,0.902,-1.384,0.740,-0.124,0.378,0.244,0.689,-0.956
1.008,-0.264,-0.406,-0.592,0.912,-1.383,0.752,-0.140,0.384,0.233,0.696,-0.948
1.016,-0.270,-0.404,-0.596,0.912,-1.374,0.757,-0.154,0.397,0.240,0.695,-0.952
1.027,-0.283,-0.402,-0.605,0.920,-1.379,0.771,-0.156,0.385,0.223,0.713,-0.964
1.024,-0.279,-0.399,-0.594,0.912,-1.394,0.781,-0.164,0.394,0.224,0.713,-0.964
1.029,-0.281,-0.398,-0.594,0.911,-1.388,0.781,-0.158,0.392,0.229,0.707,-0.968
1.035,-0.284,-0.388,-0.593,0.903,-1.388,0.782,-0.161,0.403,0.246,0.691,-1.001
1.037,-0.287,-0.398,-0.591,0.886,-1.398,0.791,-0.164,0.389,0.250,0.687,-0.998
