-0.355,-0.259,0.087,-0.226,-0.564,-0.256,-0.349,0.412,-0.102,-0.143
-0.432,-0.319,0.013,-0.287,-0.430,-0.395,-0.451,0.375,-0.184,-0.172
-0.557,-0.494,-0.128,-0.352,-0.519,-0.436,-0.466,0.282,-0.303,-0.206
-0.480,-0.645,-0.207,-0.392,-0.543,-0.559,-0.473,0.188,-0.422,-0.379
-0.443,-0.669,-0.225,-0.481,-0.538,-0.573,-0.601,0.171,-0.392,-0.358
-0.154,-0.300,0.122,-0.075,-0.322,-0.201,-0.302,0.574,-0.041,0.039
-0.111,-0.215,0.259,-0.054,-0.296,-0.071,-0.281,0.671,-0.009,0.124
-0.372,-0.473,-0.045,-0.190,-0.381,-0.356,-0.434,0.469,-0.256,-0.143
-0.613,-0.521,-0.216,-0.363,-0.508,-0.498,-0.619,0.282,-0.244,-0.420
-0.497,-0.340,-0.126,-0.187,-0.487,-0.410,-0.320,0.345,-0.067,-0.261
-0.358,-0.289,-0.045,-0.085,-0.512,-0.386,-0.301,0.481,-0.087,-0.126
0.122,-0.016,0.255,0.229,-0.082,0.057,-0.022,0.848,0.198,0.170
0.002,-0.081,0.256,0.086,-0.345,0.003,-0.080,0.756,0.036,0.223
0.007,0.021,0.357,0.189,-0.119,0.093,-0.028,0.808,0.248,0.300
-0.105,-0.340,0.098,-0.136,-0.376,-0.128,-0.244,0.510,-0.003,0.001
-0.160,-0.311,0.260,-0.026,-0.232,-0.131,-0.056,0.636,0.142,0.042
0.032,-0.266,0.307,-0.018,-0.181,-0.055,-0.125,0.630,0.083,0.022
-0.077,-0.346,0.185,-0.069,-0.276,-0.139,-0.139,0.448,-0.062,-0.138
-0.410,-0.447,-0.009,-0.274,-0.534,-0.280,-0.395,0.305,-0.242,-0.239
-0.418,-0.528,-0.020,-0.385,-0.614,-0.441,-0.515,0.227,-0.256,-0.269
-0.268,-0.296,0.051,-0.215,-0.220,-0.239,-0.332,0.430,-0.076,-0.050
-0.106,-0.385,0.190,-0.187,-0.306,-0.203,-0.197,0.503,-0.012,-0.038
-0.017,-0.203,0.304,-0.064,-0.068,-0.168,-0.068,0.555,0.086,0.154
0.034,-0.228,0.485,-0.020,-0.130,-0.107,-0.221,0.669,0.132,0.110
-0.320,-0.340,0.114,-0.137,-0.542,-0.278,-0.386,0.405,-0.133,-0.115
-0.230,-0.243,0.233,-0.065,-0.377,-0.194,-0.376,0.456,-0.111,0.000
0.138,0.105,0.489,0.191,-0.173,0.087,0.002,0.766,0.273,0.196
0.068,0.004,0.357,0.024,-0.270,0.011,-0.049,0.666,0.154,0.156
0.010,-0.096,0.213,0.106,-0.298,-0.034,-0.145,0.707,0.148,0.121
0.145,0.190,0.433,0.278,-0.187,0.107,-0.042,0.874,0.349,0.319
0.086,0.099,0.428,0.198,-0.120,0.007,-0.077,0.721,0.282,0.118
0.102,0.176,0.479,0.208,0.102,0.219,-0.029,0.939,0.416,0.268
-0.054,0.005,0.380,0.190,-0.104,-0.002,-0.037,0.784,0.309,0.123
-0.153,-0.185,0.238,-0.064,-0.371,-0.152,-0.291,0.474,0.069,-0.120
