0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067
-0.062,0.215,0.268,0.280,-0.133,0.238,-0.027,0.521,0.152,-0.054,-0.098,0.183,-0.046,0.384,-0.468
0.009,-0.188,0.152,-0.072,-0.324,0.122,-0.493,0.277,-0.125,-0.189,-0.272,-0.115,-0.199,0.246,-0.825
0.091,0.036,0.145,0.118,-0.267,0.185,-0.226,0.392,0.041,-0.279,-0.308,0.011,-0.109,0.234,-0.711
-0.174,-0.014,0.139,0.091,-0.373,0.109,-0.542,0.208,-0.036,-0.196,-0.399,-0.007,-0.227,0.228,-0.744
0.058,0.131,0.253,0.200,-0.258,0.279,-0.469,0.262,0.122,-0.189,-0.372,-0.083,-0.358,0.332,-0.720
-0.097,0.234,0.292,0.119,-0.345,0.121,-0.329,0.379,0.035,-0.133,-0.407,-0.044,-0.341,0.306,-0.661
0.064,0.164,0.300,0.249,-0.160,0.195,-0.193,0.377,-0.068,-0.250,-0.283,0.060,-0.299,0.265,-0.824
-0.139,-0.020,0.052,0.097,-0.394,-0.019,-0.476,0.158,-0.227,-0.221,-0.360,0.029,-0.357,0.243,-1.037
-0.122,0.022,0.315,0.405,-0.270,0.266,-0.338,0.352,0.070,-0.169,-0.358,0.106,-0.026,0.241,-0.759
-0.085,0.082,0.229,0.269,-0.207,0.297,-0.179,0.350,0.192,-0.176,-0.385,0.211,-0.166,0.183,-0.630
0.015,0.198,0.370,0.259,-0.190,0.310,-0.170,0.390,0.101,-0.017,-0.504,0.184,-0.189,0.483,-0.653
0.242,0.324,0.388,0.330,-0.178,0.440,-0.017,0.517,0.002,0.062,-0.252,0.189,-0.264,0.426,-0.498
0.317,0.325,0.484,0.427,-0.017,0.405,0.039,0.686,0.126,0.227,-0.080,0.193,0.010,0.512,-0.533
0.163,0.196,0.353,0.448,-0.197,0.371,-0.212,0.687,0.157,0.078,-0.169,0.206,-0.019,0.447,-0.804
-0.072,0.074,0.314,0.291,-0.243,0.228,-0.375,0.554,0.140,-0.026,-0.344,0.096,-0.207,0.333,-0.641
-0.135,-0.002,0.165,0.094,-0.186,0.020,-0.489,0.308,-0.104,-0.143,-0.545,0.007,-0.307,0.120,-0.838
-0.174,0.037,0.277,0.211,-0.210,0.118,-0.321,0.400,-0.047,-0.076,-0.280,0.056,-0.182,0.022,-0.846
-0.003,0.015,0.145,0.280,-0.314,0.110,-0.440,0.422,0.013,-0.090,-0.263,0.082,-0.411,0.228,-0.869
-0.250,-0.129,-0.150,0.099,-0.512,-0.078,-0.527,0.259,-0.143,-0.509,-0.403,-0.016,-0.488,-0.078,-0.983
-0.457,-0.097,-0.220,-0.226,-0.599,-0.146,-0.726,-0.056,-0.361,-0.666,-0.871,-0.288,-0.638,-0.165,-1.257
-0.368,-0.315,-0.311,-0.262,-0.669,-0.088,-0.785,0.063,-0.356,-0.694,-0.730,-0.349,-0.572,-0.292,-1.148
-0.658,-0.503,-0.366,-0.309,-0.875,-0.255,-0.881,-0.136,-0.427,-0.665,-0.792,-0.550,-0.754,-0.271,-1.397
-0.493,-0.164,-0.106,-0.050,-0.477,-0.200,-0.721,0.018,-0.408,-0.584,-0.763,-0.387,-0.777,-0.088,-1.005
-0.522,-0.464,-0.357,-0.234,-0.937,-0.333,-0.979,-0.125,-0.649,-0.755,-0.989,-0.492,-0.764,-0.381,-0.986
-0.446,-0.179,-0.269,-0.033,-0.762,-0.132,-0.718,0.014,-0.511,-0.723,-0.860,-0.470,-0.543,-0.063,-0.945
-0.598,-0.318,-0.362,-0.106,-0.762,-0.169,-0.931,-0.021,-0.450,-0.384,-0.852,-0.325,-0.645,-0.086,-0.997
-0.473,-0.301,-0.358,-0.137,-0.745,-0.309,-0.873,-0.068,-0.404,-0.607,-0.804,-0.368,-0.641,-0.165,-1.209
-0.262,-0.125,-0.084,0.149,-0.361,0.067,-0.430,0.165,-0.193,-0.397,-0.468,-0.104,-0.326,0.002,-1.209
0.001,0.150,0.187,0.362,-0.125,0.249,-0.206,0.453,0.109,-0.343,-0.396,0.026,-0.177,0.262,-0.935
-0.154,0.010,0.063,0.152,-0.388,-0.021,-0.598,0.173,-0.150,-0.191,-0.461,-0.052,-0.496,0.113,-1.013
-0.071,-0.211,0.162,-0.045,-0.424,0.013,-0.485,0.333,-0.282,-0.238,-0.636,-0.099,-0.220,0.111,-0.937
-0.182,-0.113,0.104,0.180,-0.261,0.082,-0.333,0.360,-0.124,-0.285,-0.426,-0.120,-0.225,0.299,-0.590
-0.173,0.018,0.049,0.213,-0.386,0.163,-0.531,0.280,-0.072,-0.417,-0.334,-0.083,-0.313,0.222,-1.001
-0.324,-0.203,-0.048,-0.007,-0.588,-0.063,-0.525,0.128,-0.442,-0.470,-0.427,-0.373,-0.591,0.025,-1.048
-0.200,-0.153,0.028,-0.113,-0.377,-0.041,-0.626,0.143,-0.400,-0.365,-0.436,-0.210,-0.447,-0.029,-1.035
-0.009,-0.117,0.131,0.053,-0.320,0.110,-0.382,0.309,-0.206,-0.165,-0.307,-0.106,-0.356,0.065,-0.789
-0.165,-0.227,-0.124,0.039,-0.615,-0.012,-0.473,0.193,-0.214,-0.378,-0.399,-0.242,-0.334,-0.093,-1.169
-0.297,-0.304,-0.201,-0.127,-0.645,-0.191,-0.684,0.091,-0.371,-0.528,-0.407,-0.255,-0.425,-0.062,-1.121
-0.540,-0.229,-0.208,-0.235,-0.570,-0.226,-0.810,0.128,-0.491,-0.568,-0.606,-0.335,-0.579,-0.118,-1.163
-0.210,-0.061,0.058,0.007,-0.591,0.051,-0.613,0.258,-0.172,-0.293,-0.430,-0.109,-0.343,0.022,-0.979
-0.177,0.048,-0.014,0.056,-0.492,0.040,-0.496,0.075,-0.149,-0.231,-0.432,-0.100,-0.423,0.115,-0.820
0.020,0.064,0.072,0.145,-0.328,0.065,-0.514,0.274,-0.090,-0.415,-0.361,0.002,-0.271,0.135,-1.135
-0.181,0.011,-0.055,-0.002,-0.445,0.065,-0.641,0.251,0.077,-0.378,-0.333,-0.190,-0.322,0.034,-1.136
-0.107,0.040,0.135,0.087,-0.464,0.116,-0.496,0.232,-0.247,-0.300,-0.368,-0.079,-0.374,0.152,-0.954
-0.113,0.075,0.129,0.190,-0.445,0.104,-0.572,0.222,-0.102,-0.239,-0.293,-0.032,-0.230,0.178,-0.934
-0.077,0.232,0.183,0.323,-0.346,0.205,-0.437,0.354,-0.029,-0.133,-0.347,0.083,-0.174,0.365,-0.482
0.128,0.190,0.247,0.170,-0.191,0.068,-0.366,0.514,0.042,-0.210,-0.427,0.141,-0.307,0.209,-0.611
-0.033,0.044,0.184,0.337,-0.141,0.175,-0.397,0.368,-0.096,-0.182,-0.249,0.037,-0.211,0.358,-0.643
-0.095,0.143,0.096,0.212,-0.176,0.184,-0.287,0.340,-0.222,-0.241,-0.328,0.055,-0.373,0.240,-0.622
0.129,0.149,0.384,0.459,-0.087,0.408,-0.192,0.610,0.243,-0.003,-0.097,0.299,-0.004,0.492,-0.524
0.304,0.380,0.561,0.605,0.102,0.476,0.105,0.674,0.156,0.094,0.144,0.457,0.278,0.483,-0.387
0.515,0.290,0.513,0.612,0.011,0.402,0.012,0.742,0.219,0.143,-0.085,0.316,0.026,0.435,-0.388
0.170,0.597,0.642,0.628,0.081,0.575,0.007,0.844,0.212,0.182,0.073,0.329,0.040,0.566,-0.246
0.266,0.400,0.472,0.556,0.081,0.594,-0.146,0.613,0.212,0.149,-0.043,0.244,0.028,0.425,-0.555
0.249,0.245,0.313,0.414,-0.004,0.431,-0.145,0.530,0.208,-0.128,-0.157,0.108,-0.070,0.450,-0.595
0.175,0.261,0.419,0.493,-0.079,0.370,-0.171,0.662,0.284,-0.035,-0.207,0.196,-0.025,0.520,-0.392
0.378,0.248,0.374,0.607,0.117,0.387,0.048,0.741,0.135,0.058,-0.178,0.294,0.023,0.516,-0.474
0.289,0.306,0.339,0.432,-0.042,0.372,-0.134,0.499,0.125,0.045,-0.262,0.255,-0.020,0.413,-0.454
-0.005,0.187,0.289,0.381,-0.123,0.198,-0.396,0.496,-0.077,0.017,-0.293,0.047,0.015,0.314,-0.705
-0.076,-0.038,0.143,0.123,-0.457,0.061,-0.387,0.393,-0.175,-0.208,-0.498,0.027,-0.377,0.304,-0.856
-0.015,0.049,0.287,0.428,-0.154,0.131,-0.318,0.442,0.158,-0.110,-0.194,-0.050,-0.147,0.321,-0.728
-0.017,0.121,0.182,0.294,-0.226,0.141,-0.486,0.359,0.013,-0.059,-0.386,-0.040,-0.169,0.313,-0.713
-0.264,0.057,0.078,0.187,-0.253,0.206,-0.478,0.310,-0.106,-0.184,-0.363,-0.024,-0.509,0.090,-0.776
0.158,0.311,0.399,0.318,-0.199,0.328,-0.212,0.597,0.042,0.016,-0.059,0.111,-0.071,0.337,-0.589
0.091,0.160,0.137,0.194,-0.320,0.221,-0.625,0.317,0.045,-0.148,-0.240,-0.047,-0.210,0.226,-0.788
0.019,0.115,0.142,0.266,-0.170,0.191,-0.516,0.358,-0.084,-0.231,-0.329,0.169,-0.077,0.319,-0.662
0.078,0.102,0.247,0.348,-0.169,0.402,-0.404,0.559,0.148,-0.202,-0.314,0.198,-0.183,0.408,-0.773
-0.020,0.116,0.219,0.209,-0.174,0.057,-0.162,0.460,0.062,0.019,-0.046,0.143,-0.166,0.210,-0.697
