0.679,0.573,0.977,0.744,0.442,0.698,0.231,0.928
0.836,0.735,1.122,0.994,0.734,0.925,0.358,1.235
0.510,0.548,0.802,0.740,0.316,0.643,0.082,0.882
0.556,0.458,0.823,0.780,0.367,0.613,0.139,0.895
0.372,0.260,0.606,0.560,0.088,0.460,-0.075,0.624
0.387,0.468,0.642,0.560,0.217,0.487,0.112,0.832
0.267,0.247,0.399,0.415,0.099,0.302,-0.126,0.500
0.303,0.236,0.466,0.390,-0.087,0.284,-0.128,0.549
0.185,0.029,0.410,0.416,-0.012,0.266,-0.228,0.489
-0.298,-0.274,0.129,0.101,-0.398,-0.161,-0.486,0.103
-0.514,-0.681,-0.466,-0.535,-0.839,-0.583,-1.059,-0.363
-0.424,-0.463,-0.185,-0.301,-0.729,-0.422,-0.855,-0.108
-0.292,-0.491,-0.131,-0.198,-0.661,-0.330,-0.880,-0.090
-0.519,-0.666,-0.348,-0.363,-0.744,-0.487,-1.064,-0.219
-0.733,-0.667,-0.375,-0.519,-0.888,-0.606,-1.112,-0.352
-0.611,-0.499,-0.314,-0.438,-0.746,-0.523,-0.944,-0.337
-0.716,-0.808,-0.496,-0.596,-0.968,-0.682,-1.088,-0.451
-0.547,-0.520,-0.224,-0.319,-0.855,-0.437,-0.917,-0.168
-0.644,-0.682,-0.500,-0.498,-0.873,-0.617,-1.154,-0.287
-0.380,-0.426,-0.126,-0.188,-0.790,-0.248,-0.915,-0.137
-0.197,-0.337,-0.043,-0.051,-0.589,-0.275,-0.708,0.008
0.007,-0.172,0.163,0.129,-0.271,0.027,-0.486,0.267
0.322,0.067,0.552,0.457,-0.102,0.228,-0.173,0.465
0.144,-0.083,0.361,0.228,-0.086,0.009,-0.330,0.267
0.100,0.010,0.307,0.309,-0.145,0.126,-0.322,0.357
0.066,0.086,0.366,0.282,-0.123,0.178,-0.316,0.318
0.166,-0.161,0.364,0.332,-0.288,0.114,-0.419,0.274
-0.295,-0.303,0.024,-0.126,-0.425,-0.198,-0.550,0.127
-0.612,-0.437,-0.337,-0.362,-0.731,-0.353,-0.819,-0.180
-0.271,-0.323,-0.157,-0.131,-0.478,-0.388,-0.626,-0.081
0.226,0.075,0.393,0.331,-0.101,0.279,-0.223,0.386
0.059,-0.074,0.333,0.203,-0.230,0.099,-0.294,0.314
-0.185,-0.323,0.015,0.003,-0.392,-0.091,-0.489,0.137
-0.050,-0.056,0.232,0.203,-0.206,0.079,-0.317,0.399
-0.064,0.000,0.155,0.118,-0.367,0.040,-0.473,0.346
-0.117,-0.183,0.143,0.065,-0.292,-0.020,-0.569,0.081
0.108,0.104,0.309,0.286,-0.102,0.109,-0.235,0.395
0.245,0.129,0.418,0.355,-0.177,0.259,-0.183,0.473
0.282,0.144,0.552,0.402,-0.015,0.413,-0.122,0.547
0.476,0.436,0.684,0.681,0.431,0.624,0.221,0.827
0.679,0.517,0.827,0.823,0.428,0.688,0.217,0.854
0.602,0.617,0.853,0.656,0.349,0.586,0.229,0.870
0.561,0.507,0.745,0.776,0.289,0.597,0.290,0.854
0.449,0.324,0.624,0.557,0.225,0.544,0.160,0.738
0.332,0.364,0.480,0.458,0.052,0.370,-0.006,0.651
0.350,0.358,0.583,0.483,0.136,0.425,-0.018,0.680
0.204,0.134,0.498,0.434,0.003,0.309,-0.133,0.519
0.321,0.399,0.532,0.498,0.232,0.396,0.047,0.645
0.396,0.283,0.638,0.504,0.223,0.426,0.063,0.706
0.412,0.266,0.689,0.546,0.160,0.452,-0.029,0.617
0.371,0.324,0.589,0.526,0.012,0.452,-0.078,0.744
0.385,0.399,0.654,0.589,0.144,0.470,-0.096,0.634
0.280,0.324,0.560,0.410,0.075,0.363,-0.073,0.485
0.283,0.339,0.531,0.469,-0.012,0.376,-0.003,0.678
0.085,0.046,0.247,0.275,-0.208,0.165,-0.272,0.381
0.280,0.176,0.481,0.466,-0.158,0.258,-0.189,0.554
-0.024,0.022,0.229,0.212,-0.296,0.088,-0.424,0.361
-0.439,-0.241,-0.199,-0.229,-0.615,-0.389,-0.729,-0.071
-0.311,-0.319,-0.099,-0.222,-0.597,-0.261,-0.725,-0.042
-0.327,-0.510,-0.049,-0.215,-0.595,-0.393,-0.772,-0.162
-0.347,-0.466,-0.121,-0.201,-0.539,-0.305,-0.794,-0.070
-0.027,-0.266,0.040,0.028,-0.453,-0.054,-0.570,0.109
-0.046,-0.116,0.111,0.013,-0.348,0.061,-0.450,0.167
-0.168,-0.245,0.172,-0.017,-0.470,-0.043,-0.519,0.153
-0.662,-0.704,-0.407,-0.544,-0.883,-0.674,-1.152,-0.420
-0.820,-0.746,-0.521,-0.652,-0.938,-0.757,-1.146,-0.444
-0.398,-0.482,-0.296,-0.271,-0.753,-0.444,-0.793,-0.213
-0.143,-0.335,-0.098,-0.010,-0.549,-0.250,-0.643,-0.090
-0.426,-0.479,-0.173,-0.241,-0.746,-0.428,-0.842,-0.159
-0.179,-0.166,-0.098,-0.001,-0.380,-0.116,-0.563,0.100
-0.334,-0.239,0.090,-0.085,-0.453,-0.194,-0.522,0.037
-0.364,-0.406,-0.049,-0.073,-0.502,-0.214,-0.619,0.070
-0.197,-0.352,-0.088,-0.172,-0.562,-0.347,-0.619,0.089
-0.442,-0.428,-0.179,-0.233,-0.759,-0.341,-0.799,-0.063
-0.512,-0.440,-0.247,-0.243,-0.729,-0.326,-0.716,-0.163
-0.465,-0.479,-0.179,-0.197,-0.674,-0.427,-0.879,-0.179
-0.289,-0.306,-0.020,-0.077,-0.573,-0.264,-0.636,0.006
-0.342,-0.473,-0.231,-0.076,-0.728,-0.255,-0.777,-0.054
-0.281,-0.257,-0.125,-0.085,-0.520,-0.192,-0.688,-0.039
-0.196,-0.288,-0.073,-0.064,-0.414,-0.179,-0.703,0.094
0.018,-0.137,0.245,0.104,-0.296,-0.071,-0.487,0.293
0.245,0.196,0.524,0.474,-0.035,0.301,-0.199,0.610
0.443,0.321,0.669,0.611,0.191,0.417,0.046,0.684
0.404,0.322,0.565,0.454,0.185,0.448,0.049,0.709
-0.071,0.020,0.145,0.068,-0.207,0.110,-0.475,0.274
-0.081,-0.146,0.023,0.078,-0.305,-0.146,-0.690,0.113
-0.087,-0.240,0.072,0.140,-0.348,-0.064,-0.627,0.259
0.053,0.044,0.275,0.246,-0.253,0.007,-0.442,0.275
0.074,-0.218,0.273,0.259,-0.261,0.077,-0.459,0.245
0.252,0.391,0.620,0.502,0.157,0.380,0.006,0.711
0.001,0.003,0.331,0.209,-0.155,0.088,-0.240,0.460
-0.373,-0.366,-0.087,-0.142,-0.523,-0.327,-0.757,-0.026
-0.341,-0.355,-0.134,-0.234,-0.557,-0.224,-0.748,0.010
-0.233,-0.321,0.138,-0.104,-0.514,-0.149,-0.606,0.054
-0.020,-0.197,0.125,0.118,-0.227,0.028,-0.481,0.209
-0.202,-0.067,0.006,0.059,-0.311,-0.003,-0.434,0.194
-0.240,-0.360,-0.053,-0.063,-0.374,-0.217,-0.567,0.180
0.043,-0.010,0.179,0.058,-0.196,0.163,-0.413,0.308
-0.139,-0.177,0.132,0.144,-0.333,-0.026,-0.566,0.107
-0.311,-0.352,-0.155,-0.207,-0.710,-0.322,-0.839,-0.048
-0.066,-0.061,0.154,0.160,-0.251,-0.017,-0.468,0.262
-0.003,0.061,0.266,0.171,-0.167,0.024,-0.316,0.311
-0.015,-0.114,0.164,0.107,-0.357,0.102,-0.391,0.150
-0.010,-0.073,0.247,0.267,-0.136,0.147,-0.392,0.222
-0.180,-0.252,0.069,-0.058,-0.294,-0.122,-0.582,0.089
-0.147,-0.227,0.121,0.033,-0.320,-0.131,-0.441,0.127
-0.232,-0.255,0.007,-0.019,-0.392,-0.242,-0.535,0.076
0.045,-0.142,0.148,0.273,-0.211,0.041,-0.333,0.288
0.314,0.280,0.396,0.456,-0.028,0.335,-0.143,0.695
0.413,0.407,0.664,0.713,0.114,0.509,0.055,0.712
0.428,0.268,0.614,0.652,0.176,0.516,-0.048,0.718
0.524,0.537,0.820,0.674,0.275,0.621,0.149,0.905
0.463,0.299,0.827,0.680,0.217,0.548,0.131,0.815
0.188,0.054,0.421,0.344,-0.047,0.228,-0.223,0.363
-0.077,-0.188,0.278,0.107,-0.225,0.103,-0.349,0.267
-0.117,-0.224,0.109,0.108,-0.309,0.003,-0.514,0.170
-0.044,0.027,0.239,0.224,-0.271,0.123,-0.413,0.400
-0.082,-0.055,0.293,0.116,-0.199,0.127,-0.240,0.325
-0.112,-0.158,0.130,0.006,-0.226,-0.072,-0.662,0.274
0.210,0.057,0.534,0.467,-0.019,0.337,-0.125,0.512
0.169,0.105,0.539,0.394,-0.140,0.364,-0.270,0.439
0.159,0.049,0.419,0.362,-0.227,0.102,-0.380,0.416
-0.198,-0.085,0.067,-0.013,-0.379,-0.057,-0.619,0.149
-0.150,-0.207,0.141,0.030,-0.315,-0.093,-0.478,0.098
-0.507,-0.534,-0.283,-0.345,-0.576,-0.464,-0.875,-0.234
-0.190,-0.415,-0.122,-0.202,-0.679,-0.310,-0.781,-0.234
-0.183,-0.191,0.145,0.058,-0.519,-0.027,-0.573,0.072
-0.014,-0.004,0.131,0.155,-0.422,0.012,-0.425,0.216
0.218,0.236,0.467,0.412,0.015,0.345,-0.188,0.604
-0.174,-0.161,0.146,0.026,-0.271,-0.069,-0.442,0.166
0.004,0.045,0.280,0.261,-0.116,0.160,-0.322,0.378
0.024,0.098,0.216,0.200,-0.318,0.084,-0.360,0.275
-0.054,-0.112,0.195,0.060,-0.304,0.030,-0.494,0.198
0.116,0.056,0.386,0.252,-0.065,0.133,-0.365,0.432
0.004,0.089,0.305,0.266,-0.051,0.153,-0.358,0.385
-0.047,-0.132,0.103,0.052,-0.305,-0.029,-0.598,0.155
-0.312,-0.251,0.018,-0.098,-0.502,-0.213,-0.684,-0.023
-0.033,-0.157,0.202,-0.013,-0.332,0.044,-0.540,0.204
0.077,0.021,0.242,0.219,-0.237,-0.043,-0.469,0.327
0.009,-0.111,0.250,0.143,-0.349,0.023,-0.465,0.260
-0.090,-0.130,0.140,0.080,-0.254,0.008,-0.511,0.196
-0.153,-0.207,0.070,-0.054,-0.434,-0.231,-0.672,0.085
-0.093,0.000,0.193,0.122,-0.167,-0.067,-0.372,0.345
-0.107,-0.007,0.088,0.101,-0.332,-0.022,-0.499,0.237
0.179,0.077,0.429,0.380,0.001,0.204,-0.264,0.414
-0.206,-0.145,0.019,0.094,-0.449,-0.059,-0.575,0.154
-0.208,-0.306,0.098,0.099,-0.550,0.016,-0.741,0.105
-0.118,-0.245,0.050,-0.050,-0.477,-0.064,-0.691,0.075
-0.322,-0.494,-0.286,-0.120,-0.700,-0.381,-0.898,-0.210
-0.541,-0.494,-0.239,-0.319,-0.786,-0.359,-1.038,-0.227
-0.569,-0.573,-0.348,-0.451,-1.019,-0.505,-1.025,-0.226
-0.479,-0.447,-0.295,-0.308,-0.750,-0.474,-0.881,-0.269
-0.279,-0.266,-0.010,-0.160,-0.499,-0.316,-0.583,0.111
0.059,0.142,0.307,0.188,-0.176,0.122,-0.258,0.401
-0.172,-0.030,0.161,0.149,-0.419,-0.020,-0.462,0.218
-0.255,-0.189,0.043,0.083,-0.413,-0.085,-0.440,0.153
-0.228,-0.227,0.055,-0.006,-0.468,-0.064,-0.474,0.117
-0.090,-0.156,0.209,0.179,-0.179,0.016,-0.378,0.255
-0.039,-0.126,0.155,0.136,-0.061,-0.016,-0.503,0.376
0.216,0.229,0.483,0.506,0.085,0.193,-0.187,0.495
0.229,0.265,0.487,0.371,-0.092,0.265,-0.042,0.617
0.102,0.029,0.215,0.182,-0.171,0.099,-0.399,0.339
0.314,0.291,0.689,0.576,0.078,0.434,-0.039,0.665
0.158,0.132,0.475,0.390,0.018,0.212,-0.261,0.445
0.115,0.006,0.392,0.343,-0.137,0.180,-0.252,0.371
0.288,0.170,0.533,0.489,0.067,0.324,-0.242,0.600
0.129,0.283,0.343,0.410,-0.030,0.219,-0.254,0.636
0.283,0.262,0.506,0.536,-0.074,0.419,-0.098,0.651
0.062,-0.123,0.184,0.258,-0.326,0.044,-0.398,0.280
0.310,0.117,0.427,0.459,0.033,0.272,-0.192,0.605
0.414,0.436,0.469,0.563,0.143,0.491,0.036,0.606
0.142,0.087,0.343,0.441,-0.015,0.203,-0.226,0.363
0.181,0.199,0.489,0.395,-0.039,0.360,-0.267,0.540
0.280,0.171,0.425,0.390,0.048,0.245,-0.203,0.517
-0.016,0.030,0.214,0.334,-0.227,0.032,-0.316,0.416
0.226,0.251,0.372,0.328,-0.011,0.258,-0.172,0.575
-0.004,-0.099,0.196,0.032,-0.179,-0.024,-0.365,0.335
0.113,0.038,0.464,0.242,-0.248,0.191,-0.167,0.482
-0.072,-0.078,0.299,0.189,-0.263,0.009,-0.413,0.207
-0.024,-0.023,0.139,0.100,-0.446,-0.081,-0.626,0.285
-0.319,-0.297,-0.038,-0.130,-0.552,-0.259,-0.749,0.001
-0.087,-0.078,0.101,0.098,-0.359,-0.109,-0.678,0.188
0.002,-0.207,0.177,0.069,-0.275,0.087,-0.459,0.305
0.061,-0.023,0.250,0.164,-0.066,0.198,-0.484,0.440
-0.106,-0.024,0.143,0.182,-0.332,-0.071,-0.533,0.247
0.184,0.152,0.498,0.361,0.090,0.224,-0.374,0.548
-0.055,-0.028,0.152,0.182,-0.302,0.128,-0.371,0.210
0.051,-0.041,0.246,0.272,-0.108,0.088,-0.387,0.298
-0.086,-0.209,0.174,0.074,-0.362,-0.075,-0.599,0.183
-0.081,-0.208,0.159,-0.033,-0.225,-0.038,-0.471,0.093
0.093,0.153,0.410,0.380,0.003,0.335,-0.191,0.475
0.378,0.377,0.651,0.428,-0.057,0.396,-0.035,0.650
0.487,0.525,0.718,0.711,0.231,0.490,0.173,0.805
0.325,0.283,0.508,0.439,-0.094,0.395,-0.053,0.595
0.348,0.150,0.461,0.430,-0.010,0.417,-0.094,0.574
0.341,0.329,0.552,0.486,0.064,0.370,-0.036,0.652
0.453,0.335,0.700,0.635,0.243,0.530,0.051,0.761
0.672,0.707,0.939,0.883,0.511,0.787,0.349,0.896
0.840,0.745,1.070,1.113,0.671,0.947,0.452,1.122
0.832,0.816,1.038,1.044,0.623,1.032,0.553,1.159
0.764,0.698,0.899,0.925,0.398,0.790,0.235,0.960
0.654,0.537,0.876,0.823,0.298,0.691,0.136,0.888
0.391,0.318,0.624,0.508,0.137,0.403,-0.004,0.739
0.547,0.461,0.737,0.677,0.218,0.551,0.144,0.828
0.510,0.431,0.590,0.628,0.059,0.438,-0.036,0.733
0.461,0.382,0.736,0.596,0.099,0.461,0.042,0.834
0.356,0.292,0.620,0.552,0.174,0.446,-0.035,0.730
0.578,0.464,0.718,0.824,0.267,0.595,0.197,0.765
0.507,0.339,0.718,0.784,0.246,0.625,0.092,0.690
0.486,0.381,0.708,0.596,0.178,0.597,0.121,0.785
0.441,0.392,0.661,0.515,0.192,0.369,0.087,0.710
0.476,0.446,0.776,0.729,0.348,0.584,0.183,0.843
0.418,0.345,0.711,0.612,0.284,0.376,0.054,0.768
0.264,0.263,0.520,0.435,0.142,0.343,-0.154,0.656
-0.188,-0.203,0.006,-0.034,-0.337,-0.129,-0.585,0.042
0.066,-0.122,0.194,0.069,-0.293,0.078,-0.436,0.240
0.132,-0.098,0.294,0.191,-0.206,0.143,-0.371,0.258
0.373,0.323,0.645,0.613,0.221,0.562,0.003,0.628
0.472,0.434,0.623,0.631,0.224,0.539,0.105,0.815
0.131,0.212,0.390,0.402,-0.140,0.235,-0.196,0.457
0.048,-0.074,0.151,0.269,-0.293,0.240,-0.448,0.412
0.080,0.052,0.379,0.299,-0.188,0.252,-0.443,0.588
-0.044,-0.110,0.226,0.185,-0.325,0.082,-0.389,0.327
0.101,-0.152,0.144,0.100,-0.416,0.036,-0.489,0.267
0.318,0.112,0.523,0.459,0.005,0.418,-0.198,0.623
0.052,0.092,0.232,0.194,-0.160,0.181,-0.315,0.385
0.126,0.174,0.381,0.333,-0.089,0.282,-0.258,0.620
0.204,0.184,0.465,0.464,-0.035,0.250,-0.174,0.640
0.139,-0.045,0.477,0.399,-0.020,0.218,-0.234,0.500
0.219,0.164,0.493,0.304,0.081,0.286,-0.101,0.517
-0.074,0.014,0.135,0.036,-0.295,-0.011,-0.413,0.295
0.125,0.076,0.304,0.336,-0.209,0.205,-0.167,0.413
0.205,0.219,0.476,0.326,0.030,0.205,-0.183,0.489
-0.028,-0.057,0.090,0.124,-0.271,-0.152,-0.438,0.192
-0.161,-0.200,-0.057,0.019,-0.426,-0.179,-0.594,-0.002
-0.177,-0.286,0.003,-0.065,-0.469,-0.182,-0.678,0.023
-0.206,-0.226,-0.012,-0.124,-0.544,-0.278,-0.693,0.055
-0.198,-0.246,0.090,0.120,-0.377,-0.072,-0.447,0.065
-0.392,-0.271,-0.035,-0.128,-0.551,-0.301,-0.588,0.041
-0.259,-0.337,0.032,-0.096,-0.491,-0.276,-0.497,0.047
-0.262,-0.193,0.102,0.021,-0.391,0.015,-0.433,0.217
-0.156,-0.088,0.149,0.069,-0.417,-0.006,-0.534,0.139
0.022,0.117,0.281,0.319,-0.153,0.245,-0.298,0.428
-0.089,-0.058,0.170,0.063,-0.457,-0.044,-0.650,0.212
-0.261,-0.120,0.036,-0.003,-0.462,-0.068,-0.515,0.171
0.033,0.029,0.340,0.283,-0.328,0.154,-0.302,0.458
0.013,0.005,0.204,0.098,-0.288,-0.012,-0.430,0.313
0.105,-0.023,0.290,0.279,-0.251,0.204,-0.407,0.384
0.018,-0.010,0.303,0.195,-0.123,0.096,-0.292,0.329
0.007,0.175,0.428,0.240,-0.105,0.202,-0.385,0.425
0.008,0.114,0.304,0.264,-0.118,0.260,-0.298,0.421
0.158,0.076,0.293,0.377,-0.223,0.058,-0.274,0.364
-0.346,-0.417,-0.229,-0.183,-0.663,-0.346,-0.827,-0.123
-0.420,-0.606,-0.330,-0.337,-0.822,-0.405,-1.095,-0.333
-0.825,-0.833,-0.530,-0.639,-1.052,-0.735,-1.235,-0.444
-0.667,-0.772,-0.532,-0.597,-1.043,-0.683,-1.253,-0.416
-0.532,-0.676,-0.352,-0.326,-0.768,-0.525,-1.045,-0.248
