0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
0.165,0.300,0.409,0.460,0.122,0.257,-0.013,0.827,0.368,0.271
0.341,0.316,0.453,0.550,0.161,0.221,0.165,0.909,0.510,0.273
0.075,0.087,0.402,0.341,-0.135,0.151,0.037,0.863,0.395,0.136
0.186,0.030,0.391,0.377,0.065,0.160,0.062,0.871,0.369,0.303
0.145,0.048,0.384,0.328,-0.024,0.184,0.025,0.924,0.180,0.222
0.298,0.254,0.382,0.482,-0.084,0.370,-0.027,0.993,0.425,0.313
-0.089,-0.084,0.213,0.144,-0.325,-0.037,-0.256,0.703,0.080,0.005
-0.071,-0.215,0.115,0.187,-0.288,-0.171,-0.383,0.692,-0.040,-0.088
-0.276,-0.211,-0.130,-0.033,-0.564,-0.153,-0.454,0.365,-0.206,-0.221
-0.421,-0.442,-0.113,-0.170,-0.536,-0.285,-0.461,0.338,-0.208,-0.306
-0.057,-0.150,0.154,0.255,-0.222,-0.054,-0.146,0.622,0.109,0.081
0.240,-0.053,0.335,0.284,-0.104,0.140,0.012,0.774,0.201,0.077
0.135,-0.106,0.119,0.192,-0.258,-0.010,-0.128,0.647,0.080,-0.081
-0.174,-0.324,-0.126,-0.008,-0.522,-0.343,-0.412,0.377,-0.190,-0.118
-0.460,-0.456,-0.169,-0.202,-0.534,-0.369,-0.432,0.327,-0.273,-0.344
-0.094,-0.176,0.189,0.130,-0.249,0.076,-0.025,0.762,0.145,0.106
0.068,0.091,0.239,0.378,-0.083,0.197,-0.059,0.826,0.283,0.304
0.408,0.288,0.681,0.579,0.256,0.469,0.328,1.161,0.514,0.469
0.408,0.315,0.636,0.685,0.264,0.418,0.181,1.258,0.556,0.444
0.377,0.341,0.647,0.729,0.095,0.315,0.266,1.200,0.480,0.503
0.219,0.017,0.473,0.423,-0.085,0.143,-0.104,0.881,0.293,0.157
0.144,0.111,0.433,0.316,0.009,0.255,0.016,0.898,0.334,0.262
0.168,0.060,0.506,0.331,0.226,0.256,0.177,0.913,0.430,0.410
-0.037,-0.029,0.299,0.283,-0.164,0.025,-0.029,0.824,0.260,0.192
-0.137,-0.219,0.089,0.063,-0.388,-0.209,-0.383,0.547,-0.018,-0.094
-0.088,-0.371,0.058,0.004,-0.278,-0.263,-0.215,0.516,-0.076,-0.107
