0.250,0.250,0.250,0.250
-0.100,-0.169,0.207,0.252
-0.269,-0.365,0.104,0.105
0.125,0.108,0.498,0.448
0.133,0.155,0.519,0.505
-0.309,-0.340,0.131,-0.002
-0.018,-0.161,0.316,0.297
-0.480,-0.439,-0.016,-0.084
-0.551,-0.512,-0.092,-0.159
0.117,0.044,0.395,0.407
-0.055,-0.130,0.289,0.231
0.013,-0.087,0.324,0.330
-0.348,-0.456,-0.097,-0.066
-0.217,-0.340,0.034,0.068
-0.001,0.016,0.459,0.326
0.365,0.337,0.770,0.743
0.150,-0.016,0.441,0.383
0.367,0.272,0.693,0.690
0.480,0.353,0.673,0.704
0.276,0.195,0.505,0.509
0.042,0.118,0.513,0.461
0.503,0.484,0.910,0.866
0.347,0.308,0.758,0.721
0.210,0.138,0.570,0.506
0.071,0.015,0.421,0.438
-0.256,-0.350,0.067,0.019
-0.078,-0.266,0.255,0.238
0.314,0.239,0.733,0.643
0.322,0.135,0.655,0.632
0.366,0.213,0.715,0.738
0.233,0.144,0.593,0.624
0.205,0.022,0.429,0.424
0.151,-0.006,0.473,0.483
0.393,0.304,0.756,0.783
0.246,0.261,0.577,0.556
0.229,0.207,0.606,0.579
0.363,0.325,0.665,0.635
0.063,-0.016,0.378,0.342
-0.031,-0.093,0.361,0.330
0.272,0.134,0.565,0.554
0.683,0.558,0.964,0.903
0.591,0.501,0.925,0.834
0.493,0.395,0.857,0.862
0.335,0.318,0.662,0.752
0.265,0.136,0.579,0.504
-0.048,-0.219,0.261,0.287
-0.099,-0.180,0.279,0.271
-0.472,-0.585,-0.108,-0.096
-1.056,-1.155,-0.595,-0.692
-1.019,-1.162,-0.705,-0.710
-0.832,-0.789,-0.385,-0.452
-0.728,-0.834,-0.435,-0.412
-0.778,-0.875,-0.410,-0.414
-0.724,-0.743,-0.308,-0.324
-0.827,-0.857,-0.443,-0.495
-0.843,-0.982,-0.472,-0.539
-0.258,-0.380,0.070,-0.011
-0.815,-0.983,-0.440,-0.465
-0.971,-0.957,-0.590,-0.643
-1.005,-1.024,-0.612,-0.589
-0.689,-0.765,-0.273,-0.323
-0.330,-0.268,0.127,0.051
-0.035,-0.182,0.236,0.163
-0.110,-0.087,0.262,0.276
0.138,0.019,0.543,0.524
0.122,0.020,0.502,0.472
-0.060,-0.176,0.215,0.262
-0.205,-0.383,0.082,0.047
-0.160,-0.292,0.095,0.088
-0.629,-0.619,-0.263,-0.296
-0.469,-0.675,-0.265,-0.296
-0.470,-0.498,-0.159,-0.147
-0.275,-0.391,0.034,0.028
-0.252,-0.202,0.148,0.090
-0.239,-0.307,0.096,0.080
-0.351,-0.512,-0.003,-0.126
-0.452,-0.617,-0.168,-0.119
-0.440,-0.525,-0.103,-0.160
-0.824,-0.889,-0.472,-0.459
