0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
0.064,0.134,0.442,0.341,-0.115,0.141,0.023,0.821,0.274,0.219
0.134,0.319,0.475,0.370,0.101,0.230,0.062,0.922,0.289,0.223
0.066,0.139,0.435,0.435,-0.128,0.156,-0.138,0.751,0.224,0.149
-0.086,-0.080,0.260,0.136,-0.284,-0.093,-0.280,0.616,0.074,-0.083
-0.069,-0.001,0.217,0.164,-0.119,-0.013,-0.260,0.708,0.119,-0.009
-0.324,-0.304,0.007,-0.145,-0.449,-0.309,-0.497,0.453,-0.194,-0.374
-0.429,-0.484,-0.129,-0.176,-0.555,-0.415,-0.536,0.320,-0.337,-0.467
-0.534,-0.653,-0.324,-0.326,-0.774,-0.633,-0.776,0.172,-0.494,-0.531
-0.774,-0.835,-0.539,-0.545,-0.921,-0.795,-0.985,-0.033,-0.710,-0.850
-0.879,-0.898,-0.574,-0.605,-0.961,-0.831,-0.977,-0.113,-0.713,-0.787
-0.616,-0.726,-0.301,-0.306,-0.692,-0.686,-0.756,0.056,-0.533,-0.569
-0.717,-0.680,-0.412,-0.378,-0.778,-0.651,-0.800,0.030,-0.508,-0.699
-0.571,-0.542,-0.224,-0.308,-0.703,-0.612,-0.715,0.239,-0.342,-0.622
-0.474,-0.371,-0.150,-0.213,-0.646,-0.467,-0.561,0.359,-0.195,-0.392
-0.439,-0.362,-0.065,-0.217,-0.631,-0.390,-0.619,0.318,-0.254,-0.375
-0.511,-0.437,-0.174,-0.240,-0.684,-0.522,-0.616,0.275,-0.301,-0.441
-0.537,-0.559,-0.247,-0.344,-0.736,-0.585,-0.729,0.196,-0.391,-0.604
-0.653,-0.470,-0.246,-0.411,-0.665,-0.523,-0.727,0.168,-0.456,-0.520
-0.721,-0.583,-0.236,-0.391,-0.742,-0.577,-0.856,0.158,-0.468,-0.561
-0.570,-0.547,-0.261,-0.395,-0.783,-0.541,-0.738,0.211,-0.448,-0.584
-0.877,-0.869,-0.525,-0.655,-0.989,-0.859,-1.133,-0.129,-0.752,-0.886
-0.688,-0.558,-0.349,-0.392,-0.821,-0.748,-0.858,0.078,-0.530,-0.680
-0.687,-0.598,-0.327,-0.330,-0.862,-0.639,-0.782,0.167,-0.423,-0.552
-0.484,-0.436,0.014,-0.114,-0.680,-0.385,-0.622,0.310,-0.240,-0.455
-0.412,-0.450,-0.061,-0.153,-0.600,-0.296,-0.611,0.383,-0.319,-0.464
-0.545,-0.559,-0.133,-0.218,-0.723,-0.486,-0.663,0.328,-0.359,-0.496
-0.958,-0.855,-0.588,-0.574,-1.011,-0.805,-1.016,-0.061,-0.697,-0.882
-0.714,-0.716,-0.396,-0.418,-0.829,-0.669,-0.860,0.156,-0.489,-0.753
-0.611,-0.671,-0.311,-0.426,-0.844,-0.688,-0.889,0.118,-0.526,-0.727
