0.044,0.036,0.056,0.052,0.042,0.040,0.035,0.064,0.036,0.033,0.032,0.041,0.037,0.061,0.031,0.023,0.026,0.042,0.028,0.046,0.035,0.040,0.023,0.066,0.030
0.042,0.043,0.056,0.054,0.032,0.048,0.032,0.073,0.035,0.029,0.030,0.040,0.035,0.058,0.030,0.023,0.032,0.042,0.027,0.048,0.035,0.039,0.029,0.057,0.031
0.040,0.037,0.055,0.061,0.036,0.050,0.027,0.065,0.034,0.029,0.031,0.040,0.039,0.050,0.023,0.028,0.030,0.037,0.034,0.050,0.037,0.045,0.026,0.064,0.030
0.049,0.036,0.054,0.056,0.034,0.050,0.030,0.060,0.038,0.034,0.031,0.043,0.033,0.058,0.031,0.027,0.028,0.036,0.028,0.041,0.034,0.038,0.030,0.071,0.033
0.047,0.033,0.056,0.062,0.035,0.049,0.032,0.061,0.033,0.035,0.029,0.040,0.035,0.055,0.028,0.024,0.024,0.042,0.033,0.043,0.034,0.039,0.027,0.070,0.035
0.047,0.042,0.059,0.052,0.036,0.047,0.029,0.057,0.033,0.034,0.030,0.031,0.042,0.071,0.024,0.026,0.028,0.043,0.028,0.040,0.035,0.039,0.025,0.071,0.032
0.044,0.037,0.062,0.059,0.037,0.041,0.031,0.064,0.033,0.033,0.033,0.031,0.041,0.061,0.029,0.023,0.033,0.039,0.027,0.053,0.038,0.041,0.022,0.062,0.028
0.048,0.040,0.064,0.055,0.036,0.048,0.031,0.058,0.037,0.044,0.031,0.033,0.036,0.060,0.028,0.024,0.031,0.035,0.027,0.046,0.036,0.047,0.022,0.051,0.031
0.045,0.036,0.054,0.055,0.034,0.045,0.032,0.061,0.028,0.038,0.031,0.037,0.032,0.063,0.027,0.022,0.030,0.039,0.029,0.050,0.043,0.049,0.024,0.061,0.035
0.044,0.039,0.062,0.061,0.033,0.043,0.028,0.060,0.029,0.032,0.031,0.037,0.037,0.058,0.032,0.029,0.030,0.044,0.027,0.042,0.041,0.040,0.022,0.063,0.037
0.043,0.037,0.063,0.065,0.038,0.046,0.027,0.055,0.036,0.037,0.027,0.036,0.036,0.058,0.029,0.021,0.034,0.039,0.028,0.046,0.040,0.035,0.020,0.064,0.039
0.047,0.042,0.054,0.059,0.039,0.039,0.028,0.064,0.031,0.039,0.028,0.034,0.036,0.056,0.032,0.025,0.026,0.035,0.032,0.051,0.034,0.042,0.025,0.068,0.033
0.035,0.042,0.054,0.062,0.037,0.049,0.029,0.070,0.028,0.033,0.032,0.035,0.037,0.055,0.029,0.025,0.028,0.033,0.034,0.052,0.047,0.039,0.025,0.059,0.029
0.042,0.040,0.057,0.057,0.034,0.045,0.030,0.065,0.032,0.031,0.029,0.040,0.035,0.057,0.028,0.024,0.036,0.034,0.029,0.054,0.033,0.037,0.029,0.065,0.036
0.041,0.042,0.061,0.058,0.037,0.045,0.035,0.066,0.037,0.027,0.028,0.037,0.033,0.058,0.030,0.021,0.030,0.040,0.032,0.044,0.039,0.040,0.024,0.060,0.034
0.046,0.038,0.051,0.062,0.044,0.046,0.033,0.060,0.037,0.032,0.029,0.032,0.032,0.058,0.028,0.027,0.027,0.044,0.034,0.043,0.040,0.038,0.023,0.058,0.034
