0.250,0.250,0.250,0.250
-0.171,-0.186,0.244,0.237
-0.040,-0.283,0.221,0.159
-0.025,-0.064,0.342,0.254
-0.183,-0.272,0.195,0.150
-0.019,-0.106,0.386,0.314
-0.275,-0.292,0.128,0.099
0.343,0.116,0.584,0.556
0.478,0.410,0.782,0.732
0.599,0.524,0.945,0.933
0.329,0.283,0.608,0.534
0.106,0.071,0.517,0.417
0.253,0.255,0.663,0.569
0.272,0.239,0.628,0.506
0.118,0.087,0.476,0.451
0.381,0.380,0.790,0.757
0.563,0.507,0.934,0.832
0.387,0.343,0.775,0.697
-0.008,-0.201,0.219,0.247
0.082,-0.009,0.509,0.412
-0.186,-0.277,0.152,0.140
0.165,0.104,0.479,0.388
0.334,0.229,0.636,0.548
-0.012,-0.133,0.282,0.161
0.137,0.042,0.441,0.415
-0.356,-0.365,-0.007,0.021
0.003,-0.082,0.374,0.354
0.162,0.101,0.435,0.388
0.296,0.257,0.686,0.630
0.435,0.291,0.779,0.703
0.264,0.156,0.581,0.558
0.134,0.192,0.562,0.512
0.565,0.567,0.982,0.962
0.647,0.579,1.071,0.989
0.455,0.426,0.793,0.737
1.017,0.945,1.274,1.309
0.610,0.573,0.905,0.915
0.665,0.510,0.961,0.940
0.491,0.382,0.802,0.757
0.364,0.219,0.632,0.614
0.028,-0.005,0.288,0.289
0.079,-0.011,0.427,0.362
0.212,0.038,0.524,0.457
-0.006,-0.019,0.397,0.295
0.350,0.254,0.733,0.579
0.377,0.157,0.623,0.585
0.361,0.160,0.753,0.729
0.372,0.211,0.833,0.738
0.272,0.132,0.634,0.539
0.229,0.145,0.551,0.518
0.138,0.052,0.502,0.606
-0.357,-0.314,0.165,0.182
-0.333,-0.472,0.044,-0.049
-0.347,-0.370,0.033,-0.033
-0.233,-0.419,0.068,0.057
-0.429,-0.518,-0.079,-0.085
-0.596,-0.747,-0.348,-0.366
-0.269,-0.350,0.089,0.063
-0.115,-0.238,0.179,0.188
-0.124,-0.252,0.207,0.122
-0.336,-0.341,0.084,0.007
-0.320,-0.483,0.041,-0.052
-0.611,-0.639,-0.292,-0.251
-0.449,-0.453,-0.120,-0.206
-0.244,-0.448,0.041,-0.036
-0.493,-0.499,-0.121,-0.157
-0.512,-0.633,-0.198,-0.240
-0.670,-0.824,-0.369,-0.443
-0.800,-0.824,-0.409,-0.465
-0.163,-0.186,0.114,0.042
0.213,0.086,0.646,0.562
0.304,0.234,0.765,0.596
0.007,-0.014,0.344,0.281
-0.447,-0.407,0.005,-0.087
-0.510,-0.665,-0.171,-0.255
-0.451,-0.505,-0.070,-0.035
-0.473,-0.565,-0.225,-0.159
-0.685,-0.703,-0.348,-0.347
-0.655,-0.713,-0.215,-0.320
-0.661,-0.764,-0.374,-0.379
-0.658,-0.748,-0.281,-0.322
-1.106,-1.242,-0.823,-0.805
-1.091,-1.135,-0.719,-0.700
-1.228,-1.342,-0.948,-0.975
-1.595,-1.542,-1.234,-1.252
-1.383,-1.406,-0.998,-1.036
-1.532,-1.585,-1.209,-1.225
-1.267,-1.378,-0.934,-1.001
-1.120,-1.267,-0.745,-0.771
-1.291,-1.327,-0.921,-0.938
-0.919,-1.008,-0.597,-0.652
-0.444,-0.454,-0.082,-0.110
-0.234,-0.360,0.020,0.034
-0.422,-0.507,0.026,-0.035
-0.323,-0.325,0.044,0.061
-0.168,-0.333,0.139,0.088
0.147,0.029,0.468,0.477
-0.441,-0.409,-0.083,-0.036
-0.206,-0.213,0.076,0.077
-0.228,-0.351,0.062,0.090
-0.253,-0.300,0.118,0.068
-0.273,-0.309,0.016,0.062
-0.178,-0.267,0.109,0.104
-0.417,-0.537,-0.098,-0.115
-0.504,-0.495,-0.096,-0.226
-0.570,-0.592,-0.142,-0.176
-0.871,-1.006,-0.475,-0.583
-0.607,-0.796,-0.325,-0.327
-0.656,-0.793,-0.262,-0.309
-0.577,-0.694,-0.213,-0.256
-0.293,-0.449,-0.043,-0.057
-0.348,-0.428,0.047,-0.020
0.035,-0.139,0.434,0.384
-0.293,-0.329,0.161,0.027
-0.274,-0.224,0.220,0.200
-0.046,-0.130,0.250,0.249
0.118,-0.012,0.416,0.381
0.278,0.240,0.686,0.531
0.139,0.097,0.448,0.447
0.145,0.098,0.518,0.457
0.347,0.165,0.640,0.672
-0.097,-0.175,0.280,0.312
-0.460,-0.603,-0.125,-0.090
-0.531,-0.609,-0.213,-0.238
-0.608,-0.671,-0.261,-0.248
-0.237,-0.346,0.104,0.026
0.085,-0.064,0.465,0.365
0.093,0.063,0.468,0.360
0.596,0.433,0.923,0.761
0.833,0.790,1.119,1.114
0.333,0.273,0.689,0.589
0.494,0.402,0.863,0.840
0.037,-0.035,0.342,0.344
0.169,0.102,0.542,0.501
0.168,0.230,0.586,0.554
0.537,0.506,0.888,0.894
0.395,0.299,0.791,0.696
0.675,0.538,0.984,0.939
0.157,0.184,0.627,0.586
0.106,0.088,0.530,0.565
-0.273,-0.386,0.083,0.028
-0.476,-0.525,-0.134,-0.138
-0.515,-0.612,-0.211,-0.241
-0.758,-0.770,-0.362,-0.381
-0.432,-0.495,-0.053,-0.125
-0.707,-0.814,-0.286,-0.369
-0.494,-0.557,-0.147,-0.176
-0.722,-0.677,-0.427,-0.363
-0.696,-0.737,-0.394,-0.347
-0.735,-0.763,-0.368,-0.401
-0.803,-0.806,-0.451,-0.448
-0.487,-0.553,-0.161,-0.134
-0.227,-0.226,0.195,0.141
-0.249,-0.338,0.152,-0.019
0.049,-0.088,0.433,0.208
-0.000,-0.120,0.351,0.225
-0.053,-0.045,0.450,0.316
-0.061,-0.008,0.354,0.325
0.121,0.003,0.366,0.285
0.012,0.017,0.387,0.384
0.233,0.097,0.560,0.503
0.195,0.044,0.516,0.499
0.493,0.412,0.874,0.845
0.190,0.165,0.611,0.538
-0.257,-0.205,0.199,0.159
-0.511,-0.486,-0.050,-0.123
-0.445,-0.486,-0.091,-0.075
-0.248,-0.263,0.169,0.106
-0.043,-0.206,0.212,0.191
-0.003,-0.063,0.463,0.377
-0.014,0.012,0.373,0.343
-0.196,-0.222,0.143,0.209
-0.187,-0.259,0.226,0.212
-0.168,-0.283,0.147,0.147
0.024,0.003,0.429,0.395
-0.015,-0.086,0.309,0.408
-0.150,-0.165,0.156,0.289
0.012,-0.054,0.290,0.339
0.293,0.225,0.646,0.661
0.478,0.334,0.692,0.687
