0.333,0.333,0.333
0.013,-0.048,0.278
-0.126,-0.177,0.106
-0.058,-0.103,0.194
-0.346,-0.400,-0.050
-0.344,-0.433,-0.045
-0.750,-0.764,-0.435
0.324,0.167,0.567
0.224,0.107,0.462
0.198,0.123,0.461
0.208,0.144,0.506
0.238,0.223,0.545
0.216,0.235,0.513
0.187,0.124,0.437
0.082,0.047,0.374
-0.263,-0.327,0.051
-0.723,-0.814,-0.500
-0.253,-0.294,0.021
-0.305,-0.390,-0.017
-0.007,-0.115,0.234
-0.202,-0.293,0.006
-0.254,-0.327,0.008
-0.295,-0.337,-0.073
0.288,0.196,0.505
0.655,0.611,0.869
0.704,0.592,0.944
0.701,0.705,0.965
0.724,0.708,1.019
0.801,0.797,1.073
0.708,0.741,1.074
0.307,0.305,0.584
0.453,0.430,0.751
0.322,0.290,0.587
0.199,0.143,0.507
0.207,0.160,0.531
-0.324,-0.301,-0.070
-0.330,-0.307,-0.078
-0.209,-0.308,0.088
-0.097,-0.098,0.241
-0.587,-0.648,-0.310
-0.521,-0.539,-0.295
0.043,0.003,0.326
-0.255,-0.261,0.041
-0.238,-0.248,0.016
-0.423,-0.443,-0.129
-0.020,-0.040,0.268
0.087,0.024,0.397
0.045,-0.070,0.237
-0.202,-0.162,0.124
-0.158,-0.231,0.053
-0.461,-0.471,-0.156
-0.694,-0.699,-0.357
-1.083,-1.145,-0.888
-1.278,-1.308,-0.974
-1.207,-1.175,-0.909
-1.434,-1.510,-1.191
-1.552,-1.597,-1.286
-1.623,-1.612,-1.319
-1.144,-1.183,-0.863
-1.102,-1.107,-0.852
-0.574,-0.645,-0.338
-0.893,-0.896,-0.662
-1.090,-1.121,-0.836
-1.221,-1.245,-0.966
-1.121,-1.055,-0.788
-0.761,-0.825,-0.498
-0.866,-0.858,-0.570
-0.764,-0.812,-0.492
-0.544,-0.584,-0.281
-0.231,-0.314,0.027
-0.811,-0.926,-0.623
-0.512,-0.615,-0.296
-0.370,-0.473,-0.147
-0.093,-0.149,0.180
0.062,0.028,0.337
-0.586,-0.654,-0.280
-1.108,-1.183,-0.848
-1.192,-1.142,-0.860
-0.754,-0.734,-0.439
-1.079,-1.108,-0.736
-0.621,-0.605,-0.332
-0.970,-1.004,-0.689
-1.182,-1.253,-0.953
-1.163,-1.199,-0.943
-0.383,-0.467,-0.113
-0.479,-0.564,-0.221
-0.625,-0.642,-0.353
-0.736,-0.783,-0.481
-0.264,-0.299,-0.041
-0.445,-0.562,-0.209
0.039,-0.016,0.319
0.406,0.407,0.666
0.364,0.337,0.670
0.271,0.223,0.576
0.012,-0.026,0.234
0.051,-0.017,0.325
0.110,0.116,0.366
0.285,0.223,0.524
0.283,0.287,0.530
-0.371,-0.349,-0.091
-0.072,-0.048,0.239
-0.086,-0.081,0.230
-0.322,-0.288,-0.007
0.223,0.211,0.554
0.498,0.395,0.705
0.144,0.155,0.458
-0.104,-0.116,0.126
-0.338,-0.337,-0.038
-0.511,-0.522,-0.219
-0.611,-0.638,-0.284
-0.503,-0.550,-0.255
-0.237,-0.310,0.042
-0.187,-0.244,0.094
-0.241,-0.191,0.117
-0.291,-0.177,0.100
0.314,0.262,0.618
0.123,0.027,0.391
-0.277,-0.269,-0.007
-0.292,-0.319,-0.005
-0.082,-0.147,0.135
-0.222,-0.264,0.067
-0.319,-0.327,-0.081
-0.288,-0.287,-0.025
-0.387,-0.359,-0.097
-0.626,-0.666,-0.382
-0.376,-0.371,-0.090
-0.599,-0.562,-0.298
-0.303,-0.227,0.010
-0.404,-0.409,-0.060
-0.466,-0.427,-0.166
-0.369,-0.353,-0.087
-0.258,-0.253,0.031
-0.827,-0.799,-0.541
-0.734,-0.718,-0.440
-0.701,-0.602,-0.339
-0.753,-0.755,-0.480
-0.828,-0.833,-0.578
-0.611,-0.656,-0.365
-0.678,-0.701,-0.413
-0.073,-0.118,0.184
-0.020,0.010,0.265
0.446,0.394,0.668
0.055,0.019,0.314
-0.099,-0.140,0.132
0.213,0.163,0.502
-0.095,-0.134,0.227
0.143,0.149,0.396
0.565,0.542,0.865
0.529,0.474,0.795
0.256,0.230,0.502
0.246,0.205,0.477
0.286,0.289,0.496
0.460,0.433,0.736
0.274,0.303,0.598
0.759,0.718,1.055
0.851,0.847,1.135
0.754,0.675,0.955
0.375,0.328,0.641
0.471,0.437,0.764
0.405,0.308,0.671
0.668,0.646,0.955
0.672,0.594,0.976
0.338,0.345,0.606
-0.157,-0.222,0.079
-0.351,-0.434,-0.128
-0.332,-0.374,-0.114
-0.703,-0.752,-0.409
-0.739,-0.786,-0.531
-1.010,-1.032,-0.698
-0.929,-0.880,-0.647
-1.081,-1.180,-0.801
-0.973,-1.110,-0.756
-0.861,-0.909,-0.580
-0.946,-0.991,-0.691
-0.719,-0.818,-0.481
-0.904,-0.894,-0.571
0.200,0.174,0.476
0.360,0.292,0.611
0.101,0.115,0.454
0.007,-0.081,0.236
-0.186,-0.252,0.128
-0.290,-0.337,-0.011
-0.303,-0.341,-0.026
-0.261,-0.284,0.004
-0.755,-0.803,-0.482
-0.491,-0.545,-0.263
-0.879,-0.927,-0.602
-0.956,-1.067,-0.748
-0.376,-0.434,-0.107
-0.884,-0.921,-0.606
-0.919,-1.052,-0.694
-1.189,-1.163,-0.879
-0.980,-0.964,-0.753
-1.208,-1.278,-0.921
-1.066,-1.090,-0.802
-0.586,-0.611,-0.276
-0.889,-0.925,-0.626
-0.934,-0.962,-0.652
-0.949,-0.973,-0.718
-1.298,-1.278,-1.023
-0.855,-0.901,-0.536
-0.765,-0.828,-0.443
-0.682,-0.670,-0.407
-0.768,-0.834,-0.518
-0.989,-1.110,-0.739
-0.556,-0.548,-0.336
-0.768,-0.756,-0.450
-0.468,-0.490,-0.164
-0.157,-0.236,0.089
0.082,0.033,0.320
0.168,0.067,0.467
0.262,0.226,0.530
0.284,0.303,0.611
0.519,0.489,0.768
0.419,0.434,0.748
0.299,0.270,0.558
0.244,0.187,0.505
0.160,0.162,0.437
-0.176,-0.214,0.049
0.053,-0.009,0.310
-0.219,-0.238,0.050
-0.186,-0.235,0.054
-0.574,-0.572,-0.349
-0.531,-0.547,-0.207
-0.517,-0.539,-0.198
-0.785,-0.817,-0.493
-0.996,-1.042,-0.729
-1.177,-1.193,-0.913
-1.295,-1.239,-1.050
-1.332,-1.334,-1.043
-1.713,-1.658,-1.379
-1.596,-1.625,-1.275
-1.068,-1.072,-0.759
-1.065,-1.087,-0.837
-1.011,-0.989,-0.748
-0.975,-0.939,-0.699
