0.584,0.151,0.108,0.015,0.074,0.068
0.133,0.201,0.156,0.117,0.173,0.219
0.200,0.177,0.140,0.112,0.225,0.146
0.213,0.185,0.096,0.215,0.100,0.192
0.209,0.159,0.129,0.160,0.220,0.122
0.131,0.223,0.109,0.164,0.220,0.154
0.157,0.184,0.164,0.204,0.121,0.170
0.174,0.203,0.123,0.117,0.113,0.270
0.215,0.216,0.145,0.114,0.123,0.187
0.116,0.218,0.230,0.161,0.141,0.134
0.160,0.214,0.127,0.166,0.207,0.126
0.157,0.171,0.206,0.147,0.137,0.182
0.200,0.118,0.184,0.100,0.200,0.199
0.141,0.133,0.173,0.189,0.111,0.254
0.141,0.169,0.134,0.256,0.165,0.134
0.207,0.187,0.161,0.179,0.161,0.105
0.181,0.159,0.202,0.115,0.178,0.164
0.195,0.197,0.112,0.169,0.123,0.204
0.170,0.190,0.172,0.169,0.193,0.107
0.103,0.126,0.247,0.150,0.221,0.153
0.168,0.252,0.141,0.139,0.166,0.134
0.191,0.178,0.177,0.150,0.145,0.159
0.173,0.135,0.291,0.132,0.125,0.144
0.169,0.110,0.114,0.240,0.218,0.150
0.163,0.108,0.167,0.197,0.137,0.228
0.134,0.237,0.254,0.112,0.130,0.132
0.186,0.173,0.146,0.096,0.231,0.167
0.146,0.101,0.240,0.190,0.160,0.162
0.162,0.157,0.176,0.203,0.097,0.207
0.128,0.193,0.098,0.100,0.241,0.241
0.222,0.183,0.119,0.114,0.156,0.206
0.206,0.116,0.291,0.118,0.124,0.146
0.187,0.218,0.093,0.184,0.101,0.217
0.256,0.159,0.177,0.163,0.126,0.119
0.161,0.162,0.165,0.196,0.130,0.187
0.088,0.090,0.189,0.226,0.217,0.190
0.131,0.121,0.206,0.176,0.162,0.204
0.133,0.112,0.156,0.242,0.128,0.229
0.210,0.141,0.195,0.131,0.135,0.188
0.186,0.112,0.242,0.256,0.102,0.102
0.244,0.135,0.203,0.181,0.121,0.116
0.220,0.158,0.208,0.115,0.124,0.175
0.221,0.108,0.125,0.144,0.136,0.265
0.134,0.211,0.170,0.213,0.089,0.183
0.168,0.148,0.150,0.179,0.231,0.125
0.153,0.199,0.112,0.233,0.109,0.193
0.156,0.105,0.130,0.220,0.200,0.188
0.139,0.133,0.121,0.284,0.191,0.132
0.141,0.168,0.189,0.181,0.149,0.172
0.125,0.144,0.227,0.204,0.195,0.105
0.195,0.139,0.128,0.213,0.151,0.175
0.216,0.188,0.154,0.129,0.162,0.150
0.115,0.108,0.173,0.279,0.176,0.149
0.159,0.135,0.186,0.140,0.196,0.183
0.134,0.161,0.154,0.167,0.223,0.161
0.161,0.178,0.106,0.231,0.098,0.226
0.227,0.168,0.105,0.224,0.130,0.145
0.149,0.179,0.235,0.097,0.140,0.200
0.164,0.224,0.155,0.222,0.090,0.145
0.108,0.176,0.189,0.157,0.245,0.126
0.166,0.131,0.132,0.237,0.146,0.188
0.112,0.242,0.174,0.222,0.142,0.109
0.181,0.261,0.117,0.192,0.112,0.136
0.185,0.142,0.200,0.110,0.188,0.174
0.160,0.159,0.219,0.138,0.148,0.175
0.177,0.258,0.137,0.180,0.101,0.146
0.130,0.155,0.224,0.248,0.118,0.125
0.155,0.164,0.132,0.170,0.154,0.224
0.137,0.205,0.154,0.190,0.132,0.182
0.186,0.144,0.150,0.144,0.235,0.141
0.099,0.237,0.162,0.249,0.117,0.135
0.207,0.132,0.197,0.162,0.160,0.142
0.213,0.183,0.122,0.312,0.076,0.094
0.137,0.142,0.227,0.146,0.217,0.132
0.118,0.195,0.133,0.150,0.172,0.233
0.216,0.250,0.100,0.159,0.172,0.103
0.131,0.233,0.144,0.100,0.213,0.179
0.151,0.103,0.214,0.187,0.216,0.129
0.174,0.103,0.160,0.265,0.154,0.143
0.197,0.209,0.172,0.145,0.166,0.111
0.222,0.182,0.188,0.095,0.137,0.176
0.237,0.206,0.157,0.094,0.111,0.196
0.224,0.125,0.230,0.149,0.135,0.137
0.129,0.114,0.152,0.197,0.210,0.198
0.131,0.252,0.240,0.148,0.124,0.106
0.101,0.176,0.153,0.171,0.220,0.178
0.185,0.175,0.176,0.138,0.176,0.151
0.198,0.118,0.122,0.193,0.217,0.152
0.145,0.196,0.181,0.170,0.093,0.215
0.227,0.198,0.156,0.175,0.112,0.132
0.157,0.161,0.155,0.127,0.271,0.129
0.103,0.122,0.140,0.136,0.234,0.265
0.129,0.273,0.184,0.145,0.126,0.143
0.104,0.242,0.130,0.122,0.231,0.172
0.149,0.262,0.094,0.231,0.119,0.146
0.121,0.207,0.264,0.116,0.165,0.128
0.091,0.164,0.213,0.233,0.118,0.180
0.113,0.166,0.201,0.136,0.185,0.199
0.171,0.150,0.154,0.137,0.148,0.241
0.148,0.251,0.118,0.246,0.100,0.137
0.135,0.212,0.228,0.126,0.161,0.137
0.229,0.147,0.104,0.122,0.271,0.128
0.128,0.146,0.131,0.237,0.209,0.148
0.143,0.223,0.199,0.158,0.148,0.129
0.136,0.157,0.144,0.192,0.202,0.170
0.133,0.121,0.297,0.173,0.150,0.125
0.149,0.119,0.177,0.159,0.262,0.134
0.170,0.224,0.134,0.162,0.180,0.129
0.278,0.156,0.141,0.189,0.118,0.118
0.171,0.134,0.168,0.237,0.106,0.185
0.112,0.215,0.226,0.171,0.186,0.090
0.104,0.228,0.194,0.161,0.125,0.187
0.284,0.116,0.115,0.115,0.257,0.113
0.155,0.177,0.219,0.142,0.155,0.152
0.132,0.152,0.242,0.117,0.235,0.122
0.207,0.196,0.170,0.106,0.162,0.159
0.196,0.132,0.177,0.160,0.120,0.214
0.171,0.139,0.157,0.113,0.166,0.254
0.113,0.118,0.201,0.189,0.265,0.115
0.197,0.179,0.116,0.151,0.153,0.205
0.258,0.165,0.220,0.109,0.135,0.113
0.228,0.184,0.112,0.114,0.154,0.208
0.120,0.185,0.189,0.216,0.187,0.104
0.146,0.106,0.142,0.222,0.124,0.261
0.251,0.096,0.141,0.207,0.104,0.201
0.147,0.133,0.242,0.104,0.169,0.205
0.202,0.139,0.138,0.238,0.168,0.113
0.157,0.194,0.107,0.163,0.180,0.199
0.149,0.131,0.222,0.111,0.186,0.201
0.227,0.159,0.245,0.128,0.121,0.120
0.220,0.112,0.171,0.157,0.117,0.223
0.228,0.118,0.156,0.207,0.104,0.186
0.217,0.202,0.216,0.118,0.149,0.098
0.201,0.129,0.111,0.190,0.210,0.160
0.150,0.142,0.192,0.137,0.220,0.158
0.188,0.152,0.161,0.120,0.125,0.253
0.202,0.165,0.096,0.209,0.147,0.182
0.141,0.193,0.207,0.101,0.136,0.221
0.152,0.142,0.170,0.244,0.141,0.150
0.207,0.178,0.136,0.140,0.108,0.230
0.237,0.164,0.150,0.144,0.170,0.135
0.210,0.202,0.074,0.366,0.065,0.083
0.146,0.220,0.050,0.425,0.094,0.065
0.174,0.154,0.119,0.143,0.150,0.259
0.192,0.217,0.114,0.200,0.127,0.150
0.165,0.158,0.154,0.159,0.157,0.207
0.130,0.187,0.146,0.160,0.149,0.228
0.140,0.203,0.209,0.133,0.108,0.207
0.122,0.160,0.174,0.228,0.158,0.159
0.123,0.223,0.208,0.148,0.198,0.101
0.168,0.134,0.168,0.187,0.217,0.125
0.161,0.208,0.117,0.282,0.126,0.106
0.127,0.124,0.149,0.180,0.189,0.231
0.246,0.112,0.277,0.111,0.138,0.116
0.162,0.149,0.147,0.164,0.153,0.225
0.184,0.104,0.215,0.131,0.249,0.116
0.158,0.225,0.118,0.167,0.234,0.098
0.204,0.128,0.132,0.133,0.183,0.220
0.247,0.119,0.129,0.228,0.143,0.133
0.175,0.193,0.234,0.102,0.173,0.124
0.120,0.167,0.150,0.259,0.166,0.137
0.105,0.135,0.144,0.234,0.124,0.258
0.138,0.132,0.253,0.166,0.134,0.177
0.152,0.160,0.244,0.202,0.140,0.102
0.162,0.126,0.262,0.184,0.132,0.133
0.143,0.149,0.167,0.227,0.108,0.206
0.119,0.209,0.121,0.216,0.119,0.215
0.172,0.187,0.193,0.177,0.091,0.180
0.236,0.190,0.120,0.152,0.180,0.121
0.201,0.121,0.269,0.122,0.143,0.143
