0.492,0.471,0.511,0.881,0.167,0.404,1.503,0.651,13.342,14.026,5.810,2.538,0.387,0.142,0.123
1.341,0.971,0.399,1.762,0.470,0.291,0.302,0.598,6.467,6.054,4.513,1.256,0.155,0.027,0.135
1.722,1.219,0.439,1.966,0.651,0.362,0.299,0.675,6.331,7.237,5.730,1.444,0.274,0.039,0.185
1.902,1.358,0.471,2.060,0.736,0.399,0.298,0.725,6.054,7.949,6.573,1.588,0.382,0.050,0.278
2.035,1.432,0.466,2.166,0.793,0.402,0.278,0.734,5.751,8.501,7.205,1.744,0.510,0.064,0.343
2.156,1.488,0.458,2.241,0.837,0.405,0.253,0.773,5.373,8.829,7.696,1.885,0.634,0.086,0.369
2.300,1.528,0.432,2.351,0.856,0.369,0.220,0.723,5.110,9.199,7.990,2.073,0.768,0.109,0.365
2.357,1.561,0.433,2.392,0.887,0.349,0.196,0.702,4.777,9.383,7.957,2.317,0.875,0.114,0.426
2.368,1.555,0.421,2.424,0.924,0.322,0.174,0.643,4.440,9.644,8.244,2.541,0.988,0.136,0.455
2.391,1.581,0.425,2.460,0.906,0.300,0.165,0.603,4.148,9.868,8.277,2.837,1.110,0.175,0.456
2.449,1.545,0.407,2.394,0.904,0.279,0.151,0.572,3.806,10.037,8.316,3.183,1.197,0.190,0.493
2.447,1.523,0.381,2.486,0.894,0.253,0.133,0.537,3.538,10.191,8.320,3.528,1.287,0.195,0.529
2.479,1.504,0.375,2.434,0.907,0.237,0.117,0.528,3.375,10.273,8.229,3.800,1.366,0.193,0.592
2.507,1.507,0.361,2.512,0.890,0.216,0.106,0.495,3.077,10.298,8.206,4.199,1.451,0.188,0.582
2.538,1.483,0.351,2.465,0.837,0.193,0.094,0.475,2.882,10.292,8.223,4.470,1.558,0.178,0.600
2.535,1.440,0.327,2.504,0.828,0.187,0.097,0.437,2.703,10.261,8.110,4.803,1.631,0.151,0.611
2.572,1.490,0.327,2.639,0.798,0.171,0.088,0.414,2.648,10.094,7.968,4.828,1.732,0.152,0.598
2.609,1.496,0.318,2.700,0.853,0.168,0.081,0.413,2.607,10.051,7.809,4.961,1.797,0.146,0.620
2.647,1.504,0.316,2.704,0.857,0.172,0.084,0.409,2.512,10.126,8.076,5.054,1.811,0.142,0.604
2.666,1.491,0.309,2.702,0.846,0.167,0.084,0.394,2.454,10.069,7.897,5.232,1.838,0.125,0.555
2.665,1.504,0.320,2.651,0.923,0.159,0.072,0.377,2.448,10.179,7.761,5.454,1.883,0.129,0.561
2.690,1.517,0.323,2.651,0.910,0.158,0.073,0.374,2.411,10.142,7.598,5.617,1.919,0.125,0.528
2.663,1.570,0.345,2.686,0.921,0.159,0.072,0.381,2.359,9.932,7.306,5.724,1.948,0.114,0.469
2.662,1.556,0.330,2.756,0.872,0.155,0.073,0.377,2.384,9.907,7.138,5.768,2.028,0.117,0.441
2.673,1.578,0.345,2.698,0.878,0.150,0.068,0.374,2.373,9.729,6.998,5.698,2.076,0.114,0.407
2.673,1.561,0.332,2.743,0.941,0.155,0.066,0.384,2.334,9.559,6.718,5.829,2.084,0.107,0.374
2.645,1.595,0.345,2.790,0.902,0.141,0.060,0.364,2.326,9.497,6.555,5.914,2.155,0.104,0.370
2.664,1.611,0.343,2.843,0.940,0.141,0.059,0.360,2.353,9.428,6.277,6.018,2.155,0.101,0.360
2.696,1.582,0.333,2.787,0.926,0.145,0.060,0.382,2.306,9.079,6.021,5.936,2.250,0.108,0.336
2.686,1.597,0.336,2.828,0.951,0.149,0.061,0.380,2.284,8.978,5.881,6.002,2.301,0.094,0.349
2.722,1.616,0.334,2.875,0.924,0.135,0.057,0.346,2.340,8.922,5.261,6.465,2.396,0.082,0.365
2.743,1.574,0.315,2.866,0.936,0.135,0.058,0.337,2.295,8.764,5.123,6.531,2.369,0.078,0.300
2.777,1.603,0.321,2.880,0.964,0.133,0.058,0.318,2.343,8.650,4.855,6.577,2.402,0.058,0.312
2.764,1.579,0.313,2.881,1.004,0.133,0.058,0.305,2.380,8.557,4.523,6.802,2.484,0.054,0.333
2.765,1.593,0.307,2.990,1.023,0.132,0.059,0.288,2.419,8.569,4.483,6.771,2.505,0.043,0.366
2.782,1.597,0.308,2.978,1.070,0.131,0.059,0.274,2.441,8.416,4.233,6.855,2.569,0.039,0.316
2.812,1.638,0.325,2.934,1.085,0.129,0.060,0.253,2.441,8.417,4.063,7.144,2.587,0.033,0.279
2.779,1.598,0.314,2.931,1.039,0.124,0.057,0.258,2.455,8.420,3.987,7.244,2.720,0.023,0.256
2.811,1.638,0.315,3.034,1.051,0.115,0.053,0.237,2.432,8.274,3.821,7.367,2.706,0.027,0.231
2.810,1.636,0.313,3.046,0.995,0.119,0.054,0.264,2.502,8.003,3.465,7.387,2.775,0.022,0.265
2.813,1.608,0.295,3.112,1.020,0.117,0.054,0.251,2.543,7.766,3.205,7.399,2.766,0.025,0.262
2.810,1.586,0.293,3.057,0.979,0.113,0.053,0.247,2.529,7.661,3.113,7.456,2.827,0.020,0.271
2.784,1.636,0.304,3.165,0.950,0.113,0.056,0.239,2.565,7.473,2.941,7.401,2.854,0.019,0.253
2.779,1.625,0.305,3.113,0.974,0.115,0.054,0.250,2.616,7.314,2.752,7.431,2.884,0.019,0.264
2.779,1.613,0.309,3.034,0.971,0.109,0.050,0.246,2.571,7.060,2.608,7.432,2.921,0.016,0.259
2.799,1.620,0.316,2.966,0.926,0.103,0.052,0.220,2.608,7.087,2.503,7.693,2.925,0.015,0.259
2.797,1.631,0.318,2.990,0.877,0.105,0.053,0.241,2.695,6.849,2.247,7.747,3.043,0.014,0.257
2.817,1.595,0.296,3.049,0.880,0.107,0.050,0.259,2.647,6.561,2.057,7.907,3.174,0.018,0.262
2.813,1.608,0.306,3.003,0.901,0.104,0.049,0.246,2.672,6.406,2.011,7.640,3.066,0.017,0.267
2.825,1.595,0.294,3.067,0.902,0.104,0.049,0.246,2.621,6.175,1.871,7.773,3.111,0.012,0.243
2.791,1.575,0.297,2.993,0.893,0.105,0.045,0.272,2.650,6.068,1.735,8.009,3.118,0.022,0.250
2.764,1.600,0.315,2.935,0.950,0.107,0.043,0.281,2.643,5.872,1.641,7.948,3.183,0.023,0.251
2.688,1.596,0.317,2.989,0.906,0.096,0.037,0.274,2.656,5.789,1.535,8.220,3.185,0.025,0.258
2.705,1.628,0.323,3.036,0.912,0.094,0.036,0.271,2.735,5.626,1.396,8.295,3.242,0.023,0.255
2.699,1.686,0.353,2.982,0.943,0.094,0.032,0.288,2.729,5.311,1.258,8.213,3.307,0.023,0.328
2.725,1.660,0.332,3.044,0.935,0.093,0.033,0.280,2.685,5.130,1.205,8.134,3.271,0.025,0.394
2.742,1.626,0.318,3.029,0.921,0.094,0.031,0.311,2.701,4.973,1.111,8.240,3.282,0.021,0.412
2.744,1.627,0.321,3.002,0.903,0.096,0.031,0.333,2.736,4.845,1.070,8.018,3.318,0.033,0.391
2.714,1.572,0.304,2.994,0.922,0.101,0.032,0.351,2.754,4.797,1.033,8.089,3.289,0.029,0.371
2.747,1.620,0.319,2.991,0.888,0.096,0.030,0.351,2.732,4.732,0.999,8.201,3.254,0.033,0.359
2.724,1.603,0.309,3.055,0.938,0.101,0.030,0.359,2.734,4.541,0.922,8.179,3.265,0.026,0.364
2.701,1.586,0.304,3.064,0.974,0.107,0.033,0.356,2.741,4.519,0.902,8.256,3.358,0.028,0.425
2.715,1.569,0.300,3.023,0.950,0.111,0.036,0.357,2.720,4.357,0.853,8.183,3.394,0.031,0.422
2.695,1.619,0.308,3.152,1.000,0.115,0.037,0.359,2.722,4.291,0.828,8.172,3.417,0.030,0.423
2.702,1.638,0.319,3.111,0.956,0.112,0.037,0.357,2.683,4.242,0.840,7.983,3.405,0.026,0.380
2.687,1.608,0.301,3.196,0.904,0.109,0.037,0.349,2.694,4.148,0.808,7.906,3.458,0.028,0.398
2.652,1.635,0.309,3.265,0.923,0.115,0.040,0.362,2.712,4.151,0.790,8.044,3.458,0.028,0.421
2.669,1.612,0.306,3.185,0.942,0.120,0.044,0.351,2.680,4.233,0.806,8.295,3.528,0.029,0.422
2.693,1.619,0.306,3.177,0.889,0.110,0.038,0.354,2.660,4.105,0.767,8.253,3.562,0.031,0.396
2.675,1.587,0.303,3.104,0.856,0.108,0.040,0.341,2.624,4.057,0.745,8.416,3.501,0.039,0.408
2.661,1.613,0.308,3.170,0.857,0.114,0.043,0.354,2.561,4.053,0.750,8.554,3.553,0.043,0.428
2.661,1.576,0.300,3.115,0.831,0.113,0.045,0.342,2.612,4.040,0.730,8.555,3.529,0.043,0.468
2.623,1.606,0.314,3.132,0.840,0.119,0.045,0.371,2.571,3.965,0.740,8.269,3.585,0.048,0.460
2.693,1.637,0.321,3.100,0.851,0.117,0.043,0.373,2.633,4.000,0.741,8.201,3.618,0.046,0.453
2.647,1.612,0.318,3.085,0.863,0.119,0.044,0.371,2.644,4.052,0.746,8.321,3.538,0.044,0.498
2.580,1.583,0.308,3.155,0.849,0.110,0.041,0.353,2.703,4.084,0.747,8.261,3.515,0.040,0.510
2.581,1.559,0.294,3.206,0.896,0.110,0.038,0.363,2.700,4.061,0.711,8.592,3.517,0.035,0.528
2.587,1.497,0.284,3.049,0.846,0.107,0.036,0.375,2.700,3.990,0.707,8.342,3.572,0.039,0.524
2.597,1.528,0.294,3.061,0.843,0.105,0.035,0.374,2.742,3.937,0.679,8.326,3.600,0.042,0.507
2.565,1.524,0.295,3.068,0.850,0.109,0.039,0.360,2.747,4.033,0.716,8.269,3.553,0.045,0.497
2.636,1.534,0.294,3.038,0.880,0.115,0.042,0.360,2.726,3.966,0.695,8.301,3.456,0.046,0.521
2.583,1.536,0.300,3.049,0.891,0.111,0.038,0.366,2.691,3.939,0.701,8.226,3.477,0.049,0.559
2.550,1.520,0.298,3.044,0.965,0.124,0.040,0.393,2.672,3.902,0.692,8.231,3.462,0.050,0.577
2.583,1.582,0.311,3.117,0.975,0.115,0.035,0.393,2.732,3.875,0.659,8.340,3.507,0.050,0.596
2.615,1.561,0.301,3.089,1.005,0.119,0.034,0.413,2.715,3.825,0.637,8.457,3.495,0.046,0.654
2.628,1.560,0.302,3.064,0.958,0.114,0.034,0.406,2.759,3.947,0.661,8.549,3.422,0.035,0.625
2.613,1.603,0.322,3.060,0.960,0.112,0.033,0.390,2.837,3.877,0.635,8.338,3.478,0.037,0.605
2.572,1.548,0.310,3.005,0.951,0.115,0.032,0.430,2.764,3.902,0.653,8.436,3.552,0.042,0.624
2.534,1.461,0.292,2.880,0.947,0.123,0.037,0.428,2.737,3.881,0.658,8.360,3.597,0.053,0.674
2.527,1.462,0.295,2.869,0.915,0.123,0.041,0.405,2.737,3.807,0.625,8.477,3.703,0.047,0.661
2.538,1.480,0.296,2.911,0.902,0.126,0.042,0.419,2.734,3.785,0.610,8.595,3.643,0.048,0.635
2.589,1.518,0.297,2.992,0.868,0.123,0.041,0.426,2.663,3.752,0.647,8.173,3.591,0.046,0.636
2.552,1.474,0.291,2.926,0.882,0.120,0.039,0.423,2.691,3.689,0.622,8.126,3.509,0.042,0.665
2.579,1.505,0.300,2.930,0.906,0.117,0.036,0.414,2.689,3.829,0.676,8.061,3.491,0.041,0.643
2.543,1.501,0.308,2.882,0.853,0.118,0.040,0.410,2.751,3.844,0.663,8.102,3.463,0.044,0.638
2.568,1.454,0.280,2.941,0.843,0.116,0.039,0.410,2.785,3.844,0.648,8.187,3.516,0.054,0.587
2.584,1.496,0.289,3.000,0.838,0.112,0.040,0.374,2.779,3.848,0.676,7.879,3.654,0.059,0.601
2.658,1.524,0.292,2.996,0.854,0.116,0.041,0.386,2.780,3.857,0.681,7.859,3.679,0.063,0.595
2.688,1.578,0.295,3.138,0.866,0.109,0.036,0.377,2.747,3.724,0.667,7.563,3.620,0.064,0.610
2.697,1.598,0.305,3.108,0.856,0.115,0.040,0.383,2.780,3.766,0.663,7.701,3.605,0.057,0.588
2.634,1.599,0.304,3.192,0.854,0.119,0.044,0.381,2.704,3.740,0.676,7.648,3.644,0.054,0.619
2.677,1.570,0.289,3.184,0.910,0.114,0.038,0.373,2.612,3.749,0.705,7.631,3.631,0.067,0.583
2.652,1.595,0.298,3.225,0.898,0.108,0.035,0.371,2.659,3.749,0.704,7.514,3.617,0.066,0.593
2.607,1.608,0.308,3.223,0.890,0.095,0.028,0.362,2.640,3.800,0.723,7.570,3.611,0.065,0.649
2.644,1.620,0.304,3.260,0.911,0.094,0.027,0.354,2.598,3.764,0.709,7.698,3.653,0.064,0.689
2.636,1.640,0.309,3.306,0.923,0.089,0.027,0.320,2.653,3.733,0.694,7.567,3.575,0.064,0.665
2.631,1.650,0.322,3.208,0.943,0.087,0.026,0.302,2.715,3.749,0.680,7.612,3.506,0.065,0.708
2.671,1.648,0.320,3.178,0.920,0.083,0.025,0.294,2.732,3.735,0.670,7.618,3.499,0.068,0.678
2.684,1.644,0.323,3.121,0.935,0.082,0.025,0.284,2.699,3.764,0.681,7.703,3.532,0.071,0.729
2.691,1.663,0.322,3.192,0.977,0.083,0.024,0.298,2.666,3.738,0.666,7.867,3.604,0.074,0.639
2.667,1.661,0.322,3.212,0.976,0.091,0.028,0.310,2.634,3.720,0.673,7.808,3.608,0.066,0.648
2.739,1.686,0.322,3.224,0.920,0.091,0.029,0.313,2.620,3.732,0.678,7.843,3.579,0.070,0.675
2.758,1.720,0.336,3.198,0.953,0.091,0.030,0.293,2.610,3.731,0.686,7.771,3.582,0.071,0.666
2.752,1.705,0.334,3.157,0.960,0.094,0.033,0.278,2.615,3.778,0.689,7.921,3.540,0.070,0.663
2.709,1.676,0.331,3.132,0.922,0.091,0.034,0.263,2.664,3.761,0.671,7.906,3.464,0.067,0.711
2.698,1.673,0.333,3.112,0.902,0.096,0.038,0.270,2.652,3.812,0.674,8.123,3.480,0.071,0.667
2.650,1.639,0.326,3.112,0.874,0.100,0.040,0.286,2.712,3.802,0.658,8.102,3.474,0.065,0.690
2.589,1.557,0.304,3.076,0.893,0.109,0.045,0.296,2.676,3.755,0.656,8.029,3.457,0.070,0.740
2.643,1.584,0.313,3.027,0.923,0.111,0.043,0.311,2.754,3.742,0.631,8.060,3.527,0.071,0.749
2.648,1.600,0.306,3.160,0.936,0.106,0.039,0.308,2.828,3.735,0.607,8.130,3.500,0.064,0.774
2.658,1.613,0.307,3.187,0.930,0.108,0.041,0.311,2.826,3.705,0.592,8.202,3.529,0.070,0.808
2.631,1.582,0.296,3.210,0.940,0.111,0.045,0.289,2.813,3.758,0.619,8.106,3.503,0.076,0.838
2.634,1.556,0.289,3.179,0.926,0.116,0.050,0.287,2.865,3.620,0.596,7.673,3.549,0.082,0.856
2.636,1.577,0.303,3.114,0.948,0.116,0.051,0.277,2.855,3.676,0.617,7.667,3.525,0.091,0.832
2.607,1.560,0.298,3.136,0.999,0.119,0.051,0.276,2.825,3.667,0.633,7.521,3.526,0.094,0.781
2.595,1.543,0.296,3.103,0.974,0.117,0.050,0.278,2.857,3.610,0.612,7.449,3.505,0.084,0.814
2.611,1.528,0.286,3.132,0.856,0.115,0.055,0.280,2.837,3.529,0.579,7.580,3.550,0.084,0.839
2.625,1.547,0.293,3.108,0.857,0.110,0.052,0.274,2.885,3.509,0.572,7.460,3.574,0.081,0.841
2.582,1.533,0.293,3.101,0.883,0.115,0.053,0.282,2.871,3.628,0.600,7.640,3.532,0.077,0.790
2.551,1.512,0.290,3.094,0.825,0.111,0.053,0.279,2.853,3.611,0.623,7.333,3.579,0.084,0.861
2.564,1.493,0.284,3.065,0.844,0.114,0.052,0.294,2.821,3.644,0.648,7.258,3.558,0.087,0.856
2.622,1.505,0.287,3.008,0.877,0.120,0.057,0.291,2.768,3.670,0.694,7.009,3.583,0.092,0.897
2.605,1.524,0.295,3.018,0.901,0.121,0.055,0.299,2.754,3.706,0.697,7.154,3.642,0.088,0.865
2.649,1.534,0.292,3.043,0.918,0.126,0.055,0.314,2.758,3.674,0.680,7.200,3.629,0.088,0.786
2.604,1.512,0.278,3.152,0.931,0.129,0.057,0.315,2.735,3.615,0.665,7.187,3.634,0.078,0.805
