0.333,0.333,0.333
0.482,0.365,0.726
0.385,0.394,0.714
0.192,0.083,0.510
-0.344,-0.397,-0.095
-0.510,-0.633,-0.263
-0.487,-0.493,-0.192
-0.251,-0.363,-0.062
-0.548,-0.675,-0.343
-0.414,-0.504,-0.222
-0.437,-0.530,-0.239
-0.189,-0.345,-0.021
0.392,0.364,0.657
0.222,0.296,0.597
-0.246,-0.335,0.056
-0.527,-0.660,-0.340
-0.276,-0.452,-0.053
-0.098,-0.187,0.116
0.168,0.057,0.418
0.308,0.320,0.547
0.122,0.183,0.435
0.025,-0.083,0.239
0.138,0.147,0.420
-0.161,-0.172,0.144
-0.008,-0.040,0.264
0.155,0.043,0.392
0.732,0.701,1.103
0.827,0.846,1.172
0.945,0.845,1.161
0.784,0.713,1.101
0.722,0.668,0.941
0.702,0.530,0.917
0.198,0.111,0.439
0.254,0.101,0.547
0.500,0.384,0.704
-0.091,-0.093,0.174
-0.148,-0.228,0.183
-0.094,-0.144,0.149
-0.129,-0.238,0.073
-0.375,-0.394,-0.016
-0.317,-0.442,-0.091
-0.106,-0.047,0.166
-0.699,-0.690,-0.395
-0.758,-0.707,-0.429
-0.463,-0.473,-0.200
-0.303,-0.238,-0.006
-0.182,-0.225,0.081
-0.355,-0.406,-0.128
-0.321,-0.288,-0.017
-0.194,-0.237,0.154
-0.195,-0.142,0.179
-0.281,-0.327,0.024
-0.022,0.013,0.315
-0.146,-0.202,0.119
0.047,-0.087,0.295
-0.034,-0.133,0.201
0.246,0.124,0.477
0.331,0.277,0.544
-0.049,0.009,0.223
-0.047,0.002,0.180
0.466,0.374,0.684
0.865,0.780,1.086
0.761,0.765,1.029
0.765,0.647,1.000
1.135,1.179,1.501
1.088,1.073,1.369
0.678,0.703,1.061
0.547,0.412,0.682
-0.013,-0.169,0.168
0.015,-0.023,0.287
0.210,0.140,0.476
0.432,0.402,0.723
0.156,0.084,0.400
0.051,-0.016,0.359
0.051,-0.019,0.338
-0.041,-0.104,0.161
0.219,0.192,0.531
0.180,0.156,0.465
0.395,0.399,0.713
0.196,0.228,0.546
0.195,0.220,0.617
0.461,0.417,0.758
0.362,0.324,0.695
0.920,0.801,1.162
0.443,0.482,0.691
0.097,0.101,0.395
-0.120,-0.080,0.157
0.312,0.418,0.634
-0.047,-0.031,0.228
0.305,0.300,0.558
0.391,0.427,0.674
0.437,0.404,0.775
0.296,0.270,0.609
0.528,0.512,0.837
-0.105,-0.087,0.203
0.237,0.202,0.500
0.403,0.317,0.657
0.567,0.480,0.873
0.488,0.436,0.672
0.237,0.234,0.588
0.301,0.357,0.686
0.880,0.820,1.156
0.543,0.639,0.866
0.366,0.375,0.651
0.044,0.044,0.378
0.642,0.622,0.940
0.883,0.958,1.130
0.362,0.396,0.671
0.062,0.079,0.345
0.457,0.502,0.720
0.295,0.392,0.669
0.308,0.435,0.637
-0.085,-0.066,0.184
0.179,0.241,0.412
0.589,0.570,0.861
0.305,0.368,0.665
-0.409,-0.389,-0.054
0.093,0.143,0.465
-0.193,-0.222,0.124
-0.021,-0.119,0.191
-0.493,-0.554,-0.291
-0.340,-0.295,-0.037
-0.812,-0.770,-0.633
-0.898,-0.802,-0.637
-0.472,-0.380,-0.221
-0.812,-0.766,-0.557
