0.331,0.409,0.773,0.957,0.452,0.443,-0.304,0.706,0.449,0.469,0.210,0.541,0.362,0.651,-0.203,-0.095,-0.326,0.287,0.222,0.529
0.311,0.438,0.563,0.772,0.189,0.468,-0.008,0.866,0.383,0.546,0.279,0.540,0.206,0.797,0.130,0.032,-0.197,0.387,0.119,0.479
0.110,0.398,0.581,0.555,0.173,0.272,-0.276,0.575,0.028,0.400,0.086,0.455,0.202,0.668,0.015,-0.115,-0.289,0.377,0.043,0.373
0.327,0.329,0.524,0.633,0.279,0.389,-0.192,0.793,0.324,0.313,-0.115,0.229,-0.019,0.588,-0.106,-0.326,-0.259,0.253,-0.137,0.416
0.583,0.512,0.628,0.909,0.310,0.394,0.004,0.934,0.344,0.642,0.112,0.626,0.294,0.819,0.239,-0.203,-0.054,0.432,0.020,0.620
0.535,0.409,0.733,0.790,0.427,0.489,0.045,0.877,0.384,0.445,0.175,0.648,0.226,0.850,-0.172,0.087,0.010,0.253,0.169,0.568
0.569,0.616,0.667,1.031,0.652,0.460,0.236,0.926,0.557,0.641,0.220,0.689,0.445,0.959,0.149,0.096,-0.039,0.428,0.392,0.672
0.440,0.294,0.720,0.829,0.339,0.336,-0.014,0.787,0.111,0.467,0.134,0.577,0.240,0.799,-0.119,-0.017,-0.021,0.326,0.099,0.511
0.385,0.401,0.663,0.757,0.598,0.464,0.347,0.877,0.497,0.479,0.298,0.446,0.348,0.708,-0.052,-0.043,-0.008,0.551,0.209,0.699
0.330,0.401,0.556,0.729,0.506,0.367,0.087,0.688,0.249,0.403,0.169,0.450,0.305,0.720,-0.073,-0.315,-0.265,0.267,0.092,0.650
0.256,0.328,0.655,0.779,0.289,0.385,-0.102,0.729,0.198,0.368,0.259,0.573,0.110,0.712,-0.267,-0.112,-0.061,0.372,0.108,0.612
0.163,0.128,0.444,0.707,0.204,0.439,-0.043,0.665,0.043,0.301,0.048,0.371,0.014,0.602,-0.133,-0.265,-0.196,0.277,0.037,0.411
0.219,0.245,0.541,0.932,0.157,0.266,-0.153,0.720,0.206,0.425,-0.020,0.536,0.028,0.553,-0.194,-0.204,-0.342,0.156,-0.051,0.339
0.151,0.189,0.349,0.757,0.218,0.198,-0.143,0.664,0.174,0.441,0.046,0.384,0.140,0.566,0.032,-0.098,-0.260,0.120,-0.103,0.460
0.244,0.582,0.638,0.922,0.396,0.375,0.004,0.776,0.207,0.333,0.043,0.503,0.270,0.709,-0.204,0.219,0.076,0.304,0.015,0.467
0.363,0.455,0.764,0.960,0.324,0.638,0.142,0.819,0.377,0.454,0.090,0.564,0.439,0.850,-0.039,0.130,0.044,0.355,0.178,0.754
0.290,0.352,0.638,0.815,0.201,0.387,0.077,0.671,0.113,0.496,-0.181,0.545,0.148,0.802,-0.068,-0.087,-0.380,0.265,0.017,0.515
0.341,0.453,0.736,0.915,0.246,0.437,0.029,0.786,0.355,0.468,0.160,0.482,0.171,0.762,-0.031,-0.194,-0.249,0.300,0.193,0.533
0.435,0.333,0.552,0.737,0.134,0.306,0.077,0.785,0.005,0.582,0.121,0.503,0.210,0.602,-0.167,-0.219,-0.260,0.267,-0.087,0.398
0.268,0.265,0.416,0.605,0.076,0.305,-0.146,0.538,0.008,0.214,-0.178,0.371,-0.198,0.464,-0.281,-0.311,-0.307,0.127,0.098,0.201
0.145,0.344,0.439,0.530,0.285,0.377,-0.142,0.601,0.053,0.234,-0.058,0.347,-0.008,0.595,0.006,-0.140,-0.300,0.092,-0.071,0.313
0.236,0.288,0.543,0.481,0.278,0.268,-0.079,0.752,0.330,0.230,-0.071,0.273,0.031,0.545,-0.370,-0.395,-0.188,0.264,-0.225,0.428
0.229,0.435,0.496,0.652,0.276,0.103,-0.049,0.680,0.165,0.193,-0.004,0.430,-0.014,0.654,-0.020,-0.415,-0.276,0.172,-0.117,0.514
0.426,0.470,0.697,0.757,0.280,0.532,-0.047,0.844,0.414,0.302,0.087,0.487,0.310,0.755,0.039,-0.135,-0.253,0.393,0.052,0.507
0.462,0.564,0.754,0.856,0.386,0.650,-0.026,0.937,0.393,0.618,0.325,0.549,0.344,0.824,0.111,-0.071,0.039,0.455,0.300,0.540
0.312,0.308,0.616,0.639,0.147,0.436,0.073,0.764,0.164,0.409,0.065,0.442,0.213,0.759,0.125,-0.308,0.008,0.253,-0.013,0.472
0.279,0.342,0.404,0.627,0.177,0.447,-0.053,0.675,0.488,0.352,0.009,0.564,0.262,0.772,-0.179,-0.371,-0.161,0.290,0.157,0.449
0.413,0.247,0.641,0.807,0.386,0.359,0.127,0.703,0.405,0.427,0.059,0.495,0.303,0.683,-0.021,-0.214,-0.236,0.322,0.134,0.445
0.310,0.329,0.687,0.707,0.099,0.324,-0.018,0.719,0.238,0.382,-0.007,0.366,0.295,0.652,-0.064,-0.184,-0.058,0.368,0.129,0.292
0.331,0.404,0.612,0.902,0.354,0.485,-0.058,0.841,0.206,0.347,0.112,0.591,0.158,0.677,0.030,-0.225,-0.159,0.196,0.142,0.569
0.087,0.398,0.530,0.662,0.260,0.433,-0.225,0.696,0.122,0.418,-0.032,0.512,0.215,0.634,-0.007,-0.325,-0.326,0.169,0.078,0.487
0.408,0.546,0.494,0.744,0.216,0.411,0.057,0.681,0.245,0.423,0.136,0.493,0.201,0.745,0.083,-0.415,-0.072,0.284,0.000,0.417
0.166,0.381,0.495,0.711,0.293,0.331,-0.001,0.601,0.208,0.363,0.064,0.543,0.097,0.703,0.022,-0.114,-0.312,0.377,0.068,0.405
0.117,0.462,0.459,0.580,0.204,0.167,0.015,0.601,0.111,0.421,0.098,0.424,-0.046,0.452,-0.209,-0.281,-0.279,0.169,-0.053,0.496
0.408,0.498,0.637,0.705,0.215,0.321,-0.007,0.790,0.252,0.545,0.009,0.472,0.192,0.804,-0.247,-0.168,-0.419,0.232,0.122,0.542
0.182,0.348,0.575,0.688,0.154,0.333,-0.208,0.634,0.174,0.296,-0.084,0.295,0.232,0.628,-0.394,-0.229,-0.221,0.258,0.099,0.427
0.285,0.417,0.516,0.668,0.173,0.386,-0.233,0.590,0.185,0.147,-0.046,0.243,0.120,0.604,-0.164,-0.170,-0.127,0.018,-0.011,0.544
0.317,0.349,0.560,0.832,0.192,0.363,-0.190,0.758,0.328,0.286,-0.062,0.361,0.193,0.657,-0.176,-0.166,-0.179,0.115,0.023,0.414
0.434,0.208,0.642,0.601,0.264,0.482,-0.066,0.755,0.209,0.298,0.139,0.438,0.282,0.673,-0.014,-0.102,-0.172,0.225,-0.063,0.652
0.101,0.284,0.409,0.661,0.209,0.244,-0.074,0.670,0.224,0.227,-0.177,0.396,0.080,0.602,-0.192,-0.306,-0.149,0.079,-0.011,0.372
0.319,0.493,0.529,0.839,0.421,0.279,0.029,0.784,0.237,0.319,0.255,0.451,0.193,0.743,-0.244,-0.234,-0.359,0.336,0.162,0.529
0.389,0.309,0.690,0.944,0.439,0.406,0.043,0.915,0.268,0.438,0.364,0.455,0.308,0.824,0.227,0.006,-0.100,0.655,0.296,0.687
0.087,0.125,0.437,0.534,0.232,0.171,-0.243,0.537,0.239,0.261,0.117,0.394,-0.119,0.631,-0.194,0.003,-0.392,0.003,-0.045,0.439
-0.003,0.084,0.269,0.595,0.098,0.104,-0.084,0.566,-0.207,0.163,-0.169,0.199,0.118,0.428,-0.394,-0.410,-0.414,0.064,-0.308,0.365
0.072,-0.031,0.466,0.634,0.198,0.288,0.029,0.709,0.299,0.269,-0.245,0.277,0.182,0.506,-0.249,-0.281,-0.515,0.234,0.002,0.344
0.194,0.169,0.381,0.577,0.223,0.227,-0.079,0.510,0.100,0.390,-0.087,0.314,0.082,0.506,-0.179,-0.185,-0.430,0.172,-0.039,0.410
0.043,0.034,0.536,0.538,0.231,0.209,0.015,0.601,0.142,0.309,-0.044,0.210,0.129,0.585,-0.021,-0.211,-0.290,0.210,-0.102,0.504
-0.097,0.194,0.255,0.500,0.026,0.216,-0.349,0.441,0.092,0.224,-0.293,0.178,0.002,0.419,-0.295,-0.493,-0.523,0.043,-0.345,0.298
-0.020,-0.097,0.164,0.276,0.057,-0.055,-0.359,0.313,-0.165,0.019,-0.299,0.038,-0.332,0.316,-0.297,-0.465,-0.767,-0.087,-0.288,0.094
0.030,0.158,0.422,0.504,0.183,0.002,-0.356,0.571,0.219,0.321,-0.296,0.220,0.049,0.534,-0.223,-0.472,-0.610,-0.089,-0.175,0.233
-0.251,0.100,0.295,0.406,0.118,-0.082,-0.316,0.391,-0.081,0.032,-0.435,0.165,-0.074,0.345,-0.419,-0.567,-0.641,-0.130,-0.263,0.248
-0.098,0.197,0.566,0.580,0.024,0.186,-0.161,0.605,0.094,0.257,-0.300,0.485,0.074,0.358,-0.269,-0.319,-0.375,0.146,-0.049,0.349
-0.034,0.170,0.425,0.632,0.079,0.195,-0.258,0.790,0.099,0.218,-0.213,0.480,0.062,0.468,-0.400,-0.197,-0.354,0.232,-0.132,0.155
-0.283,-0.010,0.217,0.379,0.018,-0.201,-0.456,0.404,-0.162,-0.011,-0.445,0.171,-0.119,0.266,-0.405,-0.662,-0.730,-0.107,-0.400,0.065
0.018,0.215,0.481,0.528,0.108,0.160,-0.233,0.480,0.137,0.156,-0.196,0.200,-0.077,0.416,-0.195,-0.360,-0.277,0.194,-0.110,0.357
-0.033,0.083,0.263,0.426,-0.005,0.201,-0.415,0.274,0.022,0.043,-0.437,0.116,0.109,0.369,-0.594,-0.557,-0.373,0.047,-0.100,0.190
0.125,0.003,0.200,0.409,0.043,0.092,-0.292,0.536,-0.153,0.034,-0.117,0.171,-0.029,0.463,-0.236,-0.534,-0.448,-0.073,-0.188,0.239
-0.103,0.153,0.276,0.572,-0.015,0.015,-0.360,0.508,-0.176,0.114,0.110,0.285,-0.023,0.478,-0.412,-0.373,-0.605,-0.076,-0.093,0.239
0.091,0.330,0.357,0.621,-0.058,-0.028,-0.314,0.450,-0.419,0.164,-0.241,0.224,-0.067,0.423,-0.242,-0.495,-0.472,0.057,-0.157,0.287
-0.144,0.032,0.256,0.401,-0.046,-0.029,-0.523,0.397,-0.245,0.039,-0.350,0.123,-0.129,0.326,-0.575,-0.482,-0.671,-0.183,-0.403,0.121
0.100,0.225,0.183,0.463,0.078,-0.084,-0.493,0.558,-0.133,0.036,-0.395,0.121,-0.266,0.361,-0.358,-0.320,-0.457,-0.105,-0.311,0.082
0.205,0.157,0.269,0.571,0.141,0.101,-0.509,0.494,-0.095,0.084,-0.119,0.168,-0.352,0.428,-0.415,-0.557,-0.491,-0.113,-0.232,0.125
0.299,0.189,0.555,0.659,0.229,0.183,-0.148,0.575,0.070,0.318,0.048,0.277,0.032,0.597,-0.413,-0.424,-0.355,0.162,-0.208,0.353
-0.130,0.041,0.325,0.382,-0.117,-0.197,-0.473,0.435,-0.097,-0.012,-0.339,0.122,-0.226,0.313,-0.506,-0.590,-0.620,-0.058,-0.223,-0.118
-0.091,-0.017,0.247,0.460,0.075,0.154,-0.409,0.449,-0.108,0.140,-0.296,0.155,-0.167,0.486,-0.255,-0.211,-0.487,-0.021,-0.255,0.065
0.098,0.295,0.362,0.563,0.072,0.146,-0.156,0.408,-0.007,0.163,-0.223,0.145,-0.221,0.506,-0.296,-0.357,-0.291,0.054,-0.338,0.357
0.179,0.075,0.328,0.509,0.064,0.034,-0.198,0.555,0.057,0.234,0.021,0.260,-0.077,0.506,-0.400,-0.321,-0.553,0.092,-0.359,0.316
0.127,0.256,0.468,0.642,0.350,0.294,-0.188,0.735,0.141,0.271,0.049,0.383,0.126,0.608,-0.335,-0.416,-0.342,0.350,-0.141,0.332
0.192,0.200,0.514,0.726,0.301,0.245,0.050,0.615,0.104,0.233,0.006,0.531,0.050,0.653,-0.410,-0.009,-0.181,0.115,-0.077,0.497
0.190,0.291,0.525,0.473,0.152,0.209,-0.281,0.467,-0.009,0.381,-0.030,0.298,0.014,0.672,-0.139,-0.460,-0.343,0.237,-0.191,0.284
0.108,0.195,0.505,0.503,0.158,0.018,-0.084,0.557,-0.011,0.301,-0.181,0.288,-0.027,0.570,-0.430,-0.333,-0.425,0.072,-0.057,0.441
-0.136,0.022,0.202,0.303,-0.242,-0.147,-0.625,0.499,-0.447,-0.008,-0.312,0.145,-0.280,0.324,-0.320,-0.507,-0.383,-0.124,-0.434,0.050
-0.504,-0.156,0.050,0.086,-0.233,-0.175,-0.557,0.345,-0.186,-0.283,-0.371,-0.082,-0.383,0.064,-0.634,-0.820,-0.680,-0.233,-0.700,-0.031
-0.209,-0.139,0.083,0.203,-0.195,-0.144,-0.711,0.121,-0.318,-0.158,-0.354,-0.166,-0.264,0.253,-0.580,-0.594,-0.830,-0.244,-0.426,-0.114
-0.208,-0.039,0.185,0.294,-0.075,-0.138,-0.510,0.107,-0.100,-0.104,-0.354,0.067,-0.123,0.241,-0.591,-0.490,-0.654,-0.397,-0.474,0.020
-0.312,-0.143,0.018,0.170,-0.082,-0.196,-0.545,0.163,-0.296,-0.331,-0.335,0.061,-0.367,0.218,-0.732,-0.714,-0.664,-0.384,-0.547,0.002
-0.112,-0.261,0.179,0.325,-0.089,-0.087,-0.605,0.200,-0.181,-0.053,-0.412,0.032,-0.182,0.286,-0.487,-0.396,-0.634,-0.184,-0.284,-0.022
-0.163,0.151,0.186,0.453,-0.028,0.004,-0.294,0.406,0.232,-0.058,-0.170,0.318,-0.126,0.358,-0.226,-0.469,-0.636,-0.052,-0.256,0.271
-0.071,0.178,0.397,0.485,0.015,0.138,-0.489,0.645,0.151,0.163,-0.090,0.184,-0.011,0.399,-0.495,-0.312,-0.394,-0.034,-0.294,0.254
0.256,0.314,0.559,0.597,0.239,0.407,0.028,0.577,0.224,0.466,0.084,0.347,0.212,0.604,-0.145,-0.190,-0.028,0.275,-0.061,0.478
0.329,0.392,0.622,0.894,0.236,0.340,0.001,0.741,0.417,0.363,0.266,0.660,0.350,0.808,0.038,-0.076,0.025,0.262,0.144,0.615
0.270,0.445,0.584,0.655,0.147,0.156,-0.175,0.676,0.217,0.430,0.038,0.618,0.234,0.607,-0.075,-0.356,-0.382,0.044,-0.058,0.339
0.274,0.319,0.587,0.750,0.087,0.133,-0.226,0.569,0.223,0.434,0.039,0.389,0.115,0.556,-0.087,-0.077,-0.337,0.444,0.054,0.413
0.350,0.340,0.508,0.700,0.217,0.268,-0.066,0.728,0.300,0.447,0.009,0.403,0.077,0.591,0.020,-0.266,-0.423,0.373,-0.044,0.492
0.364,0.412,0.541,0.722,0.268,0.376,-0.077,0.726,0.188,0.463,0.133,0.509,0.133,0.803,0.006,-0.132,-0.095,0.420,-0.036,0.381
0.286,0.357,0.572,0.660,0.176,0.271,-0.239,0.600,0.031,0.446,-0.001,0.439,0.153,0.658,-0.096,-0.335,-0.310,0.337,-0.191,0.402
0.108,0.187,0.284,0.442,-0.055,0.096,-0.312,0.346,-0.047,-0.017,-0.208,0.111,-0.103,0.434,-0.150,-0.481,-0.477,0.071,-0.268,0.169
0.167,0.284,0.383,0.685,-0.004,0.160,-0.201,0.591,0.152,0.099,-0.110,0.415,-0.004,0.495,-0.294,-0.289,-0.339,0.127,-0.161,0.352
-0.055,0.127,0.358,0.366,-0.103,0.066,-0.449,0.437,-0.077,-0.102,-0.377,0.174,-0.270,0.419,-0.368,-0.249,-0.469,-0.144,-0.289,0.083
-0.112,0.031,0.259,0.306,-0.040,-0.029,-0.415,0.275,-0.194,-0.033,-0.368,-0.048,-0.108,0.363,-0.716,-0.591,-0.748,-0.084,-0.487,0.092
-0.156,-0.113,0.079,0.290,-0.126,-0.095,-0.524,0.382,-0.120,-0.026,-0.494,0.170,-0.245,0.232,-0.426,-0.832,-0.945,-0.260,-0.365,-0.042
-0.138,-0.220,-0.031,0.269,-0.161,-0.147,-0.529,0.223,-0.352,0.006,-0.487,0.139,-0.372,0.174,-0.548,-0.771,-0.860,-0.341,-0.445,-0.059
-0.312,-0.327,0.003,0.165,-0.226,-0.195,-0.715,0.036,-0.411,-0.257,-0.681,0.020,-0.426,0.083,-0.776,-0.862,-0.712,-0.536,-0.428,-0.122
-0.191,-0.122,0.111,0.098,-0.350,-0.024,-0.795,0.330,-0.127,-0.162,-0.416,-0.031,-0.480,0.071,-0.748,-0.893,-0.727,-0.329,-0.371,-0.061
-0.333,-0.327,0.051,0.316,-0.198,-0.298,-0.671,0.193,-0.153,-0.017,-0.267,0.019,-0.231,0.136,-0.555,-0.463,-0.950,-0.355,-0.470,0.039
-0.180,-0.350,0.003,0.257,-0.230,-0.212,-0.566,0.149,-0.460,-0.239,-0.545,-0.088,-0.183,0.186,-0.527,-0.578,-0.776,-0.261,-0.507,0.087
-0.357,-0.594,-0.166,-0.038,-0.435,-0.466,-0.917,-0.084,-0.401,-0.343,-0.659,-0.177,-0.524,-0.173,-0.854,-0.839,-0.895,-0.516,-0.745,-0.252
-0.502,-0.536,-0.152,-0.072,-0.492,-0.397,-0.951,-0.144,-0.553,-0.430,-0.742,-0.268,-0.581,-0.271,-1.043,-0.742,-0.999,-0.667,-0.744,-0.385
-0.429,-0.241,0.009,0.090,-0.292,-0.158,-0.762,0.106,-0.310,-0.369,-0.526,-0.112,-0.584,0.080,-0.828,-0.770,-0.916,-0.380,-0.616,-0.108
-0.221,-0.290,0.109,0.133,-0.087,-0.120,-0.724,0.159,-0.456,-0.267,-0.576,-0.063,-0.509,0.238,-0.578,-0.667,-0.802,-0.197,-0.495,0.014
-0.272,-0.256,0.030,0.162,-0.313,-0.238,-0.540,0.375,-0.145,-0.013,-0.420,-0.062,-0.298,0.022,-0.324,-0.621,-0.525,-0.162,-0.408,-0.011
0.067,-0.000,0.240,0.427,-0.138,0.002,-0.380,0.597,-0.101,-0.093,-0.292,0.252,-0.242,0.181,-0.344,-0.614,-0.411,-0.034,-0.378,0.224
-0.106,-0.163,-0.009,0.295,-0.325,-0.010,-0.310,0.379,-0.106,0.010,-0.366,-0.018,-0.177,0.307,-0.528,-0.695,-0.387,-0.111,-0.279,0.101
-0.214,-0.209,0.010,0.099,-0.250,-0.032,-0.422,0.187,-0.351,-0.175,-0.391,-0.056,-0.421,0.144,-0.621,-0.862,-0.864,-0.263,-0.657,-0.090
-0.184,0.084,0.122,0.289,-0.249,-0.258,-0.625,0.302,-0.120,-0.131,-0.385,0.003,-0.309,0.092,-0.618,-0.797,-0.534,-0.247,-0.451,0.040
-0.125,0.141,0.243,0.328,-0.147,0.052,-0.321,0.401,-0.116,0.104,-0.407,0.081,0.001,0.191,-0.185,-0.608,-0.423,0.009,-0.119,0.169
-0.252,-0.289,0.012,0.268,-0.238,-0.196,-0.460,0.272,0.001,0.016,-0.395,-0.125,-0.422,-0.004,-0.495,-0.527,-0.561,-0.275,-0.268,0.039
-0.296,-0.446,0.025,0.083,-0.321,-0.189,-0.576,0.094,-0.315,0.045,-0.739,-0.191,-0.270,0.222,-0.448,-0.793,-0.680,-0.437,-0.409,-0.112
-0.194,-0.031,0.170,0.360,-0.185,-0.020,-0.569,0.366,-0.038,-0.054,-0.385,-0.074,-0.263,0.093,-0.234,-0.538,-0.643,-0.098,-0.173,0.201
0.001,0.104,0.312,0.447,-0.142,-0.048,-0.356,0.225,-0.108,0.086,-0.087,0.095,-0.193,0.372,-0.272,-0.611,-0.447,0.017,-0.042,0.209
0.029,0.042,0.315,0.446,-0.001,0.172,-0.322,0.402,0.012,0.245,-0.149,0.102,-0.131,0.378,-0.344,-0.276,-0.372,-0.048,-0.336,0.295
0.121,0.165,0.204,0.510,0.023,0.198,-0.461,0.536,0.015,0.305,-0.224,0.324,-0.115,0.458,-0.246,-0.302,-0.216,0.101,-0.169,0.361
0.174,0.080,0.403,0.633,0.123,0.221,-0.109,0.437,-0.088,0.145,-0.164,0.365,0.047,0.613,-0.122,-0.221,-0.400,0.066,-0.235,0.394
-0.035,0.008,0.274,0.499,-0.080,0.053,-0.223,0.451,-0.107,0.085,-0.319,0.224,-0.163,0.371,-0.452,-0.645,-0.318,-0.094,-0.363,0.198
0.011,0.085,0.365,0.516,-0.075,0.055,-0.222,0.375,-0.086,0.057,-0.377,0.118,-0.058,0.456,-0.465,-0.553,-0.368,-0.109,-0.319,0.128
-0.260,-0.193,0.156,0.290,-0.141,-0.219,-0.425,0.223,-0.146,-0.161,-0.316,-0.028,-0.212,0.235,-0.613,-0.772,-0.704,-0.258,-0.550,-0.029
-0.027,-0.154,0.282,0.223,-0.152,-0.162,-0.315,0.339,-0.164,-0.019,-0.380,0.065,-0.238,0.253,-0.367,-0.639,-0.667,-0.055,-0.410,-0.035
0.006,0.068,0.542,0.556,0.095,0.307,-0.218,0.523,0.017,0.056,-0.066,0.207,0.111,0.372,-0.286,-0.352,-0.444,-0.025,-0.088,0.400
0.001,0.225,0.439,0.524,-0.036,0.076,-0.146,0.680,0.020,0.075,-0.144,0.428,-0.124,0.567,-0.075,-0.184,-0.351,0.035,-0.003,0.310
0.050,0.012,0.419,0.403,-0.012,0.135,-0.544,0.586,0.066,0.185,-0.122,0.360,-0.167,0.438,-0.190,-0.586,-0.400,-0.039,-0.398,0.165
0.022,-0.105,0.122,0.221,-0.300,-0.091,-0.640,0.158,-0.174,-0.170,-0.477,0.010,-0.302,0.222,-0.569,-0.468,-0.702,-0.226,-0.414,-0.041
-0.366,-0.071,-0.017,0.138,-0.311,-0.218,-0.597,0.224,-0.279,-0.171,-0.677,-0.048,-0.392,0.215,-0.743,-0.499,-0.651,-0.440,-0.437,0.115
-0.497,-0.166,0.037,0.300,-0.286,-0.176,-0.635,0.242,-0.126,-0.143,-0.501,-0.146,-0.296,0.091,-0.641,-0.691,-0.767,-0.215,-0.634,0.029
-0.134,-0.227,0.057,0.330,-0.122,-0.076,-0.427,0.180,-0.215,-0.115,-0.098,-0.095,-0.286,0.319,-0.703,-0.472,-0.716,-0.189,-0.327,-0.009
-0.260,-0.020,0.134,0.358,-0.250,-0.236,-0.523,0.363,-0.059,-0.195,-0.131,-0.051,-0.413,0.241,-0.604,-0.433,-0.803,-0.170,-0.267,0.070
0.008,0.102,0.332,0.582,0.009,-0.056,-0.290,0.501,0.034,0.262,-0.117,0.273,0.038,0.354,-0.590,-0.188,-0.522,0.002,-0.256,0.317
0.225,0.284,0.402,0.546,0.073,0.279,-0.143,0.625,0.236,0.341,-0.096,0.320,-0.066,0.489,-0.276,-0.482,-0.354,0.091,0.059,0.274
-0.109,0.225,0.349,0.538,0.034,0.185,-0.289,0.532,0.052,0.204,-0.106,0.295,-0.004,0.433,-0.438,-0.332,-0.288,-0.092,-0.123,0.174
0.245,0.137,0.317,0.534,-0.039,0.266,-0.176,0.548,-0.088,0.104,-0.186,0.266,0.128,0.556,-0.391,-0.595,-0.533,0.056,-0.303,0.187
0.241,0.285,0.321,0.530,-0.002,0.338,-0.319,0.636,0.102,0.204,-0.053,0.382,-0.039,0.457,-0.249,-0.212,-0.308,0.068,-0.008,0.244
0.119,0.210,0.372,0.548,0.290,0.088,-0.133,0.536,0.108,0.184,-0.213,0.350,0.081,0.443,-0.244,-0.312,-0.360,-0.243,-0.072,0.280
