0.050,0.052,0.068,0.081,0.042,0.044,0.030,0.067,0.048,0.059,0.040,0.056,0.043,0.066,0.035,0.035,0.027,0.059,0.040,0.058
0.053,0.052,0.062,0.075,0.046,0.049,0.035,0.077,0.050,0.058,0.038,0.056,0.040,0.067,0.038,0.029,0.024,0.054,0.036,0.061
0.051,0.054,0.061,0.073,0.046,0.052,0.033,0.073,0.043,0.056,0.040,0.059,0.041,0.079,0.036,0.031,0.032,0.054,0.034,0.052
0.051,0.055,0.068,0.075,0.046,0.051,0.030,0.070,0.040,0.060,0.039,0.060,0.045,0.075,0.035,0.028,0.028,0.054,0.032,0.058
0.054,0.058,0.064,0.075,0.045,0.053,0.035,0.068,0.046,0.047,0.039,0.054,0.043,0.074,0.041,0.030,0.030,0.052,0.037,0.057
0.050,0.056,0.062,0.084,0.042,0.050,0.035,0.076,0.049,0.047,0.038,0.064,0.042,0.069,0.031,0.032,0.030,0.048,0.036,0.060
0.048,0.057,0.072,0.072,0.045,0.054,0.032,0.078,0.047,0.045,0.034,0.060,0.038,0.076,0.035,0.039,0.031,0.044,0.038,0.055
0.049,0.056,0.070,0.074,0.052,0.053,0.036,0.072,0.045,0.053,0.038,0.052,0.049,0.078,0.027,0.030,0.026,0.050,0.033,0.060
0.049,0.051,0.061,0.076,0.050,0.052,0.034,0.083,0.050,0.055,0.035,0.067,0.044,0.072,0.037,0.025,0.022,0.044,0.039,0.054
0.052,0.048,0.058,0.079,0.051,0.052,0.035,0.075,0.042,0.061,0.037,0.069,0.042,0.072,0.035,0.028,0.025,0.043,0.039,0.057
0.049,0.048,0.067,0.079,0.053,0.055,0.033,0.069,0.044,0.052,0.034,0.068,0.044,0.073,0.031,0.028,0.033,0.039,0.044,0.059
0.051,0.055,0.069,0.068,0.043,0.060,0.028,0.086,0.054,0.052,0.041,0.060,0.038,0.066,0.029,0.025,0.030,0.044,0.043,0.058
0.043,0.043,0.063,0.082,0.049,0.045,0.031,0.073,0.051,0.059,0.046,0.061,0.048,0.069,0.034,0.038,0.023,0.042,0.037,0.062
0.052,0.044,0.062,0.080,0.049,0.050,0.035,0.072,0.039,0.049,0.036,0.057,0.051,0.074,0.036,0.035,0.028,0.048,0.037,0.067
0.054,0.043,0.065,0.074,0.050,0.048,0.031,0.071,0.052,0.055,0.040,0.065,0.046,0.065,0.033,0.033,0.032,0.046,0.037,0.060
0.050,0.048,0.071,0.076,0.050,0.055,0.032,0.071,0.047,0.053,0.039,0.063,0.046,0.063,0.029,0.039,0.030,0.042,0.039,0.056
0.044,0.054,0.069,0.074,0.051,0.058,0.032,0.076,0.050,0.047,0.040,0.061,0.038,0.074,0.030,0.032,0.027,0.047,0.037,0.061
0.050,0.047,0.070,0.071,0.057,0.055,0.030,0.073,0.040,0.048,0.035,0.059,0.038,0.079,0.035,0.032,0.028,0.051,0.038,0.063
0.045,0.046,0.061,0.070,0.043,0.047,0.035,0.086,0.051,0.059,0.039,0.056,0.044,0.061,0.043,0.032,0.035,0.050,0.039,0.059
0.054,0.050,0.064,0.077,0.044,0.050,0.034,0.091,0.045,0.046,0.038,0.065,0.039,0.060,0.036,0.027,0.033,0.049,0.034,0.063
0.049,0.046,0.054,0.073,0.039,0.054,0.040,0.080,0.049,0.055,0.038,0.054,0.046,0.074,0.032,0.027,0.037,0.049,0.041,0.060
0.051,0.051,0.064,0.069,0.049,0.061,0.041,0.076,0.044,0.053,0.043,0.059,0.041,0.073,0.034,0.027,0.027,0.048,0.033,0.057
0.049,0.063,0.066,0.078,0.045,0.045,0.031,0.079,0.052,0.051,0.040,0.058,0.043,0.064,0.031,0.026,0.034,0.046,0.037,0.061
0.044,0.058,0.064,0.070,0.043,0.053,0.036,0.075,0.045,0.056,0.033,0.054,0.050,0.061,0.042,0.027,0.033,0.051,0.045,0.060
0.046,0.044,0.060,0.077,0.046,0.048,0.037,0.077,0.059,0.060,0.040,0.052,0.039,0.059,0.036,0.035,0.034,0.045,0.045,0.061
0.048,0.041,0.066,0.070,0.046,0.053,0.036,0.070,0.047,0.067,0.031,0.053,0.049,0.080,0.041,0.029,0.032,0.041,0.043,0.057
0.045,0.052,0.064,0.078,0.045,0.053,0.031,0.078,0.052,0.051,0.037,0.050,0.042,0.059,0.043,0.032,0.028,0.049,0.045,0.066
0.049,0.055,0.067,0.077,0.043,0.047,0.035,0.062,0.044,0.054,0.045,0.054,0.041,0.072,0.038,0.027,0.032,0.050,0.047,0.061
0.049,0.049,0.065,0.074,0.047,0.056,0.034,0.071,0.048,0.060,0.041,0.052,0.041,0.069,0.033,0.036,0.033,0.045,0.034,0.063
0.050,0.052,0.054,0.074,0.045,0.054,0.028,0.076,0.045,0.060,0.036,0.061,0.040,0.070,0.035,0.033,0.036,0.049,0.038,0.064
0.051,0.046,0.064,0.080,0.048,0.053,0.038,0.066,0.039,0.049,0.036,0.061,0.045,0.079,0.038,0.034,0.029,0.046,0.034,0.063
0.048,0.050,0.065,0.081,0.046,0.052,0.040,0.077,0.044,0.054,0.036,0.062,0.042,0.072,0.031,0.026,0.036,0.045,0.034,0.060
0.050,0.053,0.071,0.082,0.045,0.052,0.039,0.071,0.045,0.052,0.034,0.055,0.046,0.077,0.031,0.028,0.034,0.044,0.036,0.056
0.045,0.049,0.069,0.079,0.051,0.047,0.039,0.074,0.051,0.050,0.043,0.057,0.048,0.074,0.032,0.027,0.029,0.045,0.034,0.057
0.053,0.047,0.073,0.069,0.047,0.047,0.040,0.077,0.047,0.054,0.038,0.059,0.043,0.071,0.038,0.029,0.028,0.052,0.036,0.053
0.044,0.047,0.076,0.077,0.048,0.060,0.035,0.074,0.045,0.046,0.041,0.054,0.049,0.064,0.033,0.031,0.028,0.043,0.040,0.066
0.043,0.054,0.066,0.072,0.041,0.046,0.037,0.084,0.044,0.046,0.037,0.066,0.038,0.075,0.040,0.036,0.030,0.044,0.043,0.058
0.049,0.047,0.071,0.070,0.046,0.053,0.027,0.084,0.050,0.056,0.041,0.067,0.039,0.072,0.039,0.026,0.031,0.045,0.031,0.055
0.060,0.053,0.066,0.073,0.043,0.054,0.031,0.069,0.049,0.049,0.036,0.059,0.043,0.073,0.033,0.037,0.029,0.047,0.039,0.056
0.043,0.058,0.061,0.071,0.046,0.050,0.034,0.078,0.047,0.052,0.032,0.059,0.042,0.077,0.030,0.038,0.032,0.040,0.040,0.070
0.038,0.052,0.064,0.084,0.047,0.052,0.033,0.079,0.055,0.054,0.038,0.054,0.046,0.068,0.033,0.031,0.029,0.050,0.033,0.064
0.050,0.045,0.060,0.079,0.050,0.053,0.037,0.068,0.046,0.051,0.052,0.052,0.043,0.078,0.028,0.035,0.028,0.047,0.041,0.056
0.043,0.055,0.064,0.080,0.044,0.044,0.033,0.081,0.053,0.046,0.049,0.053,0.037,0.072,0.031,0.036,0.025,0.047,0.043,0.060
0.046,0.051,0.064,0.082,0.046,0.043,0.034,0.076,0.047,0.060,0.041,0.060,0.048,0.065,0.025,0.038,0.027,0.046,0.036,0.063
0.052,0.055,0.062,0.072,0.045,0.055,0.036,0.078,0.053,0.059,0.038,0.057,0.039,0.068,0.032,0.026,0.029,0.046,0.044,0.055
0.041,0.057,0.064,0.077,0.047,0.054,0.034,0.077,0.048,0.055,0.041,0.061,0.045,0.070,0.029,0.032,0.034,0.041,0.040,0.054
0.058,0.052,0.062,0.077,0.043,0.059,0.038,0.078,0.041,0.050,0.037,0.059,0.051,0.079,0.030,0.025,0.026,0.048,0.033,0.054
0.054,0.056,0.058,0.072,0.042,0.059,0.031,0.080,0.047,0.052,0.040,0.062,0.041,0.067,0.033,0.034,0.031,0.045,0.042,0.054
0.049,0.054,0.063,0.075,0.058,0.047,0.038,0.074,0.048,0.052,0.035,0.062,0.047,0.068,0.034,0.032,0.030,0.034,0.040,0.058
0.051,0.055,0.059,0.074,0.044,0.053,0.035,0.076,0.051,0.054,0.037,0.065,0.044,0.072,0.042,0.028,0.029,0.041,0.035,0.056
0.046,0.048,0.059,0.072,0.046,0.061,0.032,0.075,0.051,0.051,0.044,0.063,0.044,0.080,0.032,0.024,0.032,0.050,0.036,0.054
0.057,0.052,0.069,0.073,0.045,0.055,0.031,0.073,0.049,0.047,0.038,0.055,0.042,0.085,0.032,0.029,0.028,0.048,0.035,0.059
0.047,0.057,0.065,0.074,0.043,0.052,0.025,0.075,0.052,0.048,0.035,0.061,0.046,0.080,0.038,0.028,0.030,0.049,0.042,0.055
0.050,0.048,0.070,0.070,0.043,0.053,0.028,0.076,0.052,0.053,0.038,0.059,0.051,0.070,0.032,0.038,0.030,0.048,0.032,0.060
0.050,0.050,0.069,0.072,0.045,0.051,0.031,0.083,0.059,0.047,0.037,0.065,0.045,0.067,0.032,0.034,0.028,0.045,0.035,0.054
0.051,0.052,0.064,0.071,0.050,0.048,0.034,0.072,0.058,0.058,0.039,0.059,0.043,0.070,0.033,0.031,0.032,0.042,0.041,0.052
0.046,0.044,0.072,0.075,0.053,0.054,0.036,0.075,0.048,0.057,0.039,0.051,0.043,0.072,0.036,0.027,0.033,0.048,0.042,0.049
0.052,0.044,0.066,0.073,0.046,0.058,0.030,0.075,0.044,0.048,0.041,0.065,0.045,0.070,0.036,0.034,0.031,0.053,0.040,0.050
0.051,0.049,0.064,0.070,0.054,0.056,0.033,0.070,0.050,0.052,0.036,0.065,0.039,0.067,0.042,0.038,0.028,0.049,0.035,0.052
0.043,0.055,0.067,0.078,0.047,0.056,0.037,0.072,0.046,0.054,0.036,0.059,0.043,0.078,0.029,0.031,0.030,0.046,0.043,0.049
0.045,0.054,0.064,0.074,0.047,0.055,0.040,0.080,0.041,0.050,0.045,0.057,0.041,0.076,0.025,0.035,0.032,0.050,0.042,0.049
0.044,0.050,0.064,0.075,0.045,0.051,0.041,0.073,0.043,0.047,0.044,0.061,0.045,0.073,0.032,0.033,0.030,0.051,0.040,0.058
0.048,0.054,0.062,0.073,0.058,0.052,0.032,0.074,0.042,0.055,0.042,0.056,0.048,0.069,0.036,0.026,0.023,0.049,0.046,0.056
0.049,0.047,0.060,0.079,0.051,0.055,0.033,0.078,0.049,0.051,0.035,0.062,0.048,0.073,0.029,0.029,0.023,0.048,0.048,0.053
0.054,0.056,0.067,0.081,0.055,0.051,0.027,0.077,0.048,0.046,0.035,0.052,0.035,0.068,0.035,0.035,0.028,0.044,0.048,0.057
