0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083
0.094,0.090,0.097,0.094,0.078,0.089,0.061,0.099,0.070,0.081,0.064,0.083
0.092,0.093,0.088,0.099,0.075,0.071,0.062,0.117,0.074,0.080,0.061,0.088
0.086,0.092,0.112,0.107,0.071,0.076,0.060,0.106,0.072,0.075,0.059,0.085
0.084,0.089,0.099,0.098,0.077,0.080,0.064,0.115,0.073,0.078,0.057,0.087
0.082,0.081,0.095,0.100,0.085,0.077,0.060,0.111,0.077,0.071,0.074,0.087
0.082,0.093,0.097,0.101,0.071,0.078,0.051,0.113,0.076,0.076,0.063,0.099
0.090,0.089,0.102,0.099,0.067,0.082,0.059,0.111,0.088,0.070,0.048,0.095
0.085,0.084,0.104,0.102,0.074,0.075,0.066,0.108,0.073,0.073,0.060,0.097
0.082,0.075,0.095,0.098,0.075,0.078,0.062,0.116,0.080,0.082,0.065,0.092
0.089,0.074,0.101,0.092,0.079,0.079,0.063,0.109,0.085,0.073,0.062,0.093
0.101,0.082,0.106,0.094,0.073,0.084,0.061,0.109,0.070,0.075,0.055,0.091
0.084,0.086,0.097,0.095,0.080,0.091,0.054,0.105,0.070,0.079,0.053,0.104
0.076,0.088,0.097,0.104,0.071,0.091,0.055,0.112,0.079,0.080,0.058,0.089
0.091,0.081,0.100,0.103,0.073,0.088,0.051,0.114,0.067,0.080,0.058,0.093
0.087,0.085,0.099,0.105,0.068,0.074,0.062,0.120,0.065,0.072,0.067,0.097
0.090,0.087,0.083,0.090,0.079,0.083,0.060,0.118,0.080,0.079,0.057,0.094
0.086,0.085,0.100,0.094,0.069,0.088,0.059,0.109,0.083,0.072,0.068,0.088
0.082,0.084,0.097,0.099,0.071,0.091,0.055,0.114,0.085,0.067,0.062,0.095
0.093,0.076,0.102,0.101,0.076,0.078,0.062,0.111,0.073,0.070,0.062,0.096
0.088,0.090,0.101,0.095,0.085,0.072,0.064,0.118,0.063,0.071,0.059,0.096
0.084,0.081,0.098,0.102,0.083,0.080,0.064,0.106,0.071,0.068,0.065,0.100
0.099,0.091,0.092,0.102,0.074,0.074,0.055,0.104,0.071,0.075,0.064,0.098
0.090,0.087,0.097,0.114,0.083,0.081,0.053,0.109,0.062,0.074,0.064,0.086
0.106,0.092,0.083,0.099,0.081,0.084,0.051,0.118,0.068,0.069,0.059,0.091
0.089,0.089,0.087,0.100,0.089,0.088,0.058,0.109,0.072,0.073,0.054,0.093
0.093,0.086,0.101,0.110,0.081,0.074,0.055,0.111,0.068,0.076,0.057,0.087
0.089,0.084,0.099,0.098,0.087,0.077,0.057,0.115,0.076,0.072,0.066,0.078
0.080,0.084,0.098,0.093,0.083,0.082,0.055,0.122,0.079,0.075,0.071,0.078
0.096,0.086,0.100,0.097,0.076,0.086,0.060,0.104,0.078,0.067,0.067,0.082
0.079,0.091,0.091,0.095,0.085,0.083,0.061,0.112,0.072,0.070,0.066,0.094
0.086,0.072,0.099,0.097,0.078,0.083,0.061,0.110,0.072,0.084,0.066,0.091
0.081,0.081,0.105,0.111,0.070,0.077,0.060,0.113,0.074,0.076,0.065,0.088
0.079,0.086,0.097,0.103,0.079,0.084,0.062,0.119,0.078,0.068,0.065,0.079
0.085,0.089,0.098,0.098,0.073,0.087,0.058,0.118,0.074,0.077,0.057,0.086
0.093,0.082,0.094,0.098,0.070,0.085,0.062,0.119,0.076,0.067,0.057,0.097
0.087,0.092,0.090,0.101,0.084,0.076,0.060,0.111,0.073,0.081,0.056,0.090
0.081,0.090,0.102,0.096,0.078,0.072,0.061,0.114,0.075,0.075,0.066,0.091
0.077,0.078,0.093,0.099,0.086,0.084,0.052,0.098,0.088,0.090,0.061,0.093
0.079,0.076,0.089,0.103,0.089,0.084,0.062,0.105,0.075,0.083,0.060,0.096
0.079,0.085,0.097,0.103,0.077,0.075,0.066,0.112,0.074,0.074,0.065,0.093
0.094,0.091,0.096,0.099,0.067,0.076,0.064,0.111,0.068,0.083,0.054,0.096
0.090,0.085,0.094,0.099,0.076,0.080,0.059,0.122,0.062,0.076,0.066,0.093
0.078,0.082,0.089,0.097,0.075,0.087,0.066,0.124,0.068,0.074,0.056,0.104
