1.407,1.625,2.482,8.330,5.432,9.096,19.244,19.386,30.571,1.719
0.373,0.057,0.068,0.670,0.988,5.574,2.053,0.309,0.656,0.186
0.927,2.919,1.837,1.680,0.555,0.482,2.524,1.655,0.337,0.095
0.704,0.372,0.243,0.887,3.501,0.415,1.645,9.731,0.284,0.381
0.292,0.315,0.522,0.171,1.236,4.922,2.769,2.779,0.509,0.168
4.575,7.124,1.160,0.306,0.167,0.384,0.358,0.104,0.342,1.310
1.392,1.735,2.201,5.500,44.358,11.602,0.300,0.429,0.823,1.289
0.172,0.118,5.016,6.129,2.625,6.236,4.281,2.103,0.798,0.721
18.628,28.230,3.294,1.108,0.233,0.867,0.808,0.130,0.460,4.843
1.342,2.124,1.092,0.332,0.369,0.980,0.903,0.228,0.838,0.743
1.654,2.371,0.525,0.327,1.434,0.917,0.283,0.146,1.054,1.892
1.112,2.332,1.056,1.282,2.720,2.340,1.901,0.555,0.305,0.315
0.107,0.430,5.651,1.572,0.502,0.235,0.225,1.203,4.051,3.329
3.517,24.132,18.170,2.960,1.267,0.117,0.032,0.283,1.896,3.193
2.450,1.046,1.741,2.196,0.108,0.072,0.367,1.850,2.310,0.085
6.868,1.431,1.485,1.667,0.475,1.486,0.542,10.592,41.966,2.202
1.338,1.647,4.148,0.989,0.924,4.212,1.240,3.259,2.738,0.706
0.733,1.294,0.540,0.166,1.274,6.991,2.175,0.540,0.956,0.288
0.911,2.039,6.318,0.223,0.203,2.587,0.673,1.117,2.436,0.699
2.063,3.138,12.289,3.089,1.232,0.464,0.699,1.492,0.488,2.465
8.924,8.519,0.544,1.210,1.978,4.040,25.915,6.614,1.197,1.272
0.401,0.403,0.639,0.060,0.082,8.797,4.662,0.517,2.447,1.863
3.656,9.163,0.609,0.267,0.273,0.163,0.964,0.781,0.496,0.985
1.214,5.143,0.782,0.247,0.672,0.130,0.096,1.840,6.844,1.365
0.121,0.037,0.067,0.682,4.622,2.294,1.058,1.631,14.062,1.561
0.372,0.205,1.595,7.825,0.281,0.070,0.387,0.878,0.988,1.038
1.277,4.969,3.240,0.069,0.104,0.430,0.638,1.321,1.637,2.364
1.923,6.797,6.286,3.924,2.254,0.829,0.734,0.716,0.881,1.205
0.114,0.107,0.026,0.019,0.946,2.993,0.360,0.607,2.599,0.150
0.862,0.373,0.446,0.242,0.067,0.577,1.056,0.407,0.504,0.417
0.831,0.297,0.902,0.388,0.095,0.920,2.049,0.435,0.694,1.133
0.653,2.527,5.322,1.758,0.653,0.267,0.211,1.213,2.001,0.585
2.090,2.780,1.895,2.248,7.002,6.697,8.250,34.476,6.023,2.175
0.587,1.656,14.576,3.621,4.686,1.994,0.522,3.433,19.302,3.724
0.711,2.616,5.936,0.674,0.166,1.086,1.768,0.459,0.275,0.563
0.541,0.861,13.016,10.705,1.141,0.575,0.531,0.280,1.583,2.369
7.025,2.573,0.065,0.048,0.582,4.659,1.664,0.984,2.466,0.353
0.700,1.740,4.102,2.572,1.106,0.600,1.090,0.258,0.310,0.880
4.491,10.929,1.045,0.140,0.161,0.114,0.100,0.190,0.869,0.903
4.943,1.517,0.142,0.163,0.122,0.121,0.583,1.955,1.582,3.028
0.826,1.170,3.660,6.490,11.569,9.428,1.239,0.806,0.497,0.344
1.932,2.095,0.916,5.024,13.620,0.881,0.194,3.038,3.486,0.178
0.156,0.312,7.562,5.697,1.202,2.325,2.875,1.158,2.232,1.602
0.631,0.086,0.431,26.374,11.766,1.017,0.500,2.173,2.776,0.809
2.029,4.445,1.455,0.957,1.594,2.020,7.653,3.052,1.140,0.303
2.825,0.386,0.033,0.333,0.272,0.114,0.215,0.554,2.170,1.114
2.822,4.599,1.065,0.478,0.697,0.833,4.385,29.309,1.540,0.174
0.734,0.472,0.269,0.191,0.594,2.196,1.565,1.169,1.405,1.974
2.142,3.527,1.562,0.177,0.820,3.721,1.475,2.958,0.794,0.279
0.167,1.340,5.103,2.885,0.951,0.072,0.130,0.385,0.876,1.206
0.589,0.581,1.290,0.875,0.490,1.302,0.129,0.108,3.438,0.630
1.149,1.721,1.153,0.934,0.734,0.346,0.091,0.438,4.309,0.529
1.521,0.753,1.155,7.626,3.766,1.699,5.038,4.347,5.290,5.323
1.874,1.836,0.994,0.856,0.686,0.832,0.600,0.737,0.920,0.252
0.733,0.778,0.839,1.930,7.404,2.691,0.138,0.044,0.234,0.802
0.229,0.099,0.046,0.035,0.463,1.835,1.465,1.027,0.989,1.399
0.274,0.164,0.950,0.362,0.436,2.256,5.992,0.466,0.188,5.993
0.235,0.329,1.096,2.134,0.931,0.013,0.050,0.860,1.234,5.915
0.547,0.291,2.346,3.795,4.741,2.440,0.360,0.507,0.274,0.195
0.898,1.928,1.171,0.385,1.688,2.521,0.111,0.048,0.897,1.658
3.379,12.879,13.779,6.507,0.290,0.844,5.520,8.081,16.559,1.412
0.581,2.823,2.911,0.364,0.264,1.756,1.078,0.235,0.129,0.044
1.640,0.552,0.264,3.754,33.374,4.565,2.345,4.256,1.010,0.512
0.251,0.195,0.776,0.435,0.923,1.450,0.620,0.546,0.250,3.999
1.420,0.887,0.517,1.236,4.325,6.559,1.918,0.247,0.333,2.164
3.120,0.530,0.419,4.169,1.022,0.316,0.685,2.663,1.255,0.328
