-0.537,0.291,0.831,0.849,0.288
0.074,-1.725,0.437,0.725,-2.392
1.027,0.850,-0.699,1.024,2.217
0.610,-0.430,0.051,-0.366,-1.362
1.168,0.645,-0.041,-1.091,-0.115
-1.158,0.390,0.933,0.803,0.071
0.042,2.169,-0.170,-1.575,0.751
-0.670,0.840,-1.233,0.704,-0.567
-0.323,0.130,0.948,-0.869,1.646
1.263,0.245,-1.184,-1.236,0.045
0.457,-1.055,-0.359,0.583,0.443
0.701,-0.588,0.090,-1.458,0.519
-1.136,-0.205,-0.013,0.700,0.859
-0.571,-0.626,0.126,0.427,-0.568
-1.131,0.233,-1.867,-2.482,-1.272
-0.031,0.555,1.297,0.148,0.307
-0.626,-0.684,0.442,1.247,-0.584
-0.908,1.059,-0.542,-0.713,1.427
0.500,-0.798,-0.136,1.623,1.329
-1.348,0.108,0.860,-0.368,1.236
0.169,0.266,0.300,-0.511,-0.155
0.441,-1.888,-1.332,0.699,-0.331
0.138,1.824,-0.343,-0.312,-0.166
0.184,0.307,0.590,-0.986,-0.671
1.089,-1.439,-1.525,-1.345,0.395
1.295,1.809,-1.650,1.242,-1.814
-0.460,0.407,1.349,0.458,-0.600
0.521,1.760,1.184,-0.179,-1.619
-0.506,-0.459,1.164,0.438,1.443
0.032,0.179,1.040,-0.526,-0.118
-0.262,-0.099,1.557,0.236,-0.125
-0.700,0.573,-1.300,-0.163,0.371
0.337,0.795,-1.791,-0.130,-0.511
-0.862,-0.014,-0.155,-1.019,0.347
-0.785,-0.331,-1.258,-1.266,0.172
-1.566,0.723,-1.565,1.051,-0.075
-0.782,0.976,0.496,0.629,0.434
-0.385,-2.017,-0.771,-0.078,-1.862
1.757,1.058,-0.348,-0.610,-1.160
0.695,0.210,-0.819,-0.726,-0.629
-0.398,-0.594,-0.275,-1.836,-1.951
-1.068,0.422,0.217,3.215,0.014
-0.512,1.289,-1.365,-0.336,0.949
0.328,0.674,0.017,-1.460,0.690
-0.897,-0.496,-0.030,1.333,-0.075
-0.491,0.873,-0.236,-1.139,1.613
0.403,-0.093,1.099,-0.355,1.357
-0.513,1.947,-0.349,0.282,-0.461
1.383,0.568,-0.828,0.200,0.230
0.386,0.049,-1.084,1.892,-1.172
0.267,0.487,-1.317,-0.961,0.259
0.707,1.156,-0.573,-1.633,-0.132
-0.345,0.078,1.068,-0.450,-0.106
0.662,1.093,1.316,-2.079,1.008
0.767,0.902,2.448,-1.095,-0.345
-0.422,1.780,-0.614,0.392,0.086
-0.732,-1.008,-1.563,0.146,-0.613
-0.317,-0.835,1.024,1.246,-0.071
2.709,0.611,-0.452,0.221,0.245
0.897,0.404,0.308,0.542,-0.035
1.022,-0.510,0.006,-0.896,2.303
-0.441,-0.344,-1.688,0.206,0.394
0.545,0.478,1.370,-0.916,-0.303
-0.717,-0.040,1.176,-1.015,-0.694
-0.150,-1.568,-2.049,0.163,-0.549
0.696,1.190,-1.093,-0.245,0.527
-0.206,0.045,-1.001,0.191,-0.132
1.205,-0.135,-0.634,-0.723,0.955
0.740,-2.910,-1.521,-0.815,0.309
0.676,0.152,-0.799,0.729,0.565
-0.536,-1.436,-0.655,0.235,1.341
-0.232,0.366,-0.511,1.450,0.189
0.644,-0.786,1.628,-0.291,1.777
-0.455,-1.852,-2.545,0.617,-0.537
0.071,1.087,1.374,-0.964,-0.371
-0.164,0.202,1.212,-0.521,-0.184
-1.287,-0.141,0.889,0.638,1.479
0.445,1.016,-3.165,0.566,1.568
1.116,-0.495,0.247,2.016,-0.795
-1.197,-0.121,0.560,0.067,-2.463
0.410,1.072,0.455,1.348,0.170
-1.005,0.041,0.868,-1.119,-1.150
1.098,0.443,-1.299,1.025,-0.483
0.629,0.012,0.656,0.278,-0.667
-1.633,1.095,1.538,0.139,-1.552
2.910,-2.164,0.620,-1.477,-0.497
0.783,1.212,-0.119,1.859,0.722
-1.111,-0.097,-0.352,0.450,0.885
1.017,0.251,0.433,-1.412,-0.468
-0.284,-0.376,-0.644,0.853,-0.366
-0.449,-0.572,1.732,0.439,-0.052
-1.037,-0.115,0.682,0.319,1.093
-1.463,1.778,-0.569,-0.675,-0.311
-0.674,-0.509,-0.470,-1.364,-0.499
