0.500,0.500
0.363,0.371
0.533,0.515
-0.198,-0.167
0.237,0.225
0.727,0.710
0.618,0.603
0.668,0.701
0.239,0.207
1.200,1.181
0.442,0.399
0.510,0.498
-0.156,-0.172
0.185,0.168
0.425,0.413
0.391,0.378
0.285,0.239
0.248,0.241
0.033,0.046
0.891,0.911
-0.202,-0.230
1.174,1.186
0.003,-0.014
0.366,0.345
0.363,0.398
0.244,0.222
0.247,0.239
0.384,0.377
1.053,1.101
0.758,0.731
0.308,0.308
0.511,0.502
0.790,0.787
0.323,0.319
0.162,0.175
0.545,0.584
-0.028,-0.044
0.657,0.663
0.355,0.368
0.920,0.927
0.765,0.776
0.760,0.737
0.290,0.265
0.441,0.440
0.044,0.052
-0.010,0.005
0.053,0.059
0.817,0.801
0.377,0.414
0.461,0.438
0.307,0.323
0.426,0.426
0.245,0.238
0.397,0.406
0.475,0.496
0.153,0.125
0.217,0.194
0.505,0.498
0.036,0.042
0.178,0.167
0.584,0.606
-0.110,-0.113
0.289,0.267
0.306,0.316
0.509,0.492
0.443,0.438
-0.076,-0.064
0.258,0.261
0.327,0.318
0.196,0.213
0.630,0.622
0.723,0.691
0.175,0.151
0.131,0.117
0.518,0.565
0.542,0.534
0.402,0.376
-0.068,-0.055
1.111,1.085
-0.075,-0.081
0.734,0.769
0.949,0.934
0.294,0.285
-0.121,-0.088
0.395,0.377
0.029,0.025
0.938,0.946
0.054,0.054
0.371,0.383
0.760,0.778
0.504,0.484
0.559,0.535
0.166,0.156
1.003,1.014
0.466,0.460
0.078,0.052
0.054,0.064
0.484,0.479
0.869,0.898
0.644,0.617
0.870,0.888
-0.150,-0.148
0.686,0.685
1.045,1.033
0.709,0.721
0.135,0.139
0.145,0.144
0.524,0.521
0.321,0.328
-0.176,-0.152
0.891,0.878
0.137,0.121
0.370,0.361
0.391,0.418
0.847,0.834
0.701,0.671
0.636,0.635
0.672,0.674
0.618,0.598
0.405,0.423
0.646,0.612
0.527,0.507
0.146,0.132
0.196,0.243
0.535,0.528
0.516,0.517
0.641,0.640
-0.138,-0.128
-0.078,-0.119
0.415,0.399
0.235,0.218
0.343,0.350
0.181,0.161
0.794,0.785
0.557,0.566
0.483,0.504
0.052,0.045
0.073,0.050
0.662,0.667
0.664,0.669
0.825,0.842
0.677,0.665
0.605,0.580
0.690,0.682
0.641,0.641
0.434,0.455
0.191,0.166
0.791,0.779
0.472,0.462
0.090,0.083
0.202,0.199
0.566,0.542
0.432,0.439
0.433,0.399
0.029,0.016
0.574,0.561
0.871,0.862
0.218,0.195
0.489,0.506
-0.251,-0.273
0.353,0.366
0.360,0.344
1.169,1.206
0.532,0.516
0.387,0.378
-0.092,-0.073
0.172,0.169
0.136,0.172
0.246,0.217
-0.061,-0.076
0.761,0.746
-0.019,-0.014
0.888,0.904
0.235,0.231
0.253,0.295
0.724,0.694
0.342,0.340
0.538,0.581
0.388,0.389
0.472,0.464
0.213,0.221
-0.073,-0.060
0.312,0.303
0.520,0.516
0.758,0.795
0.248,0.215
0.189,0.197
0.730,0.731
-0.223,-0.209
1.243,1.238
0.942,0.961
0.635,0.619
-0.038,-0.000
0.321,0.288
0.716,0.696
0.326,0.300
0.780,0.775
0.829,0.848
1.059,1.048
0.578,0.593
0.906,0.911
0.373,0.367
0.348,0.354
0.062,0.069
1.016,0.993
0.727,0.705
0.826,0.816
-0.012,-0.001
0.412,0.414
0.201,0.204
0.481,0.468
0.544,0.549
0.785,0.771
0.924,0.907
0.051,0.044
-0.435,-0.448
0.539,0.555
0.461,0.464
0.208,0.228
0.228,0.227
0.462,0.473
0.221,0.220
0.886,0.887
1.036,1.028
0.964,0.963
0.115,0.110
0.335,0.353
0.286,0.286
0.233,0.240
0.580,0.596
-0.080,-0.090
0.637,0.658
0.519,0.505
0.396,0.399
0.599,0.587
0.218,0.221
1.150,1.137
0.790,0.800
0.206,0.201
0.512,0.513
0.119,0.115
0.778,0.788
0.125,0.130
-0.353,-0.368
0.274,0.286
0.158,0.194
-0.099,-0.075
1.246,1.268
0.673,0.697
0.727,0.726
0.313,0.306
-0.317,-0.285
0.840,0.811
-0.055,-0.070
0.141,0.132
0.344,0.354
0.253,0.243
0.524,0.558
0.843,0.836
0.676,0.671
0.173,0.160
0.956,0.954
0.881,0.865
0.465,0.469
0.724,0.724
0.459,0.460
0.409,0.414
0.291,0.281
0.479,0.494
0.407,0.400
0.367,0.395
0.822,0.819
0.456,0.418
1.093,1.077
0.455,0.439
0.621,0.626
1.000,0.995
0.479,0.467
0.404,0.412
0.790,0.786
1.010,1.036
0.303,0.302
-0.088,-0.099
0.351,0.380
0.218,0.215
-0.241,-0.254
-0.071,-0.030
0.509,0.533
0.671,0.664
0.822,0.809
0.873,0.872
0.640,0.641
0.471,0.485
0.104,0.117
0.444,0.451
0.154,0.153
0.041,0.049
0.016,0.013
0.291,0.293
0.626,0.625
0.743,0.761
0.292,0.289
-0.030,-0.012
0.618,0.614
0.585,0.591
0.471,0.463
-0.052,-0.034
0.248,0.239
-0.126,-0.147
0.783,0.771
0.245,0.283
0.465,0.456
0.057,0.031
0.015,0.011
0.206,0.193
0.784,0.770
0.471,0.454
0.737,0.719
0.222,0.203
0.423,0.408
0.447,0.476
0.557,0.522
0.313,0.309
-0.117,-0.075
0.445,0.404
0.282,0.269
1.067,1.046
0.421,0.426
-0.012,-0.020
0.684,0.671
0.946,0.957
0.418,0.397
0.582,0.558
0.688,0.667
0.734,0.752
0.204,0.200
0.321,0.328
1.089,1.077
-0.100,-0.105
0.422,0.400
0.022,0.029
0.025,0.004
0.926,0.934
0.359,0.376
0.697,0.693
0.473,0.517
0.197,0.154
0.265,0.228
0.026,0.002
0.629,0.611
0.581,0.586
0.538,0.540
0.089,0.096
0.032,0.055
0.660,0.646
0.497,0.482
0.889,0.892
0.438,0.427
0.759,0.747
0.498,0.517
0.811,0.779
0.747,0.712
0.248,0.221
0.598,0.582
0.020,0.062
0.229,0.219
1.065,1.052
0.225,0.188
-0.277,-0.286
0.378,0.365
0.453,0.449
-0.042,-0.038
0.468,0.482
-0.080,-0.106
0.436,0.408
-0.237,-0.246
0.366,0.405
0.956,0.925
0.706,0.711
0.267,0.258
0.469,0.450
0.574,0.591
0.332,0.325
1.149,1.182
0.193,0.166
0.678,0.687
-0.177,-0.205
0.293,0.268
-0.204,-0.215
0.191,0.202
0.676,0.660
0.028,0.035
0.333,0.308
0.383,0.381
-0.161,-0.154
0.716,0.735
0.391,0.360
0.401,0.392
0.360,0.350
0.314,0.344
0.816,0.808
0.773,0.783
-0.244,-0.248
0.209,0.216
0.008,0.006
0.595,0.598
0.782,0.781
0.828,0.830
0.568,0.571
0.607,0.598
0.764,0.742
0.357,0.360
0.604,0.619
0.213,0.201
0.787,0.785
0.158,0.168
-0.169,-0.184
0.474,0.472
0.675,0.697
0.293,0.288
0.050,0.039
-0.108,-0.123
