0.292,0.149,0.253,0.307
0.250,0.185,0.276,0.290
0.237,0.197,0.282,0.283
0.234,0.201,0.286,0.280
0.233,0.204,0.286,0.277
0.233,0.203,0.285,0.279
0.231,0.204,0.287,0.278
0.231,0.204,0.287,0.278
0.232,0.205,0.286,0.278
0.230,0.205,0.287,0.278
0.229,0.206,0.287,0.278
0.229,0.205,0.287,0.279
0.229,0.205,0.286,0.279
0.229,0.205,0.288,0.278
0.230,0.206,0.287,0.277
0.231,0.205,0.286,0.277
0.231,0.204,0.287,0.278
0.230,0.204,0.287,0.279
0.231,0.203,0.288,0.277
0.230,0.203,0.287,0.279
0.231,0.204,0.287,0.279
0.232,0.204,0.287,0.278
0.231,0.205,0.286,0.279
0.230,0.205,0.286,0.279
0.231,0.203,0.287,0.278
0.232,0.203,0.287,0.279
0.231,0.205,0.286,0.277
0.231,0.204,0.287,0.278
0.230,0.206,0.289,0.276
0.230,0.205,0.288,0.277
0.229,0.204,0.289,0.278
0.229,0.204,0.288,0.278
0.229,0.204,0.288,0.278
0.230,0.204,0.287,0.279
0.230,0.204,0.288,0.279
0.230,0.203,0.288,0.279
0.231,0.203,0.288,0.278
0.230,0.204,0.288,0.278
0.230,0.205,0.288,0.277
0.229,0.205,0.289,0.276
0.229,0.205,0.287,0.279
0.230,0.204,0.287,0.278
0.231,0.204,0.287,0.279
0.231,0.205,0.287,0.277
0.231,0.204,0.286,0.279
0.230,0.204,0.287,0.279
0.230,0.203,0.288,0.279
0.231,0.204,0.287,0.278
0.230,0.204,0.289,0.278
0.230,0.204,0.288,0.279
0.228,0.204,0.289,0.279
0.228,0.204,0.288,0.280
0.229,0.205,0.288,0.279
0.229,0.205,0.287,0.279
0.228,0.205,0.291,0.277
0.228,0.205,0.290,0.278
0.228,0.205,0.290,0.277
0.229,0.205,0.288,0.278
0.229,0.205,0.289,0.277
0.230,0.204,0.289,0.277
0.228,0.206,0.289,0.277
0.229,0.206,0.288,0.277
0.228,0.204,0.289,0.279
0.230,0.206,0.287,0.278
0.228,0.206,0.286,0.280
0.229,0.205,0.287,0.279
0.228,0.205,0.288,0.279
0.229,0.207,0.287,0.278
0.230,0.205,0.287,0.278
0.229,0.206,0.287,0.278
0.229,0.206,0.287,0.277
0.228,0.206,0.288,0.278
0.228,0.205,0.289,0.278
0.229,0.204,0.288,0.279
0.229,0.205,0.287,0.279
0.229,0.205,0.287,0.278
0.228,0.206,0.289,0.277
0.229,0.204,0.289,0.278
0.228,0.204,0.289,0.279
0.229,0.204,0.290,0.278
0.229,0.204,0.289,0.278
0.229,0.204,0.289,0.278
0.230,0.203,0.289,0.278
0.229,0.204,0.288,0.278
0.229,0.205,0.288,0.278
0.230,0.203,0.287,0.280
0.230,0.204,0.286,0.280
0.230,0.204,0.286,0.280
0.229,0.205,0.288,0.278
0.228,0.205,0.289,0.279
0.228,0.205,0.288,0.279
0.228,0.203,0.288,0.281
0.229,0.204,0.287,0.280
0.230,0.204,0.288,0.279
0.230,0.204,0.287,0.278
0.230,0.204,0.289,0.277
0.230,0.205,0.288,0.277
0.229,0.206,0.287,0.278
0.230,0.205,0.288,0.278
0.231,0.204,0.286,0.278
0.230,0.206,0.286,0.278
0.228,0.205,0.288,0.279
0.227,0.207,0.287,0.279
0.229,0.205,0.286,0.279
0.229,0.205,0.287,0.279
0.228,0.205,0.287,0.281
0.229,0.203,0.287,0.281
0.228,0.203,0.288,0.281
0.228,0.203,0.288,0.281
0.229,0.204,0.289,0.279
0.229,0.204,0.288,0.279
0.229,0.204,0.288,0.279
0.229,0.205,0.287,0.280
0.230,0.204,0.288,0.278
0.230,0.204,0.289,0.278
0.230,0.204,0.288,0.278
0.230,0.203,0.288,0.279
0.229,0.205,0.287,0.279
0.228,0.206,0.288,0.278
0.229,0.205,0.288,0.278
0.228,0.206,0.288,0.278
0.229,0.205,0.287,0.278
0.229,0.207,0.288,0.276
0.231,0.205,0.288,0.276
0.228,0.206,0.289,0.277
0.229,0.205,0.289,0.277
0.229,0.205,0.289,0.277
0.227,0.206,0.289,0.278
0.228,0.205,0.287,0.279
0.230,0.204,0.288,0.278
0.229,0.204,0.289,0.277
0.229,0.205,0.288,0.278
0.228,0.206,0.288,0.279
0.229,0.204,0.288,0.279
0.228,0.204,0.288,0.280
0.228,0.204,0.288,0.281
0.228,0.205,0.287,0.279
0.227,0.207,0.287,0.279
0.228,0.206,0.288,0.279
0.228,0.205,0.289,0.278
0.228,0.206,0.289,0.278
0.228,0.206,0.288,0.278
0.229,0.205,0.287,0.279
0.228,0.205,0.288,0.279
0.228,0.204,0.289,0.278
0.228,0.206,0.288,0.278
0.229,0.205,0.288,0.278
0.229,0.205,0.288,0.279
0.229,0.204,0.286,0.281
0.230,0.206,0.286,0.279
0.229,0.206,0.287,0.279
0.229,0.204,0.288,0.278
0.229,0.204,0.287,0.280
0.228,0.205,0.287,0.280
0.228,0.206,0.287,0.279
0.228,0.207,0.285,0.280
0.228,0.207,0.285,0.280
