0.885,0.215,0.741,0.935
0.343,0.041,0.444,0.492
0.525,0.344,0.701,0.705
-0.154,-0.304,0.049,0.026
0.339,0.204,0.544,0.514
0.644,0.503,0.844,0.821
0.512,0.390,0.729,0.699
0.520,0.399,0.738,0.707
0.259,0.136,0.469,0.441
0.801,0.685,1.024,0.989
0.283,0.174,0.510,0.475
0.497,0.383,0.722,0.691
0.387,0.275,0.609,0.583
0.332,0.223,0.563,0.527
0.495,0.383,0.714,0.678
0.416,0.297,0.631,0.598
0.088,-0.033,0.308,0.273
0.198,0.079,0.419,0.392
0.613,0.485,0.833,0.793
0.607,0.481,0.827,0.798
0.303,0.178,0.520,0.493
0.815,0.685,1.027,0.995
0.124,0.003,0.337,0.311
0.187,0.073,0.404,0.383
0.343,0.214,0.560,0.529
0.236,0.102,0.449,0.419
0.422,0.301,0.636,0.602
0.425,0.301,0.640,0.608
0.422,0.311,0.649,0.603
0.279,0.162,0.505,0.465
0.624,0.511,0.858,0.822
0.831,0.717,1.061,1.023
0.534,0.418,0.763,0.727
0.500,0.377,0.722,0.691
0.221,0.101,0.445,0.414
0.193,0.068,0.417,0.384
0.223,0.098,0.447,0.410
0.276,0.155,0.499,0.467
0.401,0.282,0.624,0.585
0.585,0.473,0.817,0.772
0.274,0.163,0.497,0.469
0.836,0.717,1.058,1.026
-0.207,-0.331,0.011,-0.019
0.581,0.463,0.801,0.765
0.345,0.222,0.561,0.535
0.137,0.016,0.361,0.333
0.366,0.242,0.592,0.558
0.414,0.287,0.630,0.597
0.583,0.463,0.811,0.772
0.306,0.186,0.531,0.500
0.367,0.255,0.602,0.570
0.375,0.263,0.607,0.579
0.080,-0.028,0.309,0.278
0.284,0.173,0.510,0.481
0.127,0.018,0.369,0.320
0.297,0.191,0.537,0.494
0.102,-0.003,0.344,0.297
0.276,0.169,0.508,0.472
0.235,0.124,0.466,0.425
0.006,-0.112,0.235,0.194
0.718,0.614,0.954,0.913
0.406,0.300,0.637,0.598
0.165,0.054,0.399,0.364
0.338,0.227,0.561,0.528
0.451,0.348,0.676,0.653
0.120,0.010,0.345,0.316
0.153,0.047,0.386,0.353
0.463,0.359,0.686,0.655
0.282,0.168,0.502,0.470
-0.121,-0.224,0.106,0.076
0.270,0.163,0.496,0.460
0.297,0.193,0.532,0.496
0.232,0.127,0.469,0.431
0.226,0.115,0.456,0.426
0.292,0.178,0.515,0.489
0.525,0.414,0.750,0.716
0.550,0.447,0.784,0.743
0.354,0.241,0.589,0.551
0.182,0.069,0.418,0.382
0.487,0.369,0.722,0.679
0.579,0.465,0.813,0.773
0.274,0.158,0.504,0.468
0.707,0.582,0.934,0.896
0.329,0.211,0.557,0.522
0.469,0.357,0.699,0.662
0.014,-0.108,0.235,0.211
0.443,0.323,0.660,0.637
-0.010,-0.127,0.211,0.190
0.666,0.556,0.896,0.861
0.867,0.758,1.102,1.067
0.256,0.148,0.487,0.457
0.850,0.735,1.083,1.058
-0.042,-0.156,0.186,0.159
0.608,0.491,0.833,0.801
0.278,0.156,0.499,0.466
0.495,0.374,0.722,0.682
0.298,0.187,0.524,0.486
0.670,0.563,0.896,0.865
0.463,0.347,0.687,0.654
0.309,0.187,0.525,0.496
0.841,0.727,1.058,1.028
0.361,0.254,0.591,0.560
0.328,0.232,0.562,0.532
0.435,0.323,0.658,0.631
0.359,0.247,0.583,0.556
0.186,0.081,0.417,0.396
0.141,0.022,0.368,0.345
0.516,0.399,0.748,0.725
0.294,0.179,0.527,0.504
-0.034,-0.150,0.199,0.165
0.733,0.615,0.963,0.930
0.400,0.287,0.632,0.600
0.407,0.297,0.635,0.609
0.333,0.212,0.555,0.521
0.923,0.802,1.151,1.113
0.482,0.365,0.707,0.674
0.529,0.408,0.756,0.725
0.250,0.141,0.478,0.450
0.627,0.523,0.859,0.823
0.510,0.400,0.739,0.703
0.641,0.541,0.872,0.839
0.538,0.429,0.765,0.732
0.009,-0.092,0.241,0.199
0.291,0.174,0.513,0.473
0.426,0.322,0.660,0.620
0.337,0.229,0.573,0.527
0.168,0.056,0.401,0.359
-0.108,-0.205,0.131,0.093
-0.046,-0.152,0.183,0.156
0.355,0.237,0.580,0.546
0.042,-0.071,0.276,0.233
0.096,-0.018,0.323,0.287
0.430,0.329,0.664,0.633
0.477,0.365,0.708,0.675
0.385,0.276,0.622,0.593
0.776,0.664,1.008,0.984
0.171,0.062,0.400,0.373
-0.369,-0.464,-0.135,-0.161
0.384,0.283,0.619,0.588
0.401,0.296,0.637,0.599
0.577,0.476,0.814,0.776
0.168,0.064,0.402,0.364
0.208,0.094,0.432,0.403
0.755,0.650,0.987,0.955
0.559,0.446,0.795,0.756
-0.052,-0.157,0.182,0.144
-0.118,-0.228,0.109,0.074
0.195,0.081,0.423,0.390
0.119,0.004,0.342,0.324
-0.052,-0.162,0.167,0.143
0.517,0.413,0.743,0.715
0.799,0.683,1.026,0.993
0.306,0.188,0.529,0.504
-0.023,-0.128,0.206,0.182
0.402,0.302,0.631,0.606
0.409,0.314,0.635,0.614
0.636,0.538,0.860,0.841
0.301,0.203,0.532,0.504
0.279,0.174,0.502,0.475
0.149,0.052,0.380,0.342
0.312,0.212,0.546,0.514
0.409,0.314,0.636,0.605
0.026,-0.066,0.262,0.222
0.638,0.541,0.862,0.828
0.491,0.385,0.713,0.686
0.291,0.191,0.518,0.490
0.535,0.437,0.763,0.736
0.479,0.381,0.713,0.680
0.387,0.298,0.632,0.597
-0.001,-0.103,0.238,0.204
0.348,0.232,0.572,0.542
0.084,-0.029,0.304,0.272
0.783,0.677,1.012,0.974
-0.037,-0.143,0.192,0.155
0.481,0.369,0.708,0.676
