0.027,0.028,0.050,0.038,0.028,0.048,0.021,0.050,0.032,0.030,0.028,0.055,0.030,0.045,0.021,0.026,0.018,0.030,0.028,0.047,0.037,0.043,0.023,0.037,0.023,0.035,0.031,0.047,0.019,0.025
0.033,0.031,0.045,0.034,0.025,0.038,0.018,0.045,0.049,0.036,0.032,0.044,0.026,0.050,0.017,0.028,0.021,0.028,0.028,0.038,0.037,0.037,0.022,0.046,0.028,0.034,0.040,0.045,0.022,0.024
0.032,0.030,0.044,0.042,0.032,0.034,0.020,0.041,0.038,0.031,0.031,0.045,0.027,0.046,0.020,0.025,0.027,0.032,0.028,0.046,0.037,0.041,0.022,0.048,0.024,0.033,0.037,0.042,0.015,0.030
0.034,0.033,0.040,0.033,0.028,0.039,0.020,0.042,0.038,0.032,0.031,0.045,0.034,0.044,0.019,0.025,0.024,0.037,0.026,0.041,0.031,0.041,0.024,0.051,0.027,0.030,0.035,0.043,0.017,0.034
0.035,0.026,0.041,0.040,0.026,0.041,0.020,0.036,0.037,0.036,0.033,0.043,0.032,0.052,0.018,0.026,0.021,0.032,0.025,0.046,0.036,0.041,0.024,0.046,0.029,0.029,0.036,0.047,0.019,0.028
0.031,0.034,0.048,0.031,0.032,0.036,0.018,0.039,0.032,0.035,0.035,0.040,0.032,0.055,0.016,0.024,0.024,0.032,0.027,0.039,0.034,0.036,0.023,0.047,0.029,0.032,0.031,0.051,0.027,0.029
0.044,0.036,0.043,0.032,0.032,0.033,0.021,0.042,0.040,0.030,0.035,0.041,0.035,0.045,0.013,0.024,0.023,0.030,0.032,0.043,0.033,0.041,0.022,0.045,0.027,0.028,0.031,0.050,0.023,0.027
0.034,0.039,0.041,0.036,0.035,0.038,0.019,0.039,0.040,0.029,0.033,0.042,0.030,0.046,0.014,0.027,0.021,0.035,0.027,0.045,0.031,0.041,0.020,0.052,0.029,0.029,0.036,0.047,0.021,0.024
0.036,0.033,0.042,0.037,0.030,0.053,0.019,0.036,0.034,0.032,0.031,0.044,0.031,0.056,0.013,0.028,0.020,0.040,0.025,0.037,0.039,0.043,0.029,0.043,0.025,0.029,0.040,0.036,0.020,0.021
0.031,0.036,0.045,0.033,0.032,0.041,0.019,0.033,0.034,0.031,0.032,0.047,0.027,0.045,0.019,0.030,0.021,0.034,0.024,0.040,0.039,0.038,0.027,0.046,0.030,0.032,0.033,0.047,0.022,0.030
0.028,0.036,0.052,0.042,0.026,0.037,0.019,0.032,0.033,0.034,0.033,0.046,0.032,0.047,0.021,0.022,0.018,0.033,0.027,0.045,0.043,0.038,0.019,0.044,0.024,0.036,0.039,0.048,0.024,0.026
0.033,0.036,0.047,0.041,0.028,0.032,0.018,0.042,0.036,0.032,0.032,0.041,0.027,0.043,0.019,0.022,0.020,0.035,0.030,0.045,0.037,0.043,0.025,0.045,0.026,0.031,0.038,0.047,0.022,0.027
0.034,0.032,0.046,0.042,0.032,0.037,0.018,0.041,0.034,0.035,0.038,0.043,0.034,0.042,0.016,0.022,0.019,0.027,0.031,0.045,0.037,0.034,0.023,0.045,0.024,0.030,0.040,0.049,0.023,0.028
0.032,0.032,0.044,0.043,0.028,0.040,0.018,0.042,0.033,0.036,0.039,0.039,0.030,0.051,0.019,0.023,0.020,0.034,0.029,0.047,0.028,0.041,0.029,0.039,0.027,0.032,0.038,0.037,0.017,0.032
0.031,0.032,0.043,0.039,0.028,0.042,0.022,0.047,0.037,0.036,0.036,0.051,0.032,0.042,0.018,0.023,0.021,0.031,0.023,0.046,0.028,0.039,0.027,0.048,0.025,0.025,0.032,0.046,0.020,0.030
0.027,0.035,0.045,0.039,0.028,0.044,0.023,0.041,0.034,0.038,0.036,0.050,0.033,0.046,0.015,0.021,0.019,0.031,0.024,0.041,0.035,0.038,0.026,0.048,0.026,0.032,0.032,0.041,0.022,0.028
0.033,0.033,0.047,0.033,0.023,0.040,0.017,0.045,0.033,0.034,0.035,0.051,0.031,0.050,0.021,0.026,0.021,0.029,0.024,0.047,0.034,0.034,0.024,0.056,0.030,0.027,0.036,0.037,0.018,0.028
0.032,0.034,0.047,0.039,0.029,0.035,0.021,0.037,0.038,0.031,0.036,0.038,0.030,0.046,0.023,0.029,0.024,0.032,0.026,0.040,0.032,0.040,0.023,0.050,0.026,0.030,0.036,0.044,0.022,0.031
0.037,0.030,0.044,0.037,0.027,0.040,0.019,0.037,0.034,0.033,0.030,0.042,0.030,0.045,0.020,0.030,0.022,0.033,0.025,0.044,0.033,0.041,0.026,0.047,0.022,0.033,0.041,0.048,0.022,0.029
0.028,0.028,0.050,0.039,0.032,0.042,0.020,0.038,0.040,0.033,0.032,0.050,0.029,0.048,0.019,0.026,0.022,0.026,0.029,0.040,0.036,0.040,0.024,0.050,0.023,0.030,0.035,0.046,0.021,0.024
0.025,0.032,0.043,0.035,0.024,0.040,0.028,0.041,0.041,0.034,0.040,0.042,0.030,0.049,0.017,0.029,0.023,0.030,0.032,0.043,0.031,0.041,0.028,0.043,0.024,0.028,0.031,0.052,0.020,0.024
0.031,0.037,0.048,0.037,0.025,0.036,0.024,0.044,0.038,0.036,0.033,0.042,0.032,0.044,0.017,0.029,0.022,0.030,0.029,0.040,0.036,0.036,0.030,0.044,0.026,0.028,0.029,0.049,0.018,0.031
0.028,0.034,0.040,0.042,0.029,0.039,0.019,0.040,0.036,0.034,0.030,0.050,0.028,0.050,0.019,0.022,0.027,0.039,0.030,0.041,0.035,0.036,0.023,0.048,0.028,0.031,0.033,0.043,0.019,0.026
0.036,0.031,0.047,0.039,0.034,0.035,0.017,0.041,0.033,0.031,0.036,0.048,0.029,0.042,0.017,0.028,0.027,0.035,0.023,0.050,0.036,0.034,0.023,0.048,0.022,0.031,0.036,0.042,0.019,0.029
0.033,0.028,0.043,0.046,0.034,0.043,0.020,0.036,0.037,0.040,0.033,0.043,0.025,0.042,0.015,0.028,0.024,0.035,0.030,0.046,0.035,0.031,0.024,0.049,0.023,0.028,0.033,0.041,0.024,0.030
0.033,0.030,0.045,0.044,0.038,0.042,0.018,0.040,0.036,0.030,0.035,0.041,0.033,0.050,0.015,0.024,0.023,0.035,0.024,0.041,0.035,0.039,0.022,0.050,0.023,0.027,0.034,0.039,0.024,0.030
0.031,0.031,0.046,0.038,0.033,0.041,0.022,0.042,0.036,0.041,0.033,0.043,0.031,0.049,0.017,0.021,0.014,0.038,0.022,0.044,0.031,0.043,0.027,0.046,0.022,0.031,0.029,0.047,0.019,0.031
0.032,0.029,0.046,0.033,0.031,0.036,0.024,0.036,0.033,0.037,0.031,0.046,0.034,0.048,0.016,0.025,0.017,0.043,0.030,0.048,0.033,0.037,0.028,0.040,0.029,0.028,0.031,0.045,0.021,0.032
0.027,0.037,0.052,0.036,0.030,0.034,0.021,0.036,0.039,0.034,0.039,0.042,0.039,0.050,0.028,0.028,0.020,0.032,0.023,0.038,0.030,0.035,0.023,0.041,0.036,0.026,0.038,0.042,0.021,0.024
0.030,0.027,0.048,0.044,0.032,0.036,0.021,0.036,0.040,0.038,0.033,0.043,0.036,0.055,0.020,0.023,0.024,0.039,0.021,0.042,0.031,0.036,0.024,0.043,0.027,0.032,0.036,0.036,0.024,0.025
0.031,0.030,0.054,0.036,0.025,0.037,0.021,0.036,0.037,0.039,0.031,0.039,0.034,0.042,0.018,0.026,0.022,0.028,0.023,0.050,0.033,0.041,0.022,0.040,0.036,0.035,0.040,0.044,0.020,0.030
0.030,0.027,0.050,0.038,0.033,0.037,0.020,0.041,0.034,0.037,0.031,0.048,0.033,0.039,0.016,0.025,0.023,0.031,0.025,0.046,0.036,0.041,0.022,0.044,0.031,0.030,0.040,0.053,0.015,0.026
0.025,0.028,0.047,0.043,0.028,0.037,0.018,0.043,0.032,0.036,0.036,0.048,0.036,0.046,0.016,0.026,0.019,0.029,0.028,0.046,0.040,0.040,0.025,0.042,0.026,0.034,0.033,0.047,0.017,0.028
0.026,0.033,0.045,0.045,0.029,0.031,0.020,0.050,0.029,0.028,0.037,0.045,0.032,0.056,0.018,0.025,0.019,0.026,0.025,0.051,0.031,0.034,0.026,0.043,0.026,0.034,0.035,0.051,0.017,0.032
0.027,0.033,0.047,0.039,0.027,0.039,0.021,0.048,0.033,0.027,0.039,0.044,0.032,0.052,0.020,0.029,0.017,0.030,0.028,0.038,0.035,0.037,0.018,0.046,0.032,0.030,0.033,0.052,0.022,0.026
0.027,0.028,0.050,0.039,0.031,0.043,0.016,0.040,0.031,0.035,0.036,0.041,0.024,0.050,0.021,0.025,0.022,0.030,0.023,0.044,0.036,0.039,0.026,0.050,0.030,0.029,0.037,0.051,0.018,0.028
0.037,0.032,0.045,0.043,0.029,0.040,0.018,0.035,0.036,0.034,0.034,0.046,0.031,0.053,0.016,0.021,0.020,0.034,0.032,0.044,0.033,0.033,0.027,0.045,0.029,0.037,0.035,0.035,0.022,0.024
0.032,0.031,0.043,0.041,0.030,0.036,0.019,0.044,0.038,0.039,0.033,0.050,0.032,0.048,0.020,0.028,0.020,0.031,0.027,0.041,0.036,0.039,0.024,0.042,0.023,0.025,0.030,0.044,0.026,0.026
0.027,0.031,0.043,0.036,0.027,0.042,0.014,0.044,0.041,0.038,0.032,0.057,0.030,0.050,0.022,0.018,0.022,0.034,0.030,0.042,0.042,0.037,0.022,0.049,0.020,0.030,0.030,0.042,0.020,0.030
0.033,0.029,0.040,0.039,0.029,0.042,0.018,0.042,0.030,0.032,0.033,0.055,0.028,0.045,0.018,0.030,0.022,0.033,0.028,0.045,0.044,0.045,0.018,0.043,0.021,0.030,0.037,0.045,0.022,0.026
0.039,0.033,0.046,0.046,0.028,0.035,0.016,0.039,0.031,0.034,0.034,0.052,0.028,0.047,0.016,0.021,0.023,0.033,0.024,0.054,0.035,0.041,0.027,0.046,0.024,0.028,0.035,0.040,0.017,0.024
0.030,0.033,0.046,0.040,0.029,0.037,0.017,0.039,0.033,0.039,0.036,0.050,0.029,0.049,0.018,0.023,0.021,0.033,0.023,0.047,0.027,0.044,0.024,0.044,0.022,0.034,0.035,0.044,0.022,0.028
0.041,0.031,0.050,0.040,0.028,0.036,0.021,0.040,0.035,0.031,0.032,0.044,0.027,0.052,0.017,0.029,0.020,0.034,0.028,0.045,0.035,0.039,0.022,0.048,0.028,0.030,0.031,0.040,0.021,0.025
0.035,0.030,0.045,0.038,0.029,0.035,0.017,0.041,0.034,0.031,0.034,0.050,0.029,0.047,0.017,0.029,0.019,0.036,0.031,0.045,0.035,0.039,0.020,0.049,0.030,0.032,0.035,0.041,0.020,0.026
0.031,0.034,0.044,0.037,0.026,0.035,0.019,0.040,0.035,0.029,0.032,0.051,0.031,0.055,0.018,0.027,0.018,0.039,0.029,0.044,0.031,0.045,0.018,0.043,0.025,0.030,0.038,0.044,0.022,0.028
0.035,0.031,0.043,0.038,0.020,0.035,0.018,0.048,0.039,0.034,0.033,0.040,0.031,0.052,0.014,0.030,0.021,0.038,0.028,0.045,0.036,0.041,0.019,0.042,0.031,0.041,0.029,0.041,0.022,0.027
0.033,0.026,0.048,0.042,0.032,0.033,0.021,0.038,0.038,0.036,0.035,0.046,0.029,0.047,0.021,0.027,0.017,0.033,0.026,0.043,0.035,0.037,0.024,0.045,0.031,0.036,0.035,0.040,0.017,0.028
0.030,0.033,0.049,0.036,0.029,0.040,0.023,0.050,0.039,0.031,0.036,0.044,0.026,0.042,0.016,0.029,0.018,0.034,0.033,0.047,0.038,0.036,0.023,0.040,0.021,0.032,0.032,0.041,0.022,0.028
0.034,0.034,0.045,0.037,0.027,0.036,0.022,0.041,0.041,0.028,0.034,0.044,0.029,0.040,0.017,0.023,0.025,0.033,0.029,0.044,0.033,0.042,0.026,0.048,0.021,0.036,0.032,0.048,0.019,0.033
0.037,0.037,0.048,0.034,0.029,0.037,0.020,0.038,0.042,0.028,0.033,0.042,0.032,0.036,0.017,0.025,0.023,0.035,0.025,0.044,0.029,0.042,0.022,0.058,0.028,0.032,0.032,0.044,0.020,0.029
0.036,0.027,0.043,0.043,0.029,0.038,0.025,0.038,0.039,0.035,0.027,0.047,0.034,0.041,0.018,0.026,0.023,0.033,0.026,0.043,0.035,0.038,0.018,0.045,0.026,0.036,0.032,0.045,0.020,0.035
0.031,0.028,0.046,0.038,0.030,0.033,0.025,0.041,0.039,0.032,0.034,0.045,0.035,0.047,0.017,0.028,0.021,0.032,0.027,0.041,0.033,0.041,0.022,0.046,0.031,0.028,0.038,0.042,0.022,0.031
0.032,0.029,0.046,0.038,0.038,0.035,0.022,0.038,0.036,0.029,0.036,0.050,0.027,0.049,0.015,0.028,0.020,0.032,0.030,0.039,0.039,0.043,0.025,0.042,0.026,0.031,0.031,0.043,0.021,0.029
0.028,0.031,0.042,0.035,0.026,0.034,0.019,0.042,0.036,0.033,0.037,0.054,0.029,0.046,0.021,0.021,0.019,0.035,0.025,0.051,0.039,0.041,0.025,0.044,0.025,0.033,0.029,0.048,0.020,0.033
0.028,0.029,0.045,0.043,0.026,0.030,0.017,0.046,0.034,0.029,0.030,0.047,0.038,0.042,0.021,0.026,0.025,0.035,0.025,0.049,0.041,0.037,0.025,0.048,0.024,0.031,0.034,0.046,0.020,0.029
0.035,0.031,0.048,0.044,0.029,0.035,0.016,0.040,0.044,0.035,0.025,0.054,0.032,0.043,0.018,0.023,0.025,0.032,0.026,0.053,0.029,0.036,0.022,0.047,0.025,0.031,0.038,0.045,0.015,0.023
0.033,0.024,0.053,0.041,0.029,0.039,0.021,0.037,0.036,0.037,0.033,0.044,0.032,0.040,0.018,0.026,0.023,0.033,0.029,0.044,0.037,0.040,0.028,0.045,0.023,0.032,0.039,0.043,0.017,0.026
0.031,0.028,0.047,0.036,0.029,0.037,0.019,0.039,0.039,0.033,0.033,0.037,0.028,0.044,0.017,0.032,0.025,0.034,0.026,0.050,0.035,0.048,0.026,0.049,0.022,0.031,0.037,0.046,0.016,0.026
0.034,0.035,0.044,0.039,0.030,0.043,0.023,0.045,0.035,0.028,0.037,0.044,0.030,0.038,0.018,0.019,0.024,0.035,0.025,0.054,0.039,0.046,0.024,0.043,0.025,0.031,0.031,0.038,0.019,0.025
0.030,0.025,0.043,0.044,0.024,0.038,0.019,0.050,0.036,0.031,0.033,0.046,0.032,0.043,0.014,0.025,0.026,0.032,0.029,0.047,0.042,0.042,0.021,0.053,0.024,0.031,0.029,0.043,0.021,0.027
0.033,0.027,0.041,0.044,0.025,0.045,0.017,0.047,0.041,0.030,0.030,0.049,0.035,0.047,0.014,0.028,0.019,0.033,0.031,0.042,0.038,0.036,0.020,0.044,0.024,0.031,0.032,0.044,0.024,0.029
0.038,0.028,0.043,0.037,0.028,0.039,0.016,0.044,0.039,0.033,0.030,0.047,0.032,0.042,0.014,0.027,0.019,0.036,0.026,0.047,0.034,0.041,0.026,0.046,0.027,0.028,0.035,0.048,0.022,0.029
0.033,0.029,0.042,0.039,0.026,0.038,0.024,0.042,0.031,0.033,0.034,0.047,0.033,0.041,0.015,0.029,0.017,0.037,0.033,0.040,0.034,0.037,0.028,0.046,0.027,0.028,0.035,0.044,0.023,0.034
0.029,0.035,0.042,0.039,0.030,0.036,0.020,0.044,0.032,0.032,0.036,0.045,0.028,0.046,0.021,0.022,0.022,0.039,0.028,0.040,0.027,0.045,0.028,0.046,0.027,0.029,0.037,0.043,0.021,0.031
0.033,0.039,0.045,0.042,0.033,0.040,0.017,0.040,0.034,0.035,0.034,0.041,0.025,0.045,0.019,0.023,0.022,0.038,0.026,0.039,0.031,0.039,0.026,0.045,0.026,0.029,0.038,0.043,0.020,0.032
0.031,0.030,0.048,0.045,0.028,0.035,0.022,0.043,0.036,0.040,0.030,0.042,0.026,0.051,0.022,0.025,0.019,0.030,0.026,0.047,0.034,0.043,0.028,0.042,0.026,0.026,0.038,0.037,0.022,0.028
0.035,0.027,0.052,0.044,0.029,0.037,0.022,0.040,0.041,0.034,0.034,0.045,0.031,0.045,0.021,0.027,0.024,0.024,0.021,0.049,0.029,0.042,0.026,0.045,0.027,0.027,0.034,0.043,0.020,0.025
0.037,0.033,0.044,0.045,0.037,0.036,0.021,0.042,0.037,0.036,0.035,0.045,0.029,0.045,0.019,0.027,0.018,0.029,0.020,0.048,0.032,0.041,0.026,0.041,0.030,0.031,0.028,0.034,0.019,0.033
0.038,0.032,0.046,0.037,0.031,0.038,0.020,0.039,0.034,0.038,0.033,0.043,0.031,0.047,0.019,0.029,0.024,0.034,0.024,0.049,0.034,0.042,0.023,0.042,0.024,0.027,0.032,0.042,0.020,0.028
0.030,0.034,0.048,0.039,0.026,0.037,0.023,0.039,0.036,0.033,0.037,0.039,0.029,0.041,0.017,0.028,0.017,0.032,0.024,0.048,0.037,0.048,0.026,0.046,0.027,0.031,0.032,0.046,0.027,0.025
0.030,0.032,0.049,0.040,0.027,0.043,0.021,0.046,0.036,0.030,0.036,0.044,0.031,0.043,0.016,0.028,0.020,0.031,0.026,0.037,0.040,0.038,0.028,0.046,0.027,0.031,0.031,0.045,0.024,0.025
0.029,0.033,0.048,0.037,0.026,0.047,0.018,0.041,0.035,0.032,0.023,0.045,0.031,0.047,0.020,0.024,0.017,0.032,0.030,0.042,0.034,0.041,0.027,0.048,0.029,0.031,0.034,0.052,0.022,0.025
0.036,0.029,0.047,0.036,0.032,0.040,0.019,0.034,0.036,0.034,0.026,0.038,0.032,0.047,0.018,0.021,0.022,0.036,0.030,0.047,0.042,0.045,0.025,0.047,0.026,0.028,0.038,0.038,0.021,0.029
0.035,0.029,0.050,0.041,0.028,0.033,0.021,0.046,0.032,0.036,0.029,0.041,0.038,0.049,0.019,0.020,0.024,0.037,0.026,0.051,0.038,0.040,0.025,0.040,0.025,0.024,0.033,0.045,0.020,0.026
0.036,0.026,0.046,0.041,0.026,0.037,0.022,0.047,0.033,0.031,0.034,0.042,0.040,0.046,0.019,0.023,0.027,0.034,0.021,0.048,0.038,0.031,0.024,0.048,0.026,0.028,0.034,0.045,0.023,0.025
0.037,0.029,0.046,0.038,0.028,0.035,0.022,0.041,0.035,0.032,0.038,0.044,0.028,0.042,0.020,0.024,0.025,0.038,0.028,0.047,0.040,0.033,0.023,0.049,0.022,0.029,0.034,0.043,0.021,0.029
0.040,0.032,0.051,0.038,0.030,0.044,0.019,0.041,0.039,0.030,0.037,0.043,0.027,0.041,0.026,0.024,0.022,0.035,0.029,0.040,0.038,0.037,0.022,0.049,0.019,0.024,0.035,0.041,0.021,0.026
0.037,0.031,0.043,0.032,0.034,0.033,0.015,0.037,0.041,0.032,0.038,0.039,0.031,0.048,0.019,0.025,0.021,0.039,0.029,0.040,0.037,0.043,0.022,0.046,0.023,0.026,0.041,0.050,0.024,0.026
0.035,0.033,0.040,0.039,0.027,0.041,0.018,0.042,0.042,0.036,0.034,0.039,0.027,0.045,0.017,0.029,0.021,0.034,0.030,0.044,0.034,0.041,0.022,0.053,0.024,0.024,0.036,0.046,0.025,0.022
0.030,0.031,0.035,0.041,0.028,0.039,0.020,0.043,0.037,0.034,0.031,0.041,0.033,0.048,0.020,0.027,0.022,0.037,0.034,0.047,0.034,0.043,0.024,0.047,0.024,0.027,0.036,0.039,0.025,0.023
0.029,0.029,0.044,0.038,0.028,0.038,0.023,0.050,0.032,0.038,0.032,0.037,0.030,0.050,0.018,0.022,0.024,0.031,0.029,0.053,0.037,0.038,0.026,0.039,0.027,0.032,0.036,0.042,0.025,0.025
0.031,0.027,0.053,0.036,0.030,0.047,0.019,0.046,0.031,0.036,0.033,0.044,0.026,0.045,0.017,0.024,0.024,0.029,0.023,0.048,0.038,0.038,0.026,0.048,0.024,0.029,0.034,0.042,0.025,0.028
0.034,0.037,0.048,0.043,0.028,0.044,0.018,0.044,0.031,0.037,0.034,0.042,0.035,0.043,0.018,0.024,0.019,0.031,0.021,0.041,0.034,0.036,0.026,0.045,0.026,0.034,0.034,0.041,0.019,0.033
0.037,0.041,0.043,0.045,0.034,0.041,0.020,0.043,0.033,0.034,0.033,0.047,0.030,0.049,0.018,0.023,0.018,0.027,0.027,0.044,0.034,0.040,0.024,0.041,0.025,0.031,0.033,0.035,0.019,0.030
0.033,0.038,0.049,0.038,0.033,0.041,0.017,0.045,0.041,0.035,0.032,0.041,0.029,0.052,0.021,0.024,0.019,0.032,0.028,0.038,0.030,0.039,0.028,0.042,0.021,0.030,0.040,0.042,0.016,0.026
0.032,0.032,0.049,0.046,0.028,0.032,0.021,0.042,0.045,0.032,0.029,0.042,0.029,0.052,0.020,0.022,0.024,0.036,0.030,0.039,0.031,0.042,0.024,0.050,0.020,0.030,0.035,0.041,0.019,0.026
0.029,0.035,0.048,0.045,0.027,0.037,0.022,0.043,0.034,0.036,0.032,0.044,0.035,0.053,0.017,0.018,0.023,0.030,0.024,0.037,0.033,0.048,0.022,0.048,0.024,0.028,0.033,0.043,0.020,0.029
0.031,0.035,0.043,0.041,0.031,0.033,0.024,0.037,0.039,0.036,0.033,0.048,0.030,0.054,0.017,0.024,0.024,0.034,0.023,0.039,0.032,0.036,0.019,0.048,0.027,0.032,0.031,0.043,0.023,0.034
0.034,0.036,0.049,0.034,0.028,0.043,0.023,0.033,0.047,0.039,0.032,0.040,0.032,0.047,0.017,0.022,0.021,0.038,0.026,0.047,0.031,0.039,0.024,0.044,0.025,0.026,0.033,0.046,0.020,0.024
0.038,0.032,0.041,0.039,0.028,0.046,0.025,0.038,0.039,0.035,0.030,0.040,0.026,0.047,0.020,0.023,0.021,0.036,0.028,0.045,0.033,0.040,0.025,0.044,0.025,0.029,0.036,0.045,0.020,0.027
0.040,0.030,0.041,0.038,0.027,0.045,0.021,0.040,0.037,0.033,0.027,0.044,0.033,0.047,0.020,0.020,0.018,0.034,0.032,0.047,0.035,0.044,0.019,0.049,0.028,0.025,0.034,0.047,0.022,0.026
0.034,0.033,0.049,0.036,0.027,0.043,0.020,0.041,0.035,0.035,0.030,0.045,0.029,0.047,0.020,0.018,0.018,0.035,0.023,0.048,0.038,0.042,0.022,0.046,0.024,0.027,0.040,0.046,0.020,0.028
0.030,0.030,0.038,0.040,0.029,0.040,0.024,0.040,0.031,0.033,0.033,0.044,0.035,0.051,0.016,0.023,0.024,0.029,0.024,0.050,0.037,0.038,0.024,0.051,0.025,0.026,0.035,0.051,0.023,0.028
0.034,0.027,0.047,0.040,0.030,0.045,0.021,0.037,0.039,0.028,0.032,0.047,0.033,0.040,0.015,0.026,0.025,0.029,0.027,0.049,0.033,0.034,0.024,0.050,0.030,0.029,0.035,0.045,0.022,0.027
0.036,0.026,0.049,0.045,0.031,0.039,0.020,0.032,0.037,0.035,0.032,0.045,0.037,0.044,0.012,0.023,0.022,0.030,0.028,0.049,0.036,0.039,0.022,0.046,0.025,0.032,0.032,0.045,0.020,0.030
0.032,0.030,0.042,0.036,0.033,0.050,0.019,0.042,0.036,0.028,0.034,0.040,0.037,0.047,0.020,0.023,0.024,0.033,0.030,0.037,0.040,0.038,0.026,0.044,0.027,0.030,0.036,0.045,0.019,0.026
0.030,0.030,0.047,0.035,0.031,0.042,0.020,0.043,0.033,0.030,0.033,0.044,0.036,0.050,0.014,0.026,0.021,0.031,0.032,0.041,0.038,0.034,0.025,0.050,0.028,0.029,0.037,0.039,0.020,0.027
0.033,0.029,0.044,0.038,0.032,0.038,0.019,0.039,0.036,0.028,0.035,0.039,0.035,0.051,0.021,0.024,0.021,0.038,0.028,0.047,0.039,0.043,0.020,0.043,0.025,0.028,0.036,0.045,0.019,0.025
0.035,0.030,0.047,0.039,0.030,0.041,0.020,0.043,0.034,0.033,0.037,0.032,0.038,0.046,0.018,0.024,0.023,0.028,0.029,0.045,0.032,0.045,0.023,0.045,0.023,0.030,0.031,0.049,0.022,0.026
